Key,Dist Code,Year,State Code,State Name,Dist Name,NITROGEN KHARIF CONSUMPTION (tons),NITROGEN RABI CONSUMPTION (tons),PHOSPHATE KHARIF CONSUMPTION (tons),PHOSPHATE RABI CONSUMPTION (tons),POTASH KHARIF CONSUMPTION (tons),POTASH RABI CONSUMPTION (tons),TOTAL KHARIF CONSUMPTION (tons),TOTAL RABI CONSUMPTION (tons)
237199816,237,1998,16,Uttarakhand,Nainital,-1,-1,-1,-1,-1,-1,-1,-1
237199916,237,1999,16,Uttarakhand,Nainital,-1,-1,-1,-1,-1,-1,-1,-1
237200016,237,2000,16,Uttarakhand,Nainital,3346,2000,669,800,351,110,4366,2910
237200116,237,2001,16,Uttarakhand,Nainital,2287,3126,635,1275,295,339,3217,4740
237200216,237,2002,16,Uttarakhand,Nainital,2662,3219,582,1512,243,449,3487,5180
237200316,237,2003,16,Uttarakhand,Nainital,2916,3509,647,1428,309,492,3872,5429
237200416,237,2004,16,Uttarakhand,Nainital,2663,2786,476,759,222,286,3361,3831
237200516,237,2005,16,Uttarakhand,Nainital,2900,3150,683,1211,180,290,3763,4651
237200616,237,2006,16,Uttarakhand,Nainital,3123,3095,657,1175,261,443,4041,4713
237200716,237,2007,16,Uttarakhand,Nainital,4650,4382,773,1316,260,431,5683,6129
237200816,237,2008,16,Uttarakhand,Nainital,2166,3624,851,1315,309,331,3326,5270
237200916,237,2009,16,Uttarakhand,Nainital,3237,4714,1189,1173,277,626,4703,6513
237201016,237,2010,16,Uttarakhand,Nainital,3947,4403,1365,1095,527,763,5839,6261
237201116,237,2011,16,Uttarakhand,Nainital,5572,2947,1113,1278,314,684,6999,4909
237201216,237,2012,16,Uttarakhand,Nainital,3755,2890,729,1193,283,560,4767,4643
237201316,237,2013,16,Uttarakhand,Nainital,4034,4722,722,1242,198,589,4954,6553
237201416,237,2014,16,Uttarakhand,Nainital,4680,4678,510,1217,168,497,5358,6392
237201516,237,2015,16,Uttarakhand,Nainital,4689,5692,421,1188,96,419,5206,7299
237201616,237,2016,16,Uttarakhand,Nainital,4706,4931,446,1121,172,421,5324,6473
237201716,237,2017,16,Uttarakhand,Nainital,5379,3911,349,1025,124,453,5852,5389
238199016,238,1990,16,Uttarakhand,Almorah,298,425,122,270,16,42,436,737
238199116,238,1991,16,Uttarakhand,Almorah,265,478,110,328,18,124,393,930
238199216,238,1992,16,Uttarakhand,Almorah,287,420,115,253,23,24,425,697
238199316,238,1993,16,Uttarakhand,Almorah,267,353,75,199,11,19,353,571
238199416,238,1994,16,Uttarakhand,Almorah,239,303,42,106,4,23,285,432
238199516,238,1995,16,Uttarakhand,Almorah,264,258,66,111,16,33,346,402
