Key,Row Labels,Sum of  Potato Area (000Ha),Sum of  Potato Production (000t),Sum of  Sweet Potato Area (000Ha),Sum of  Sweet Potato Production (000t),Sum of  Onion Area (000Ha),Sum of  Onion Production (000t),Count of  Green onion Area (000Ha),Count of  Green onion Production (000t),Sum of  Tomato Area (000Ha),Sum of  Tomato Production (000t),Sum of  Ladys finger Area (000Ha),Sum of  Ladys finger Production (000t),Sum of  Brinjal Area (000Ha),Sum of  Brinjal Production (000t),Sum of  Cauliflower Area (000Ha),Sum of  Cauliflower Production (000t),Sum of  Cabbage Area (000Ha),Sum of  Cabbage Production (000t),Sum of  Knol Khol Area (000Ha),Sum of  Knol Khol Production (000t),Sum of  Pumpkin Area (000Ha),Sum of  Pumpkin Production (000t),Sum of  Mushroom Area (000Ha),Sum of  Mushroom Production (000t),Sum of  Drum Stick Area (000Ha),Sum of  Drum Stick Production (000t),Sum of  Ridge Gourd Area (000Ha),Sum of  Ridge Gourd Production (000t),Sum of  Ghosali Area (000Ha),Sum of  Ghosali Production (000t),Sum of  Sponge Gourd Area (000Ha),Sum of  Sponge Gourd Production (000t),Sum of  Bottle Gourd Area (000Ha),Sum of  Bottle Gourd Production (000t),Sum of  Bitter Gourd Area (000Ha),Sum of  Bitter Gourd Production (000t),Sum of  Snake gourd Area (000Ha),Sum of  Snake gourd Production (000t),Sum of  Tinda Area (000Ha),Sum of  Tinda Production (000t),Sum of  Kundru/Perwal Area (000Ha),Sum of  Kundru/Perwal Production (000t),Sum of  Cucurbits Area (000Ha),Sum of  Cucurbits Production (000t),Sum of  Pointed gourd Area (000Ha),Sum of  Pointed gourd Production (000t),Sum of  Ashgourd Area (000Ha),Sum of  Ashgourd Production (000t),Sum of  Little Gourd Area (000Ha),Sum of  Little Gourd Production (000t),Sum of Gourds &  Coccinia Area (000Ha),Sum of Gourds &  Coccinia Production (000t),Sum of Other Gourd Varieties Area (000Ha),Sum of Other Gourd Varieties Production (000t),Sum of  Gourds Area (000Ha),Sum of  Gourds Production (000t),Sum of  Cowpea Area (000Ha),Sum of  Cowpea Production (000t),Sum of  Green Peas Area (000Ha),Sum of  Green Peas Production (000t),Sum of  Peas Area (000Ha),Sum of  Peas Production (000t),Sum of  Cluster beans Area (000Ha),Sum of  Cluster beans Production (000t),Sum of  Beans Area (000Ha),Sum of  Beans Production (000t),Sum of  French Bean Area (000Ha),Sum of  French Bean Production (000t),Sum of Beans (All Inc Lab-lab(Sem) Area (000Ha),Sum of Beans (All Inc Lab-lab(Sem) Production (000t),Sum of  Lab Lab Area (000Ha),Sum of  Lab Lab Production (000t),Sum of  Avarai Area (000Ha),Sum of  Avarai Production (000t),Sum of  Karamani Area (000Ha),Sum of  Karamani Production (000t),Sum of  Mogri Area (000Ha),Sum of  Mogri Production (000t),Sum of  Kakri Area (000Ha),Sum of  Kakri Production (000t),Sum of  Kheera Area (000Ha),Sum of  Kheera Production (000t),Sum of  Gherkins Area (000Ha),Sum of  Gherkins Production (000t),Sum of Long melon (Kakri) Area (000Ha),Sum of Long melon (Kakri) Production (000t),Sum of  Kachari Area (000Ha),Sum of  Kachari Production (000t),Sum of  Cucumber Area (000Ha),Sum of  Cucumber Production (000t),Sum of  Leafy Veg. Area (000Ha),Sum of  Leafy Veg. Production (000t),Sum of  Spinach (Palak) Area (000Ha),Sum of  Spinach (Palak) Production (000t),Sum of  Math/Rajgira Area (000Ha),Sum of  Math/Rajgira Production (000t),Sum of  Methi Area (000Ha),Sum of  Methi Production (000t),Sum of  Amaranthus Area (000Ha),Sum of  Amaranthus Production (000t),Sum of  Jimikand Area (000Ha),Sum of  Jimikand Production (000t),Sum of  Yam Area (000Ha),Sum of  Yam Production (000t),Sum of  Elephant Yam Area (000Ha),Sum of  Elephant Yam Production (000t),Sum of  Ratalu Area (000Ha),Sum of  Ratalu Production (000t),Sum of  Tapioca Area (000Ha),Sum of  Tapioca Production (000t),Sum of  Amorphospholus Area (000Ha),Sum of  Amorphospholus Production (000t),Sum of  Mooli Area (000Ha),Sum of  Mooli Production (000t),Sum of  Colocasia Area (000Ha),Sum of  Colocasia Production (000t),Sum of  Arbi Area (000Ha),Sum of  Arbi Production (000t),Sum of  Turnip Area (000Ha),Sum of  Turnip Production (000t),Sum of  Radish Area (000Ha),Sum of  Radish Production (000t),Sum of  Carrot Production (000t),Sum of  Carrot Area (000Ha),"Sum of Radish, Turnip & Carrot Area (000Ha)","Sum of Radish, Turnip & Carrot Production (000t)","Sum of   Root 
crops Area (000Ha)","Sum of   Root 
crops Production (000t)",Sum of Other Root crops Area (000Ha),Sum of Other Root crops Production (000t),Sum of  Beetroot Area (000Ha),Sum of  Beetroot Production (000t),Sum of  Wall (pawata) Area (000Ha),Sum of  Wall (pawata) Production (000t),Sum of  Wal Area (000Ha),Sum of  Wal Production (000t),Sum of  Vine Crops Area (000Ha),Sum of  Vine Crops Production (000t),Sum of  Oal Area (000Ha),Sum of  Oal Production (000t),Sum of  Green Chillies Area (000Ha),Sum of  Green Chillies Production (000t),Sum of Capsicum &  Chillies Area (000Ha),Sum of Capsicum &  Chillies Production (000t),Sum of  Capsicum Area (000Ha),Sum of  Capsicum Production (000t),Count of  Shimla Mirchi Area (000Ha),Count of  Shimla Mirchi Production (000t),Sum of  Water Melon Area (000Ha),Sum of  Water Melon Production (000t),Sum of  Musk Melon Area (000Ha),Sum of  Musk Melon Production (000t),Sum of  Turmeric Area (000Ha),Sum of  Turmeric Production (000t),Sum of  Garlic Area (000Ha),Sum of  Garlic Production (000t),Sum of  Curry leaves Area (000Ha),Sum of  Curry leaves Production (000t),Sum of  Mint Area (000Ha),Sum of  Mint Production (000t),Sum of Green Coriander Area (000Ha),Sum of Green Coriander Production (000t),Sum of Other Vegetables Area (000Ha),Sum of Other Vegetables Production (000t),Sum of Total  Vegetables Area (000Ha),Sum of Total  Vegetables Production (000t)
Punjab2009,2009,75.44,1922.71,,,7.61,162.53,,,6.02,146.48,2.4,18.28,3.07,45.86,7.45,176.63,4.08,91.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.79,113.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.62,290.16,,,,,,,,,11.41,161.62,,,10.17,16.92,,,,,,,,,,,,,3.23,35.2,,,,,,,2.01,4.72,167.2,3186.49
Punjab2010,2010,83.53,2088.37,,,8.24,182.29,,,6.27,154.48,2.64,27.48,3.25,68.87,8.67,154.64,4.41,76.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.67,200.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.55,354.82,,,,,,,,,13.68,202.6,,,10.55,17.93,,,,,,,0.92,16.26,3.07,53.01,,,3.75,41.31,,,,,,,2.34,5.77,188.45,3645.03
Punjab2011,2011,84.13,2103.98,,,8.21,182.71,,,6.53,160.75,2.63,27.67,3.39,71.64,8.84,158.54,4.52,79.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.71,200.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.76,383.41,,,,,,,,,13.42,200.45,,,10.54,18,,,,,,,0.93,16.02,4.82,83.42,,,3.77,41.7,,,,,,,2.36,6,192.58,3734.19
Punjab2012,2012,85.27,2132.31,,,8.27,183.67,,,6.99,170.82,3.17,32.97,3.83,81.28,10.12,180.71,4.94,86.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.34,208.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.57,400.77,,,,,,,,,13.64,203.89,,,7.68,13.17,,,,,,,,,,,,,5.48,60.79,,,,,,,2.58,6.58,191.82,3761.79
Punjab2013,2013,87.25,2189.16,,,8.34,185.39,,,7.39,181.11,3.21,33.39,3.89,82.02,12.21,219.21,4.94,87.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.53,210.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.53,421.78,,,,,,,,,14.11,212.47,,,6.84,11.79,,,,,,,,,,,,,5.9,65.62,,,,,,,2.65,6.66,197.74,3906.51
Punjab2014,2014,90.01,2262.38,,,8.38,188.2,,,7.61,185.9,3.5,36.75,3.89,82.81,13.83,248.47,5.56,97.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.14,228.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.27,486.45,,,,,,,,,14.33,217.14,,,7.38,16.67,,,,,,,,,,,,,6.39,72.7,,,,,,,2.89,7.33,208.12,4130.53
Punjab2015,2015,92.32,2385.26,,,8.44,193.69,,,7.7,191.18,4.11,42.6,3.96,86.62,14.82,273.52,5.59,104.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.27,323.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.37,507.46,,,,,,,,,14.38,228.24,,,7.49,14.09,,,,,,,1.25,22.37,5.12,91.25,,,6.43,73.74,,,,,,,4.31,12.07,229.81,4549.62
Rajasthan,Rajasthan,67.89,854.2,4.59,24.74,370.72,4721.29,,,104.32,449.37,22.84,72.12,33.34,156.34,57.9,234.69,8.9,51.23,,,6.6,53.21,,,,,7.79,21.52,,,,,26.71,104.36,5.25,16.24,,,33.06,83.08,,,,,,,0.03,0.19,,,,,,,,,0,0.02,,,78.83,149.38,5.14,9.45,0.08,0.06,,,,,,,,,,,0.01,0.01,,,,,,,11.12,31.24,0.23,0.29,5.68,26.4,,,14.35,48.44,,,0.16,0.39,0,0,,,,,,,0.09,0.65,,,,,,,1.77,6.4,,,0.03,0.04,4.23,23.53,51.94,8.29,,,,,,,,,,,,,,,,,23.28,53.86,,,,,,,18,117.18,11.45,54.26,,,,,,,0.32,0.22,0.42,0.54,26.21,200.83,958.34,7616.36
Rajasthan1997,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajasthan1998,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajasthan1999,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajasthan2000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajasthan2001,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajasthan2002,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajasthan2003,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajasthan2004,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajasthan2005,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajasthan2006,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajasthan2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajasthan2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajasthan2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajasthan2010,2010,10.51,76.02,0.98,2.67,52.63,541.12,,,16.89,67.48,4.27,12.41,6.18,30.54,8.39,39.22,0.99,8.5,,,0.98,4.56,,,,,1.45,3.63,,,,,4.69,19.5,0.72,3.04,,,6.75,15.45,,,,,,,,,,,,,,,,,,,,,14.12,20.55,0.59,0.96,,,,,,,,,,,,,,,,,,,,,2.66,7.98,,,0.84,4.3,,,3.55,7.72,,,,,,,,,,,,,,,,,,,,,0.25,1.08,,,,,0.83,7.38,21.84,2.79,,,,,,,,,,,,,,,,,3.38,7.79,,,,,,,2.62,14.63,2.18,9.97,,,,,,,,,,,5.31,20.13,154.39,948.32
Rajasthan2011,2011,11.85,178.05,0.75,3.07,64.2,604.1,,,17.65,68,3.76,12.29,5.29,26.56,9.01,32.62,1.29,6.82,,,1.15,5.96,,,,,1.46,3.97,,,,,4.74,17.35,1.02,3.18,,,5.58,15.02,,,,,,,,,,,,,,,,,,,,,12.52,22.58,1.17,1.88,,,,,,,,,,,,,,,,,,,,,2.17,6.1,,,0.49,2.51,,,2.44,5.7,,,,,,,,,,,,,,,,,,,,,0.2,0.47,,,,,0.65,2.6,4.26,1.13,,,,,,,,,,,,,,,,,2.99,6.82,,,,,,,3.48,21.32,2.15,11.83,,,,,,,,,,,15.51,164.48,172.41,1227.27
Rajasthan2012,2012,9.14,107.21,0.48,1.66,47.94,481.65,,,15.52,73.58,4.04,12.92,5.58,28.39,9.45,36.61,1.2,5.71,,,1.15,7.19,,,,,0.98,2.37,,,,,4.48,22.72,0.94,2.58,,,4.59,13.21,,,,,,,,,,,,,,,,,,,,,10.74,21.71,1.11,2.3,,,,,,,,,,,,,,,,,,,,,1.52,4.59,,,0.83,4.33,,,2.1,5.23,,,,,,,,,,,,,,,,,,,,,0.39,1.49,,,,,0.57,2.45,6.05,1.06,,,,,,,,,,,,,,,,,3.91,8.02,,,,,,,2.95,16.86,1.58,6.22,,,,,,,,,,,1.21,4.14,133.28,878.94
Rajasthan2013,2013,9.51,113.27,0.62,1.97,58.25,698.51,,,17.19,81.8,3.97,12.33,5.57,23.23,10.16,39.83,0.78,4.19,,,1.08,5.71,,,,,1.15,2.72,,,,,4.33,14.9,0.96,2.79,,,4.63,11.7,,,,,,,,,,,,,,,,,,,,,13.63,22.89,0.76,1.57,,,,,,,,,,,,,,,,,,,,,1.83,5.42,,,0.45,2.76,,,1.47,5.68,,,,,,,,,,,,,,,,,,,,,0.23,0.89,,,,,0.58,4.02,3.9,0.96,,,,,,,,,,,,,,,,,3.97,12.26,,,,,,,3.01,18.4,2.01,9.15,,,,,,,,,,,2.89,8.11,149.64,1107.63
Rajasthan2014,2014,12.53,149.81,0.76,5.75,61.39,960.79,,,16.55,75.23,3.49,11.83,4.64,21.82,8.35,37.31,3.3,19.02,,,0.95,13.34,,,,,1.26,4.85,,,,,4.02,14.74,0.8,2.32,,,4.85,13.05,,,,,,,,,,,,,,,,,,,,,13.56,30.37,0.83,1.75,,,,,,,,,,,,,,,,,,,,,1.81,4.13,,,0.72,5.48,,,1.87,8.13,,,,,,,,,,,,,,,,,,,,,0.31,1.13,,,,,0.74,3.69,6.97,0.82,,,,,,,,,,,,,,,,,3.86,9.5,,,,,,,3.01,18.4,2.53,10.42,,,,,,,,,,,1.16,3.56,153.95,1433.24
Rajasthan2015,2015,14.35,229.84,1,9.62,86.31,1435.12,,,20.52,83.28,3.31,10.34,6.08,25.8,12.54,49.1,1.34,6.99,,,1.29,16.45,,,,,1.49,3.98,,,,,4.45,15.15,0.81,2.33,,,6.66,14.65,,,,,,,0.03,0.19,,,,,,,,,0,0.02,,,14.26,31.28,0.68,0.99,0.08,0.06,,,,,,,,,,,0.01,0.01,,,,,,,1.13,3.02,0.23,0.29,2.35,7.02,,,2.92,15.98,,,0.16,0.39,0,0,,,,,,,0.09,0.65,,,,,,,0.39,1.34,,,0.03,0.04,0.86,3.39,8.92,1.53,,,,,,,,,,,,,,,,,5.17,9.47,,,,,,,2.93,27.57,1,6.67,,,,,,,0.32,0.22,0.42,0.54,0.13,0.41,194.67,2020.96
Tamil Nadu,Tamil Nadu,76.87,1398.15,13.96,228,465.51,4411.22,,,382.35,4922.4,96.5,784.28,145.2,1458.36,12.14,266.13,28.47,1596.21,,,19.63,456.98,,,131.05,7227.52,7.09,106.97,,,,,3.48,62.04,20.44,352.05,13.43,206.88,,,,,,,,,7.07,134.18,,,,,,,,,,,27.5,448.46,,,,,47.16,775.75,,,,,27.21,360.72,33.79,641.75,11.23,41.73,,,,,,,,,,,,,11.26,92.28,,,,,,,,,,,,,15.25,466.58,4.18,119.29,,,1700.05,61926.49,,,,,13.32,136.61,,,0.26,5.12,9.15,226.6,1239.65,52.47,,,,,,,17.4,464.91,,,,,,,,,,,,,,,,,,,,,,,,,18.5,3714.64,,,,,55.07,1450.89,3465.77,95718.94
Tamil Nadu1997,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu1998,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu1999,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu2000,2000,5.57,103.29,1.55,20.22,30.9,302.83,,,30.87,325,6.09,41.09,10.47,78.53,0.43,8.64,2.13,87.78,,,1.04,23.73,,,4.66,231.95,0.55,6.56,,,,,0.11,1.71,1.14,13.55,0.67,10.23,,,,,,,,,0.33,6.05,,,,,,,,,,,2.08,33,,,,,2.6,23.33,,,,,1.98,25.78,,,0.06,0.19,,,,,,,,,,,,,0.65,4.53,,,,,,,,,,,,,1.74,51.9,,,,,104.81,4295.54,,,,,1.21,9.57,,,0.07,1.18,0.49,9.94,50.36,2.02,,,,,,,1.15,28.76,,,,,,,,,,,,,,,,,,,,,,,,,1.81,360,,,,,2.11,56.47,219.12,6211.53
Tamil Nadu2001,2001,5.55,100.69,1.09,18.7,28.66,279.3,,,27.11,257.99,6.23,52.6,10,83.51,0.45,8.96,1.91,92.3,,,0.96,21.97,,,5.11,254.85,0.37,4.29,,,,,0.13,1.72,1.01,12.23,0.82,12.19,,,,,,,,,0.64,11.78,,,,,,,,,,,2.25,35.57,,,,,3.14,28.34,,,,,2.12,27.2,,,0.41,1.22,,,,,,,,,,,,,0.67,4.66,,,,,,,,,,,,,1.36,41.07,,,,,108.04,4153.07,,,,,1.2,9.58,,,0.06,1.22,1.03,20.52,53.33,2.14,,,,,,,1.03,25.61,,,,,,,,,,,,,,,,,,,,,,,,,1.94,387,,,,,2.21,59.75,217.44,6060.9
Tamil Nadu2002,2002,4.55,73.36,0.8,11.14,23.48,198.72,,,23.09,284.49,5.32,39.52,7.78,59.44,0.48,9.58,2.14,126.28,,,0.88,20.45,,,5.52,274.75,0.36,4.51,,,,,0.1,1.4,1,11.83,0.72,10.6,,,,,,,,,0.73,13.4,,,,,,,,,,,1.94,30.3,,,,,2.6,39.1,,,,,1.48,19.05,,,0.46,1.38,,,,,,,,,,,,,0.72,5.07,,,,,,,,,,,,,0.92,27.3,,,,,67.98,2146.57,,,,,0.86,8.57,,,0.06,1.24,0.81,16.36,35.02,2.34,,,,,,,0.94,23.15,,,,,,,,,,,,,,,,,,,,,,,,,2.15,433.2,,,,,1.89,51.47,162.03,3977.01
Tamil Nadu2003,2003,4.34,70.11,1.03,15.05,23.47,211.17,,,22.21,225.43,,38.3,9.04,101.03,0.41,8.22,1.18,75.07,,,0.98,22.21,,,6.18,307.7,0.34,4.05,,,,,0.11,1.5,0.94,11.35,0.83,12.25,,,,,,,,,0.89,16.21,,,,,,,,,,,1.79,28.51,,,,,2.71,40.19,,,,,3.4,44.22,,,0.29,0.88,,,,,,,,,,,,,0.59,4.13,,,,,,,,,,,,,0.85,25.95,,,,,95.02,3201.43,,,,,0.93,9.29,,,0.07,1.48,0.6,11.76,29.56,1.97,,,,,,,0.64,16.21,,,,,,,,,,,,,,,,,,,,,,,,,2.51,499.4,,,,,1.01,27.06,184.24,5059.51
Tamil Nadu2004,2004,5.04,79.06,1.42,21.16,26.51,256.37,,,25.32,321.51,4.95,44.41,7.99,100.71,0.57,11.38,1.38,92.97,,,0.78,17.8,,,6.56,327.4,0.26,3.18,,,,,0.12,1.81,1.09,12.87,0.65,9.49,,,,,,,,,0.94,16.54,,,,,,,,,,,1.28,20.31,,,,,2.83,42.45,,,,,2,26.09,,,0.61,1.84,,,,,,,,,,,,,0.72,5.06,,,,,,,,,,,,,0.86,25.71,,,,,110.59,4563.77,,,,,1.3,13.1,,,,,0.4,7.8,41.29,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,550,,,,,2.48,66.88,212,6680.81
Tamil Nadu2005,2005,5.01,74.6,1.43,29.56,29.21,233.81,,,22.02,277.72,4.79,35.95,7.11,75.97,0.64,12.62,1.6,86.5,,,3.7,85,,,6.57,305.2,0.2,2.63,,,,,0.12,1.95,1.25,14.92,0.62,9.32,,,,,,,,,0.58,10.36,,,,,,,,,,,0.99,15.69,,,,,3.18,47.57,,,,,1.84,23.92,,,0.57,1.73,,,,,,,,,,,,,0.63,4.51,,,,,,,,,,,,,0.8,24.21,,,,,127.14,4857.45,,,,,1.3,13.2,,,,,0.46,9.5,60.96,4.07,,,,,,,1.29,32.3,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.39,,,,,2.63,69.36,229.92,6416.77
Tamil Nadu2006,2006,5.19,77.46,1.12,18.95,29.57,258.34,,,22.4,282.93,3.6,26.84,6.06,67.66,0.64,12.78,2.31,130.12,,,1.05,24.57,,,7.36,367.1,0.18,2.15,,,,,0.14,1.75,0.94,11.01,0.51,7.83,,,,,,,,,0.36,6.45,,,,,,,,,,,0.89,14.45,,,,,3.48,52.28,,,,,1.16,15.16,,,0.64,1.93,,,,,,,,,,,,,0.55,3.72,,,,,,,,,,,,,1.09,32.97,,,,,139.64,5635.45,,,,,0.74,7.54,,,,,0.28,5.6,66.29,4.41,,,,,,,0.94,23.45,,,,,,,,,,,,,,,,,,,,,,,,,2.47,496,,,,,3.12,84.64,240.91,7735.17
Tamil Nadu2007,2007,4.08,68.17,1.08,14.78,29.82,287.25,,,22.92,299.11,3.88,25.78,6.32,63.46,0.57,11.46,2.24,112.88,,,1.34,30.88,,,7.35,367.15,0.16,1.99,,,,,0.09,1.6,1.11,13.08,0.48,7.3,,,,,,,,,0.23,4.03,,,,,,,,,,,1.17,18.26,,,,,2.7,40.71,,,,,1.54,19.99,,,0.66,2.01,,,,,,,,,,,,,0.56,4,,,,,,,,,,,,,0.98,28.83,,,,,140.13,5912.33,,,,,0.43,4.5,,,,,0.32,6.3,71.41,4.77,,,,,,,0.99,24.7,,,,,,,,,,,,,,,,,,,,,,,,,2.36,474,,,,,3,81.13,241.25,7996.9
Tamil Nadu2008,2008,4.41,84.74,0.73,10.62,33.02,441.84,,,25.12,480.62,6.79,62.17,11.55,201.76,0.68,11.39,1.28,67.38,,,1.37,29.67,,,8.1,412.42,0.38,4.59,,,,,0.15,2.5,1.52,18.09,0.94,13.65,,,,,,,,,0.24,3.99,,,,,,,,,,,2.31,31.69,,,,,2.33,24.01,,,,,2.12,27.49,,,0.65,2.05,,,,,,,,,,,,,0.95,7.86,,,,,,,,,,,,,1.23,31.72,0.7,20.06,,,124.28,4734.82,,,,,0.47,5.08,,,,,0.67,13.51,86.34,3.55,,,,,,,1.02,26.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.16,230.51,248.72,7086.3
