Key,Dist Code,Year,State Code,State Name,Dist Name,RICE HARVEST PRICE (Rs per Quintal),PADDY HARVEST PRICE (Rs per Quintal),WHEAT HARVEST PRICE (Rs per Quintal),SORGHUM HARVEST PRICE (Rs per Quintal),PEARL MILLET HARVEST PRICE (Rs per Quintal),MAIZE HARVEST PRICE (Rs per Quintal),FINGER MILLET HARVEST PRICE (Rs per Quintal),BARLEY HARVEST PRICE (Rs per Quintal),CHICKPEA HARVEST PRICE (Rs per Quintal),PIGEONPEA HARVEST PRICE (Rs per Quintal),GROUNDNUT HARVEST PRICE (Rs per Quintal),SEASMUM HARVEST PRICE (Rs per Quintal),RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal),CASTOR HARVEST PRICE (Rs per Quintal),LINSEED HARVEST PRICE (Rs per Quintal),SUGARCANE GUR HARVEST PRICE (Rs per Quintal),COTTON KAPAS HARVEST PRICE (Rs per Quintal)
6819955,68,1995,5,Karnataka,Mandya,-1,507,-1,665,-1,-1,434,-1,-1,2842,1048,1863,-1,855,-1,-1,-1
6819965,68,1996,5,Karnataka,Mandya,-1,621,-1,-1,-1,-1,390,-1,-1,-1,1397,1536,-1,-1,-1,-1,-1
6819975,68,1997,5,Karnataka,Mandya,-1,490,706,399,421,372,396,-1,1289,1845,964,1868,-1,1112,1257,-1,1887
6819985,68,1998,5,Karnataka,Mandya,-1,555,-1,-1,-1,-1,406,-1,-1,-1,980,2103,-1,-1,-1,-1,-1
6819995,68,1999,5,Karnataka,Mandya,-1,560,-1,-1,-1,-1,421,-1,-1,-1,1050,2133,-1,-1,-1,-1,-1
6820005,68,2000,5,Karnataka,Mandya,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1293,1494,-1,1281,1214,-1,-1
6820015,68,2001,5,Karnataka,Mandya,-1,568,-1,-1,-1,-1,433,-1,-1,2386,1941,1560,-1,1275,-1,-1,-1
6820025,68,2002,5,Karnataka,Mandya,-1,616,-1,-1,-1,-1,549,-1,-1,2576,1944,2176,-1,1417,-1,-1,-1
6820035,68,2003,5,Karnataka,Mandya,-1,624,-1,-1,-1,-1,468,-1,-1,-1,1433,-1,-1,833,-1,-1,-1
6820045,68,2004,5,Karnataka,Mandya,-1,529,-1,-1,-1,-1,463,-1,-1,1144,1683,2737,-1,704,-1,-1,-1
6820055,68,2005,5,Karnataka,Mandya,-1,574,-1,-1,-1,-1,460,-1,-1,2306,1690,2535,-1,1163,-1,-1,-1
6820065,68,2006,5,Karnataka,Mandya,-1,603,-1,-1,-1,-1,776,-1,-1,1175,2615,2596,-1,-1,-1,-1,-1
6820075,68,2007,5,Karnataka,Mandya,-1,765,-1,-1,-1,646,728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6820085,68,2008,5,Karnataka,Mandya,-1,957,-1,-1,-1,776,859,-1,-1,-1,-1,-1,-1,2508,-1,-1,-1
6820095,68,2009,5,Karnataka,Mandya,-1,-1,-1,-1,-1,1005,944,-1,-1,-1,-1,3905,-1,2375,-1,-1,-1
6820105,68,2010,5,Karnataka,Mandya,-1,-1,-1,-1,-1,846,-1,-1,-1,-1,3337,3305,-1,-1,-1,-1,-1
6820115,68,2011,5,Karnataka,Mandya,-1,-1,-1,-1,-1,-1,1112,-1,-1,-1,-1,3640,-1,-1,-1,-1,-1
6820125,68,2012,5,Karnataka,Mandya,-1,-1,-1,-1,-1,-1,2201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6820135,68,2013,5,Karnataka,Mandya,-1,-1,-1,-1,-1,-1,1718,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6820145,68,2014,5,Karnataka,Mandya,-1,-1,-1,-1,-1,1726,1585,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6820155,68,2015,5,Karnataka,Mandya,-1,1716,-1,-1,1392,1339,1685,-1,3270,-1,4537,-1,-1,-1,-1,-1,-1
6820165,68,2016,5,Karnataka,Mandya,-1,-1,-1,-1,-1,1500,2832,-1,-1,-1,-1,4788,-1,-1,-1,-1,-1
6919905,69,1990,5,Karnataka,Hassan,-1,231,-1,208,-1,-1,190,-1,666,-1,-1,1207,-1,680,-1,380,-1
6919915,69,1991,5,Karnataka,Hassan,-1,349,-1,266,-1,-1,228,-1,732,732,-1,1424,-1,676,-1,380,-1
6919925,69,1992,5,Karnataka,Hassan,-1,345,-1,276,-1,-1,286,-1,930,-1,-1,1273,-1,686,-1,-1,-1
6919935,69,1993,5,Karnataka,Hassan,-1,-1,-1,-1,-1,-1,-1,-1,1224,-1,-1,1220,-1,849,-1,570,-1
6919945,69,1994,5,Karnataka,Hassan,-1,397,-1,-1,-1,-1,275,-1,1250,-1,-1,1199,-1,964,-1,-1,-1
6919955,69,1995,5,Karnataka,Hassan,-1,473,-1,-1,-1,-1,-1,-1,1038,-1,-1,1267,-1,971,-1,-1,-1
6919965,69,1996,5,Karnataka,Hassan,-1,460,-1,-1,-1,384,343,-1,1176,-1,-1,1082,-1,1000,-1,-1,-1
6919975,69,1997,5,Karnataka,Hassan,-1,398,706,399,421,372,293,-1,1226,1531,1132,1200,-1,982,1257,-1,1887
6919985,69,1998,5,Karnataka,Hassan,-1,513,-1,-1,-1,-1,-1,-1,1544,-1,-1,1206,-1,996,-1,-1,-1
6919995,69,1999,5,Karnataka,Hassan,-1,565,-1,-1,-1,-1,-1,-1,1672,-1,1237,1968,-1,1172,-1,-1,-1
6920005,69,2000,5,Karnataka,Hassan,-1,487,-1,-1,-1,-1,342,-1,-1,-1,-1,1669,-1,923,-1,-1,-1
6920015,69,2001,5,Karnataka,Hassan,-1,463,-1,-1,-1,-1,331,-1,-1,-1,-1,2133,-1,1054,-1,-1,-1
6920025,69,2002,5,Karnataka,Hassan,-1,657,-1,-1,-1,-1,368,-1,-1,-1,-1,2338,-1,1269,-1,-1,-1
6920035,69,2003,5,Karnataka,Hassan,-1,-1,-1,-1,-1,-1,512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6920045,69,2004,5,Karnataka,Hassan,-1,538,-1,-1,-1,483,414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6920055,69,2005,5,Karnataka,Hassan,-1,652,-1,-1,-1,501,444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6920065,69,2006,5,Karnataka,Hassan,-1,492,-1,-1,-1,284,538,-1,-1,-1,-1,-1,-1,-1,-1,125,-1
6920075,69,2007,5,Karnataka,Hassan,-1,378,-1,-1,-1,-1,620,-1,-1,-1,-1,-1,-1,-1,-1,118,-1
6920085,69,2008,5,Karnataka,Hassan,-1,844,-1,-1,-1,772,800,-1,-1,-1,-1,-1,-1,2508,-1,-1,-1
6920095,69,2009,5,Karnataka,Hassan,-1,1001,-1,-1,-1,822,866,-1,-1,-1,-1,-1,-1,2375,-1,-1,-1
6920105,69,2010,5,Karnataka,Hassan,-1,1007,-1,-1,-1,1018,-1,-1,-1,-1,-1,3775,-1,-1,-1,-1,-1
6920115,69,2011,5,Karnataka,Hassan,-1,998,-1,-1,-1,1119,941,-1,4500,-1,-1,4218,-1,-1,-1,-1,-1
6920125,69,2012,5,Karnataka,Hassan,-1,1206,-1,-1,-1,1390,1795,-1,4837,-1,-1,7331,-1,-1,-1,-1,-1
6920135,69,2013,5,Karnataka,Hassan,-1,1244,-1,-1,-1,1289,1619,-1,3350,-1,-1,7775,-1,-1,-1,-1,-1
6920145,69,2014,5,Karnataka,Hassan,-1,1369,-1,-1,-1,1401,1695,-1,5338,-1,-1,7175,-1,-1,-1,-1,-1
6920155,69,2015,5,Karnataka,Hassan,-1,1517,-1,-1,-1,1428,1465,-1,-1,-1,-1,7347,-1,-1,-1,-1,-1
6920165,69,2016,5,Karnataka,Hassan,-1,1857,-1,-1,-1,1435,2938,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7019905,70,1990,5,Karnataka,Shimoge,-1,231,-1,245,-1,-1,-1,-1,720,1032,625,-1,-1,-1,-1,370,-1
7019915,70,1991,5,Karnataka,Shimoge,-1,329,-1,-1,-1,-1,235,-1,-1,-1,744,-1,-1,-1,-1,400,1740
7019925,70,1992,5,Karnataka,Shimoge,-1,319,-1,-1,-1,-1,282,-1,-1,744,808,-1,-1,-1,-1,-1,1372
7019935,70,1993,5,Karnataka,Shimoge,-1,322,-1,-1,221,232,-1,-1,965,878,700,-1,-1,-1,-1,540,-1
7019945,70,1994,5,Karnataka,Shimoge,-1,426,-1,-1,-1,-1,-1,-1,-1,1219,767,-1,-1,-1,-1,-1,-1
7019955,70,1995,5,Karnataka,Shimoge,-1,462,-1,-1,-1,-1,-1,-1,-1,1405,928,-1,-1,-1,-1,-1,-1
7019965,70,1996,5,Karnataka,Shimoge,-1,520,-1,475,-1,-1,359,-1,-1,1698,970,-1,-1,-1,-1,-1,1918
7019975,70,1997,5,Karnataka,Shimoge,-1,473,706,399,421,372,349,-1,1289,1531,941,1568,-1,1112,1257,-1,2131
7019985,70,1998,5,Karnataka,Shimoge,-1,539,-1,-1,-1,-1,-1,-1,-1,1601,1099,-1,-1,-1,-1,-1,2679
7019995,70,1999,5,Karnataka,Shimoge,-1,597,-1,-1,-1,-1,-1,-1,-1,-1,1381,-1,-1,-1,-1,-1,2602
7020005,70,2000,5,Karnataka,Shimoge,-1,474,-1,-1,-1,422,-1,-1,-1,-1,1106,-1,-1,-1,929,-1,2922
7020015,70,2001,5,Karnataka,Shimoge,-1,542,-1,-1,-1,470,501,-1,-1,-1,970,-1,-1,-1,-1,-1,1865
7020025,70,2002,5,Karnataka,Shimoge,-1,587,-1,-1,-1,479,615,-1,-1,-1,1396,-1,-1,-1,-1,-1,-1
7020035,70,2003,5,Karnataka,Shimoge,-1,640,-1,-1,-1,494,-1,-1,-1,-1,1398,-1,-1,-1,-1,-1,-1
7020045,70,2004,5,Karnataka,Shimoge,-1,530,-1,-1,-1,512,551,-1,-1,-1,1654,-1,-1,-1,-1,-1,-1
7020055,70,2005,5,Karnataka,Shimoge,-1,560,-1,-1,-1,580,575,-1,-1,-1,1594,-1,-1,-1,-1,-1,-1
7020065,70,2006,5,Karnataka,Shimoge,-1,602,-1,-1,-1,660,529,-1,-1,-1,1663,-1,-1,-1,-1,-1,-1
7020075,70,2007,5,Karnataka,Shimoge,-1,696,-1,-1,-1,-1,874,-1,-1,-1,-1,-1,-1,-1,-1,105,4738
7020085,70,2008,5,Karnataka,Shimoge,-1,781,-1,-1,-1,847,859,-1,-1,-1,1951,-1,-1,2508,-1,150,2511
7020095,70,2009,5,Karnataka,Shimoge,-1,793,-1,-1,-1,758,860,-1,-1,-1,2035,-1,-1,2375,-1,-1,-1
7020105,70,2010,5,Karnataka,Shimoge,-1,1085,-1,-1,-1,879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7020115,70,2011,5,Karnataka,Shimoge,-1,1130,-1,-1,-1,1045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7020125,70,2012,5,Karnataka,Shimoge,-1,1412,-1,-1,-1,1300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7020135,70,2013,5,Karnataka,Shimoge,-1,1460,-1,-1,-1,1259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7020145,70,2014,5,Karnataka,Shimoge,-1,1170,-1,-1,-1,1189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7020155,70,2015,5,Karnataka,Shimoge,-1,-1,-1,-1,-1,1381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7020165,70,2016,5,Karnataka,Shimoge,-1,-1,-1,-1,-1,1555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7119905,71,1990,5,Karnataka,Chickmagalur,-1,250,-1,240,-1,-1,215,-1,-1,-1,545,1190,-1,-1,-1,-1,-1
7119915,71,1991,5,Karnataka,Chickmagalur,-1,310,-1,268,-1,-1,225,-1,-1,-1,751,1192,-1,-1,-1,-1,-1
7119925,71,1992,5,Karnataka,Chickmagalur,-1,337,-1,326,-1,-1,-1,-1,-1,-1,946,1240,-1,-1,-1,-1,-1
7119935,71,1993,5,Karnataka,Chickmagalur,-1,331,-1,285,-1,-1,-1,-1,-1,-1,823,1204,-1,-1,-1,-1,-1
7119945,71,1994,5,Karnataka,Chickmagalur,-1,437,-1,422,-1,-1,302,-1,-1,-1,1264,1481,1105,-1,-1,-1,-1
7119955,71,1995,5,Karnataka,Chickmagalur,-1,456,-1,451,-1,-1,358,-1,-1,-1,1129,1624,-1,-1,-1,-1,-1
7119965,71,1996,5,Karnataka,Chickmagalur,-1,487,-1,417,-1,-1,330,-1,1198,-1,1143,1574,-1,-1,-1,-1,-1
7119975,71,1997,5,Karnataka,Chickmagalur,-1,472,706,399,421,372,349,-1,1631,1531,1185,1329,-1,1112,1257,-1,1887
7119985,71,1998,5,Karnataka,Chickmagalur,-1,522,-1,436,-1,-1,-1,-1,1696,-1,1259,1904,-1,-1,-1,-1,-1
7119995,71,1999,5,Karnataka,Chickmagalur,-1,526,-1,430,-1,-1,450,-1,1308,-1,1041,2349,-1,-1,-1,-1,-1
7120005,71,2000,5,Karnataka,Chickmagalur,-1,462,-1,458,489,-1,435,-1,-1,1259,868,2356,-1,-1,-1,-1,-1
7120015,71,2001,5,Karnataka,Chickmagalur,-1,549,-1,-1,-1,-1,-1,-1,-1,-1,1078,1303,-1,-1,-1,-1,3541
7120025,71,2002,5,Karnataka,Chickmagalur,-1,699,-1,499,-1,-1,-1,-1,1948,-1,1054,1333,-1,-1,-1,-1,-1
7120035,71,2003,5,Karnataka,Chickmagalur,-1,616,-1,554,-1,-1,521,-1,2234,-1,1821,-1,-1,-1,-1,-1,-1
7120045,71,2004,5,Karnataka,Chickmagalur,-1,579,-1,572,-1,-1,480,-1,1897,-1,1520,2386,-1,-1,-1,-1,-1
7120055,71,2005,5,Karnataka,Chickmagalur,-1,640,-1,606,-1,-1,536,-1,1832,-1,1622,2476,-1,-1,-1,-1,-1
7120065,71,2006,5,Karnataka,Chickmagalur,-1,581,-1,513,-1,-1,600,-1,1572,-1,1530,1822,-1,-1,-1,-1,-1
7120075,71,2007,5,Karnataka,Chickmagalur,-1,840,-1,670,-1,-1,-1,-1,2015,-1,1811,-1,-1,-1,-1,-1,-1
7120085,71,2008,5,Karnataka,Chickmagalur,-1,945,-1,769,-1,765,751,-1,2105,-1,2251,3781,-1,2508,-1,-1,-1
7120095,71,2009,5,Karnataka,Chickmagalur,-1,945,-1,-1,-1,1005,751,-1,2153,-1,2208,3781,-1,2375,-1,-1,-1
7120105,71,2010,5,Karnataka,Chickmagalur,-1,994,-1,2067,-1,936,-1,-1,2213,-1,2752,4750,-1,-1,-1,-1,-1
7120115,71,2011,5,Karnataka,Chickmagalur,-1,924,-1,-1,-1,980,632,-1,3561,-1,2711,3920,-1,-1,-1,-1,-1
7120125,71,2012,5,Karnataka,Chickmagalur,-1,1131,-1,-1,-1,1243,1588,-1,3205,-1,4041,6337,-1,-1,-1,-1,-1
7120135,71,2013,5,Karnataka,Chickmagalur,-1,1251,-1,-1,-1,1305,1537,-1,2814,-1,3633,8315,-1,-1,-1,-1,-1
7120145,71,2014,5,Karnataka,Chickmagalur,-1,1192,-1,-1,-1,1106,1483,-1,3414,-1,3221,8294,-1,-1,-1,-1,-1
7120155,71,2015,5,Karnataka,Chickmagalur,-1,1508,-1,1900,-1,1396,1397,-1,-1,-1,3817,5308,-1,-1,-1,-1,-1
7120165,71,2016,5,Karnataka,Chickmagalur,-1,2519,-1,2379,-1,1458,2183,-1,5848,-1,4247,-1,-1,-1,-1,-1,-1
7219905,72,1990,5,Karnataka,Chitradurga,-1,235,-1,210,178,220,191,-1,850,1215,963,1297,604,590,-1,-1,-1
7219915,72,1991,5,Karnataka,Chitradurga,-1,333,-1,-1,288,302,269,-1,724,1565,1088,1308,1030,642,-1,-1,-1
7219925,72,1992,5,Karnataka,Chitradurga,-1,329,538,200,324,-1,298,-1,-1,653,812,1064,1200,-1,-1,-1,-1
7219935,72,1993,5,Karnataka,Chitradurga,-1,-1,-1,-1,-1,247,-1,-1,-1,731,941,1064,-1,1010,-1,-1,-1
7219945,72,1994,5,Karnataka,Chitradurga,-1,488,-1,-1,357,-1,298,-1,1256,1186,1041,-1,-1,-1,-1,-1,-1
7219955,72,1995,5,Karnataka,Chitradurga,-1,478,-1,634,374,-1,-1,-1,1130,-1,1133,-1,-1,-1,-1,-1,-1
7219965,72,1996,5,Karnataka,Chitradurga,-1,501,-1,460,315,388,347,-1,-1,1381,1247,1702,-1,-1,-1,-1,-1
7219975,72,1997,5,Karnataka,Chitradurga,-1,467,713,396,421,372,373,-1,1289,1531,1195,1568,-1,1112,1257,-1,1887
7219985,72,1998,5,Karnataka,Chitradurga,-1,637,-1,383,293,-1,415,-1,-1,979,1305,1789,-1,-1,-1,-1,2277
7219995,72,1999,5,Karnataka,Chitradurga,-1,609,-1,-1,435,-1,438,-1,-1,-1,1275,-1,-1,-1,-1,-1,-1
7220005,72,2000,5,Karnataka,Chitradurga,-1,-1,-1,-1,-1,-1,360,-1,1371,-1,940,1475,-1,-1,-1,-1,2804
7220015,72,2001,5,Karnataka,Chitradurga,-1,468,-1,350,-1,406,-1,-1,1461,1335,1248,-1,-1,-1,-1,-1,1635
7220025,72,2002,5,Karnataka,Chitradurga,-1,703,-1,522,-1,510,463,-1,1796,1607,1653,-1,-1,-1,-1,-1,2240
7220035,72,2003,5,Karnataka,Chitradurga,-1,-1,-1,-1,-1,506,-1,-1,-1,-1,1623,-1,-1,-1,-1,-1,-1
7220045,72,2004,5,Karnataka,Chitradurga,-1,635,-1,520,467,464,460,-1,1684,1096,1575,-1,-1,-1,-1,-1,-1
7220055,72,2005,5,Karnataka,Chitradurga,-1,671,-1,515,494,478,482,-1,1511,1361,1544,-1,-1,-1,-1,-1,-1
7220065,72,2006,5,Karnataka,Chitradurga,-1,625,-1,616,-1,586,595,-1,1910,1193,1834,2290,-1,-1,-1,-1,-1
7220075,72,2007,5,Karnataka,Chitradurga,-1,378,-1,651,-1,-1,773,-1,1947,-1,2423,-1,-1,-1,-1,-1,2471
7220085,72,2008,5,Karnataka,Chitradurga,-1,768,-1,664,-1,762,766,-1,-1,2395,2199,-1,-1,2508,-1,-1,2014
7220095,72,2009,5,Karnataka,Chitradurga,-1,-1,-1,-1,-1,811,734,-1,2031,3638,2655,-1,-1,2375,-1,-1,-1
7220105,72,2010,5,Karnataka,Chitradurga,-1,998,-1,-1,-1,949,-1,-1,-1,3432,3021,-1,-1,-1,-1,-1,-1
7220115,72,2011,5,Karnataka,Chitradurga,-1,-1,-1,-1,-1,926,838,-1,-1,2132,2723,-1,-1,-1,-1,-1,-1
7220125,72,2012,5,Karnataka,Chitradurga,-1,-1,-1,-1,-1,1115,1735,-1,3433,-1,3175,-1,-1,-1,-1,-1,4350
7220135,72,2013,5,Karnataka,Chitradurga,-1,-1,-1,-1,-1,1064,1629,-1,2017,-1,3129,7788,-1,-1,-1,-1,3008
7220145,72,2014,5,Karnataka,Chitradurga,-1,1100,1465,-1,-1,1235,1161,-1,3643,-1,4307,8785,-1,-1,-1,-1,3992
7220155,72,2015,5,Karnataka,Chitradurga,-1,-1,1465,-1,-1,1444,1422,-1,-1,7392,4464,5595,-1,-1,-1,-1,4778
7220165,72,2016,5,Karnataka,Chitradurga,-1,1100,-1,-1,-1,1608,2288,-1,6210,4200,4171,-1,-1,-1,-1,-1,5645
7319905,73,1990,5,Karnataka,Bellary,-1,-1,-1,213,178,189,-1,-1,778,845,914,1327,-1,549,-1,-1,-1
7319915,73,1991,5,Karnataka,Bellary,-1,-1,441,314,278,317,241,-1,809,946,962,1500,-1,595,-1,-1,-1
7319925,73,1992,5,Karnataka,Bellary,-1,-1,481,244,274,-1,-1,-1,-1,820,875,1314,-1,-1,-1,-1,-1
7319935,73,1993,5,Karnataka,Bellary,-1,-1,-1,281,239,280,-1,-1,800,828,972,1316,-1,496,-1,-1,-1
7319945,73,1994,5,Karnataka,Bellary,-1,-1,-1,456,-1,382,-1,-1,1333,-1,1110,-1,-1,-1,-1,-1,-1
7319955,73,1995,5,Karnataka,Bellary,-1,-1,607,-1,-1,393,-1,-1,847,1902,1162,1782,-1,-1,-1,-1,-1
7319965,73,1996,5,Karnataka,Bellary,-1,623,627,430,391,419,335,-1,1604,1550,1164,1694,-1,915,-1,-1,1625
7319975,73,1997,5,Karnataka,Bellary,-1,466,706,399,429,372,349,-1,1628,1288,1131,1599,-1,1112,1257,-1,1501
7319985,73,1998,5,Karnataka,Bellary,-1,-1,-1,494,446,-1,-1,-1,1287,1877,1227,2099,-1,-1,-1,-1,1760
7319995,73,1999,5,Karnataka,Bellary,-1,-1,866,-1,499,-1,-1,-1,1536,1610,1217,1975,-1,-1,-1,-1,-1
7320005,73,2000,5,Karnataka,Bellary,-1,538,909,-1,-1,355,345,-1,1425,1219,1182,1453,-1,-1,-1,-1,1699
7320015,73,2001,5,Karnataka,Bellary,-1,538,826,419,417,411,331,-1,1568,1506,1210,1812,-1,-1,901,-1,1483
7320025,73,2002,5,Karnataka,Bellary,-1,-1,860,535,430,496,366,-1,-1,1459,1341,-1,-1,-1,-1,-1,1722
7320035,73,2003,5,Karnataka,Bellary,-1,800,827,549,553,489,553,-1,1296,-1,1608,-1,-1,-1,-1,-1,2032
7320045,73,2004,5,Karnataka,Bellary,-1,801,-1,480,475,545,-1,-1,690,1036,1673,-1,-1,-1,-1,-1,1715
7320055,73,2005,5,Karnataka,Bellary,-1,804,-1,473,470,544,-1,-1,625,2024,1717,-1,-1,-1,-1,-1,1834
7320065,73,2006,5,Karnataka,Bellary,-1,746,1005,701,660,653,653,-1,2049,1804,2031,-1,-1,-1,-1,-1,2205
7320075,73,2007,5,Karnataka,Bellary,-1,942,1019,709,-1,730,642,-1,2205,2192,2388,-1,-1,-1,-1,-1,2385
7320085,73,2008,5,Karnataka,Bellary,-1,1138,1020,801,745,789,715,-1,2007,2895,2279,4517,-1,2508,-1,-1,2531
7320095,73,2009,5,Karnataka,Bellary,-1,1076,-1,1053,783,800,730,-1,1835,4172,2476,3599,-1,2671,-1,-1,2581
7320105,73,2010,5,Karnataka,Bellary,-1,966,-1,-1,923,886,-1,-1,2618,3120,3210,-1,-1,-1,-1,-1,-1
7320115,73,2011,5,Karnataka,Bellary,-1,-1,-1,2933,1005,1127,862,-1,3623,3128,3948,4836,-1,-1,-1,-1,-1
7320125,73,2012,5,Karnataka,Bellary,-1,-1,-1,-1,1262,1280,-1,-1,3498,3604,4397,-1,-1,-1,-1,-1,4290
7320135,73,2013,5,Karnataka,Bellary,-1,-1,-1,-1,1297,1230,1355,-1,2597,4042,3396,-1,-1,-1,-1,-1,4600
7320145,73,2014,5,Karnataka,Bellary,-1,-1,-1,-1,1123,1175,1271,-1,3931,4492,4387,-1,-1,-1,-1,-1,3778
7320155,73,2015,5,Karnataka,Bellary,-1,1476,-1,1427,1473,1423,1375,-1,-1,6048,4721,5133,-1,-1,-1,-1,4266
7320165,73,2016,5,Karnataka,Bellary,-1,1914,-1,1749,1529,1504,1784,-1,5577,4025,4655,5133,-1,-1,-1,-1,4266
7419905,74,1990,5,Karnataka,Dharwad,-1,249,457,280,-1,194,-1,-1,737,671,866,1341,-1,655,855,-1,-1
7419915,74,1991,5,Karnataka,Dharwad,-1,281,500,-1,-1,-1,-1,-1,719,709,1069,-1,-1,701,-1,-1,-1
7419925,74,1992,5,Karnataka,Dharwad,-1,318,435,375,-1,-1,282,-1,-1,684,801,1371,-1,593,837,-1,1048
7419935,74,1993,5,Karnataka,Dharwad,-1,331,-1,251,-1,216,-1,-1,1086,844,854,1163,-1,756,940,-1,1359
7419945,74,1994,5,Karnataka,Dharwad,-1,401,480,342,-1,-1,314,-1,1059,-1,981,-1,-1,-1,-1,-1,-1
7419955,74,1995,5,Karnataka,Dharwad,-1,406,-1,629,-1,390,352,-1,971,-1,1033,-1,-1,-1,-1,-1,-1
7419965,74,1996,5,Karnataka,Dharwad,-1,508,650,502,-1,406,378,-1,1427,-1,1214,-1,-1,-1,-1,-1,1590
7419975,74,1997,5,Karnataka,Dharwad,-1,480,706,537,421,372,313,-1,1289,1547,1170,1514,-1,1112,1230,-1,1867
7419985,74,1998,5,Karnataka,Dharwad,-1,483,866,803,-1,391,283,-1,1106,1333,1194,1885,-1,1405,-1,-1,1914
7419995,74,1999,5,Karnataka,Dharwad,-1,551,752,800,-1,-1,-1,-1,1398,-1,1175,-1,-1,-1,-1,-1,1479
7420005,74,2000,5,Karnataka,Dharwad,-1,543,771,499,-1,-1,-1,-1,1641,-1,1023,-1,-1,-1,976,-1,-1
7420015,74,2001,5,Karnataka,Dharwad,-1,530,787,545,-1,486,-1,-1,1583,-1,1114,-1,-1,-1,-1,-1,1749
7420025,74,2002,5,Karnataka,Dharwad,-1,522,782,597,-1,-1,-1,-1,1571,-1,1459,-1,-1,-1,-1,-1,2076
7420035,74,2003,5,Karnataka,Dharwad,-1,-1,-1,502,-1,-1,-1,-1,-1,-1,1474,-1,-1,-1,-1,-1,2892
7420045,74,2004,5,Karnataka,Dharwad,-1,-1,908,603,-1,502,-1,-1,1680,-1,1555,-1,-1,-1,-1,-1,2004
7420055,74,2005,5,Karnataka,Dharwad,-1,-1,785,606,-1,516,-1,-1,1836,-1,1538,-1,-1,-1,-1,-1,1866
7420065,74,2006,5,Karnataka,Dharwad,-1,603,1069,658,-1,688,530,-1,2143,-1,1694,-1,-1,-1,-1,-1,2009
7420075,74,2007,5,Karnataka,Dharwad,-1,378,1187,1030,-1,751,-1,-1,2372,-1,2415,-1,-1,-1,-1,-1,2244
7420085,74,2008,5,Karnataka,Dharwad,-1,913,1218,851,-1,789,-1,-1,2200,2544,2100,-1,-1,2508,-1,-1,2513
7420095,74,2009,5,Karnataka,Dharwad,-1,985,1431,860,-1,776,-1,-1,2039,-1,2257,-1,-1,2375,-1,-1,2501
7420105,74,2010,5,Karnataka,Dharwad,-1,1124,1305,1311,-1,949,-1,-1,2217,-1,2862,-1,-1,-1,-1,-1,4018
7420115,74,2011,5,Karnataka,Dharwad,-1,959,1394,1974,-1,1020,-1,-1,3451,2225,3212,-1,-1,-1,-1,-1,-1
7420125,74,2012,5,Karnataka,Dharwad,-1,1380,2121,1701,-1,1578,-1,-1,4167,2250,4814,-1,-1,-1,-1,-1,4714
7420135,74,2013,5,Karnataka,Dharwad,-1,1102,1768,-1,-1,1130,-1,-1,2824,-1,-1,-1,-1,-1,-1,-1,4104
7420145,74,2014,5,Karnataka,Dharwad,-1,-1,1571,2323,-1,1043,-1,-1,3418,-1,3276,-1,-1,-1,-1,-1,4161
7420155,74,2015,5,Karnataka,Dharwad,-1,-1,1647,1520,-1,1368,-1,-1,-1,-1,4004,-1,-1,-1,-1,-1,4725
7420165,74,2016,5,Karnataka,Dharwad,-1,-1,2080,2036,-1,1365,-1,-1,4640,-1,5073,-1,-1,-1,-1,-1,5742
7519905,75,1990,5,Karnataka,Belgaum,-1,277,383,272,206,207,266,-1,947,620,837,-1,-1,-1,-1,440,-1
7519915,75,1991,5,Karnataka,Belgaum,-1,240,481,-1,214,375,285,-1,747,742,974,-1,-1,-1,-1,470,1034
7519925,75,1992,5,Karnataka,Belgaum,-1,329,-1,-1,298,207,315,-1,846,807,878,-1,-1,-1,-1,-1,-1
7519935,75,1993,5,Karnataka,Belgaum,-1,366,470,438,-1,245,334,-1,-1,1024,985,-1,-1,-1,-1,-1,-1
7519945,75,1994,5,Karnataka,Belgaum,-1,366,468,438,-1,245,334,-1,-1,1024,835,-1,-1,-1,-1,-1,1199
7519955,75,1995,5,Karnataka,Belgaum,-1,587,539,-1,-1,-1,-1,-1,-1,1788,1020,-1,-1,-1,-1,-1,-1
