Key,Dist Code,Year,State Code,State Name,Dist Name,DISTRICT MALE FIELD LABOUR (Rs per Day),DISTRICT FEMALE FIELD LABOUR (Rs per Day),STATE MALE AVERAGE FIELD LABOUR (Rs per Day),STATE FEMALE AVERAGE FIELD LABOUR (Rs per Day)
59200120,59,2001,20,Telangana,Nalgonda,53.61,41.11,48.77,41.11
59200220,59,2002,20,Telangana,Nalgonda,53.47,39.31,49.14,39.31
59200320,59,2003,20,Telangana,Nalgonda,51.94,39.17,52.41,39.17
59200420,59,2004,20,Telangana,Nalgonda,52.36,40.17,55.75,40.17
59200520,59,2005,20,Telangana,Nalgonda,61.67,41.25,59.35,41.25
59200620,59,2006,20,Telangana,Nalgonda,73.33,53.33,66.79,53.33
59200720,59,2007,20,Telangana,Nalgonda,73.33,53.33,66.79,53.33
59200820,59,2008,20,Telangana,Nalgonda,95.56,68.06,99.21,68.06
59200920,59,2009,20,Telangana,Nalgonda,142.5,108.33,128.28,108.33
59201220,59,2012,20,Telangana,Nalgonda,195.9,161.59,227.14,161.59
59201320,59,2013,20,Telangana,Nalgonda,212.58,176.52,245.42,176.52
59201420,59,2014,20,Telangana,Nalgonda,290,194.27,256,194.27
59201520,59,2015,20,Telangana,Nalgonda,273.33,174,283.7,174
59201620,59,2016,20,Telangana,Nalgonda,215.5,166.75,290,166.75
59201720,59,2017,20,Telangana,Nalgonda,241.17,222.5,333,222.5
60199020,60,1990,20,Telangana,Warangal,21.4,15,19.6,15
60199120,60,1991,20,Telangana,Warangal,25,15,21.14,15
60199220,60,1992,20,Telangana,Warangal,26.7,15,24.5,15
60199320,60,1993,20,Telangana,Warangal,27,20,26.06,20
60199420,60,1994,20,Telangana,Warangal,35,25,29.89,25
60199520,60,1995,20,Telangana,Warangal,-1,-1,-1,-1
60199620,60,1996,20,Telangana,Warangal,-1,-1,-1,-1
60199720,60,1997,20,Telangana,Warangal,35,25,39.98,25
60199820,60,1998,20,Telangana,Warangal,47.14,25,42.15,25
60199920,60,1999,20,Telangana,Warangal,51.11,33.89,44.33,33.89
60200020,60,2000,20,Telangana,Warangal,45.83,33.3,45.93,33.3
60200120,60,2001,20,Telangana,Warangal,53.06,32.78,48.77,32.78
60200220,60,2002,20,Telangana,Warangal,56.18,34.17,49.14,34.17
60200320,60,2003,20,Telangana,Warangal,55.08,33.44,52.41,33.44
60200420,60,2004,20,Telangana,Warangal,54.58,32.36,55.75,32.36
60200520,60,2005,20,Telangana,Warangal,55.97,35.56,59.35,35.56
60200620,60,2006,20,Telangana,Warangal,60.56,37.36,66.79,37.36
60200720,60,2007,20,Telangana,Warangal,60.56,37.36,66.79,37.36
60200820,60,2008,20,Telangana,Warangal,79.17,55.56,99.21,55.56
60200920,60,2009,20,Telangana,Warangal,122.5,99.17,128.28,99.17
60201220,60,2012,20,Telangana,Warangal,222.95,129.19,227.14,129.19
60201320,60,2013,20,Telangana,Warangal,239.17,139.07,245.42,139.07
60201420,60,2014,20,Telangana,Warangal,259.09,132.7,256,132.7
60201520,60,2015,20,Telangana,Warangal,300,147.5,283.7,147.5
60201620,60,2016,20,Telangana,Warangal,305.67,151.45,290,151.45
60201720,60,2017,20,Telangana,Warangal,307.08,166.42,333,166.42
61199020,61,1990,20,Telangana,Khammam,19.8,15,19.6,15
61199120,61,1991,20,Telangana,Khammam,20,15,21.14,15
61199220,61,1992,20,Telangana,Khammam,25,15,24.5,15
61199320,61,1993,20,Telangana,Khammam,25,20,26.06,20
61199420,61,1994,20,Telangana,Khammam,30,30,29.89,30
61199520,61,1995,20,Telangana,Khammam,-1,-1,-1,-1
61199620,61,1996,20,Telangana,Khammam,-1,-1,-1,-1
61199720,61,1997,20,Telangana,Khammam,35,25,39.98,25
61199820,61,1998,20,Telangana,Khammam,37.57,30.71,42.15,30.71
61199920,61,1999,20,Telangana,Khammam,50.31,44.58,44.33,44.58
61200020,61,2000,20,Telangana,Khammam,45.84,33.32,45.93,33.32
61200120,61,2001,20,Telangana,Khammam,52.78,46.67,48.77,46.67
61200220,61,2002,20,Telangana,Khammam,50.14,41.81,49.14,41.81
61200320,61,2003,20,Telangana,Khammam,48.19,42.29,52.41,42.29
61200420,61,2004,20,Telangana,Khammam,48.33,41.67,55.75,41.67
61200520,61,2005,20,Telangana,Khammam,54.17,47.78,59.35,47.78
61200620,61,2006,20,Telangana,Khammam,69.31,60.97,66.79,60.97
61200720,61,2007,20,Telangana,Khammam,69.31,60.97,66.79,60.97
61200820,61,2008,20,Telangana,Khammam,109.72,88.75,99.21,88.75
61200920,61,2009,20,Telangana,Khammam,112.5,89.17,128.28,89.17
61201220,61,2012,20,Telangana,Khammam,247.06,203.76,227.14,203.76
61201320,61,2013,20,Telangana,Khammam,235.45,214.54,245.42,214.54
61201420,61,2014,20,Telangana,Khammam,230.3,200,256,200
61201520,61,2015,20,Telangana,Khammam,254.06,225,283.7,225
61201620,61,2016,20,Telangana,Khammam,206.82,200,290,200
61201720,61,2017,20,Telangana,Khammam,206.82,200,333,200
62199020,62,1990,20,Telangana,Karimnagar,20,10,19.6,10
62199120,62,1991,20,Telangana,Karimnagar,21.3,10,21.14,10
62199220,62,1992,20,Telangana,Karimnagar,25,15,24.5,15
62199320,62,1993,20,Telangana,Karimnagar,30,15,26.06,15
62199420,62,1994,20,Telangana,Karimnagar,25,18,29.89,18
62199520,62,1995,20,Telangana,Karimnagar,-1,-1,-1,-1
62199620,62,1996,20,Telangana,Karimnagar,-1,-1,-1,-1
62199720,62,1997,20,Telangana,Karimnagar,40,25,39.98,25
62199820,62,1998,20,Telangana,Karimnagar,47.14,28.57,42.15,28.57
62199920,62,1999,20,Telangana,Karimnagar,46.67,31.67,44.33,31.67
62200020,62,2000,20,Telangana,Karimnagar,45.84,33.33,45.93,33.33
62200120,62,2001,20,Telangana,Karimnagar,46.67,31.67,48.77,31.67
62200220,62,2002,20,Telangana,Karimnagar,50,36.67,49.14,36.67
62200320,62,2003,20,Telangana,Karimnagar,60.83,46.39,52.41,46.39
62200420,62,2004,20,Telangana,Karimnagar,65.69,51.53,55.75,51.53
62200520,62,2005,20,Telangana,Karimnagar,60.83,36.11,59.35,36.11
62200620,62,2006,20,Telangana,Karimnagar,63.89,39.31,66.79,39.31
62200720,62,2007,20,Telangana,Karimnagar,63.89,39.31,66.79,39.31
62200820,62,2008,20,Telangana,Karimnagar,115.97,77.22,99.21,77.22
62200920,62,2009,20,Telangana,Karimnagar,179.17,124.17,128.28,124.17
62201220,62,2012,20,Telangana,Karimnagar,298.48,149.32,227.14,149.32
62201320,62,2013,20,Telangana,Karimnagar,271.33,182.76,245.42,182.76
62201420,62,2014,20,Telangana,Karimnagar,328.17,181,256,181
62201520,62,2015,20,Telangana,Karimnagar,354.17,182.7,283.7,182.7
62201620,62,2016,20,Telangana,Karimnagar,441.67,195.67,290,195.67
62201720,62,2017,20,Telangana,Karimnagar,418.75,200.67,333,200.67
63199020,63,1990,20,Telangana,Adilabad,25.4,15,19.6,15
63199120,63,1991,20,Telangana,Adilabad,27.9,20,21.14,20
63199220,63,1992,20,Telangana,Adilabad,27.9,20,24.5,20
63199320,63,1993,20,Telangana,Adilabad,25,20,26.06,20
63199420,63,1994,20,Telangana,Adilabad,20,15,29.89,15
63199520,63,1995,20,Telangana,Adilabad,-1,-1,-1,-1
63199620,63,1996,20,Telangana,Adilabad,-1,-1,-1,-1
63199720,63,1997,20,Telangana,Adilabad,30,25,39.98,25
63199820,63,1998,20,Telangana,Adilabad,50,35,42.15,35
63199920,63,1999,20,Telangana,Adilabad,45,33.33,44.33,33.33
63200020,63,2000,20,Telangana,Adilabad,45.85,33.34,45.93,33.34
63200120,63,2001,20,Telangana,Adilabad,50.56,31.11,48.77,31.11
63200220,63,2002,20,Telangana,Adilabad,50,28.13,49.14,28.13
63200320,63,2003,20,Telangana,Adilabad,55,41.79,52.41,41.79
63200420,63,2004,20,Telangana,Adilabad,53,36.86,55.75,36.86
63200520,63,2005,20,Telangana,Adilabad,51.62,39.26,59.35,39.26
63200620,63,2006,20,Telangana,Adilabad,60.69,47.36,66.79,47.36
63200720,63,2007,20,Telangana,Adilabad,60.69,47.36,66.79,47.36
63200820,63,2008,20,Telangana,Adilabad,94.72,77.22,99.21,77.22
63200920,63,2009,20,Telangana,Adilabad,95.42,80,128.28,80
63201420,63,2014,20,Telangana,Adilabad,185.08,112.55,256,112.55
63201520,63,2015,20,Telangana,Adilabad,190.14,120.12,283.7,120.12
63201620,63,2016,20,Telangana,Adilabad,189.08,127.5,290,127.5
63201720,63,2017,20,Telangana,Adilabad,200,146.33,333,146.33
6519905,65,1990,5,Karnataka,Kolar,20,15,15.51,15
6519915,65,1991,5,Karnataka,Kolar,18.8,12,16.84,12
6519925,65,1992,5,Karnataka,Kolar,-1,-1,16.33,-1
6519935,65,1993,5,Karnataka,Kolar,-1,-1,22.29,-1
6519945,65,1994,5,Karnataka,Kolar,-1,-1,21.81,-1
6519955,65,1995,5,Karnataka,Kolar,-1,-1,-1,-1
6519965,65,1996,5,Karnataka,Kolar,-1,-1,-1,-1
6519975,65,1997,5,Karnataka,Kolar,-1,-1,35.45,-1
6519985,65,1998,5,Karnataka,Kolar,50,35.83,38.89,35.83
6519995,65,1999,5,Karnataka,Kolar,67.79,32.5,51.3,32.5
6520005,65,2000,5,Karnataka,Kolar,-1,-1,-1,-1
6520015,65,2001,5,Karnataka,Kolar,50,40,50.57,40
6520025,65,2002,5,Karnataka,Kolar,-1,-1,-1,-1
6520035,65,2003,5,Karnataka,Kolar,68.14,68.14,62.01,68.14
6520045,65,2004,5,Karnataka,Kolar,65.36,37.19,65.36,37.19
6520055,65,2005,5,Karnataka,Kolar,65.7,65.7,68.42,65.7
6520065,65,2006,5,Karnataka,Kolar,65.7,65.7,71.13,65.7
6520075,65,2007,5,Karnataka,Kolar,86.35,82.28,86.35,82.28
6520085,65,2008,5,Karnataka,Kolar,150,150,113.75,150
6520095,65,2009,5,Karnataka,Kolar,150,150,115.13,150
6520125,65,2012,5,Karnataka,Kolar,199.17,175.83,180.71,175.83
6520135,65,2013,5,Karnataka,Kolar,222.73,201.82,223.77,201.82
6520145,65,2014,5,Karnataka,Kolar,243.75,194.44,279,194.44
6520155,65,2015,5,Karnataka,Kolar,216.67,200,272.31,200
6520165,65,2016,5,Karnataka,Kolar,275,246.67,326,246.67
6520175,65,2017,5,Karnataka,Kolar,307.5,283.33,354,283.33
6619905,66,1990,5,Karnataka,Tumkur,14.6,13,15.51,13
6619915,66,1991,5,Karnataka,Tumkur,13.2,10,16.84,10
6619925,66,1992,5,Karnataka,Tumkur,20,15,16.33,15
6619935,66,1993,5,Karnataka,Tumkur,20,15,22.29,15
6619945,66,1994,5,Karnataka,Tumkur,20,15,21.81,15
6619955,66,1995,5,Karnataka,Tumkur,-1,-1,-1,-1
6619965,66,1996,5,Karnataka,Tumkur,-1,-1,-1,-1
6619975,66,1997,5,Karnataka,Tumkur,-1,-1,35.45,-1
6619985,66,1998,5,Karnataka,Tumkur,-1,-1,38.89,-1
6619995,66,1999,5,Karnataka,Tumkur,53.13,30.71,51.3,30.71
6620005,66,2000,5,Karnataka,Tumkur,-1,-1,-1,-1
6620015,66,2001,5,Karnataka,Tumkur,50,40,50.57,40
6620025,66,2002,5,Karnataka,Tumkur,-1,-1,-1,-1
6620035,66,2003,5,Karnataka,Tumkur,76,76,62.01,76
6620045,66,2004,5,Karnataka,Tumkur,52.3,34.47,65.36,34.47
6620055,66,2005,5,Karnataka,Tumkur,76.4,76.4,68.42,76.4
6620065,66,2006,5,Karnataka,Tumkur,78.71,76.4,71.13,76.4
6620075,66,2007,5,Karnataka,Tumkur,76.4,76.4,86.35,76.4
6620085,66,2008,5,Karnataka,Tumkur,76.4,76.4,113.75,76.4
6620095,66,2009,5,Karnataka,Tumkur,79.65,78.75,115.13,78.75
6620125,66,2012,5,Karnataka,Tumkur,173.33,166.67,180.71,166.67
6620135,66,2013,5,Karnataka,Tumkur,181.27,177.36,223.77,177.36
6620145,66,2014,5,Karnataka,Tumkur,211,173.75,279,173.75
6620155,66,2015,5,Karnataka,Tumkur,180,173.33,272.31,173.33
6620165,66,2016,5,Karnataka,Tumkur,241.67,196.67,326,196.67
6620175,66,2017,5,Karnataka,Tumkur,340,302.22,354,302.22
6719905,67,1990,5,Karnataka,Mysore,13,13,15.51,13
6719915,67,1991,5,Karnataka,Mysore,11,10,16.84,10
6719925,67,1992,5,Karnataka,Mysore,11,9,16.33,9
6719935,67,1993,5,Karnataka,Mysore,-1,-1,22.29,-1
6719945,67,1994,5,Karnataka,Mysore,-1,-1,21.81,-1
6719955,67,1995,5,Karnataka,Mysore,-1,-1,-1,-1
6719965,67,1996,5,Karnataka,Mysore,-1,-1,-1,-1
6719975,67,1997,5,Karnataka,Mysore,-1,-1,35.45,-1
6719985,67,1998,5,Karnataka,Mysore,-1,-1,38.89,-1
6719995,67,1999,5,Karnataka,Mysore,59.97,31.28,51.3,31.28
6720005,67,2000,5,Karnataka,Mysore,-1,-1,-1,-1
6720015,67,2001,5,Karnataka,Mysore,-1,-1,50.57,-1
6720025,67,2002,5,Karnataka,Mysore,-1,-1,-1,-1
6720035,67,2003,5,Karnataka,Mysore,-1,-1,62.01,-1
6720045,67,2004,5,Karnataka,Mysore,70.83,25,65.36,25
6720055,67,2005,5,Karnataka,Mysore,-1,-1,68.42,-1
6720065,67,2006,5,Karnataka,Mysore,70,70,71.13,70
6720075,67,2007,5,Karnataka,Mysore,120,120,86.35,120
6720085,67,2008,5,Karnataka,Mysore,112,112,113.75,112
6720095,67,2009,5,Karnataka,Mysore,122.73,122.73,115.13,122.73
6720125,67,2012,5,Karnataka,Mysore,176.67,167.5,180.71,167.5
6720135,67,2013,5,Karnataka,Mysore,170,160,223.77,160
6720145,67,2014,5,Karnataka,Mysore,300,280,279,280
6720155,67,2015,5,Karnataka,Mysore,220,210,272.31,210
6720165,67,2016,5,Karnataka,Mysore,290.91,270,326,270
6720175,67,2017,5,Karnataka,Mysore,337.5,295,354,295
6819905,68,1990,5,Karnataka,Mandya,16,14,15.51,14
6819915,68,1991,5,Karnataka,Mandya,26,30,16.84,30
6819925,68,1992,5,Karnataka,Mandya,15,10,16.33,10
6819935,68,1993,5,Karnataka,Mandya,30,15,22.29,15
6819945,68,1994,5,Karnataka,Mandya,30,15,21.81,15
6819955,68,1995,5,Karnataka,Mandya,-1,-1,-1,-1
6819965,68,1996,5,Karnataka,Mandya,-1,-1,-1,-1
6819975,68,1997,5,Karnataka,Mandya,-1,-1,35.45,-1
6819985,68,1998,5,Karnataka,Mandya,27.67,17.2,38.89,17.2
6819995,68,1999,5,Karnataka,Mandya,76.53,35,51.3,35
6820005,68,2000,5,Karnataka,Mandya,-1,-1,-1,-1
6820015,68,2001,5,Karnataka,Mandya,-1,-1,50.57,-1
6820025,68,2002,5,Karnataka,Mandya,-1,-1,-1,-1
6820035,68,2003,5,Karnataka,Mandya,-1,-1,62.01,-1
6820045,68,2004,5,Karnataka,Mandya,84.86,34.58,65.36,34.58
6820055,68,2005,5,Karnataka,Mandya,-1,-1,68.42,-1
6820065,68,2006,5,Karnataka,Mandya,78.25,73.75,71.13,73.75
6820075,68,2007,5,Karnataka,Mandya,90,85.63,86.35,85.63
6820085,68,2008,5,Karnataka,Mandya,105.42,100.42,113.75,100.42
6820095,68,2009,5,Karnataka,Mandya,115.56,108.44,115.13,108.44
6820125,68,2012,5,Karnataka,Mandya,198.75,182.08,180.71,182.08
6820135,68,2013,5,Karnataka,Mandya,232.18,210.6,223.77,210.6
6820145,68,2014,5,Karnataka,Mandya,273.2,231.67,279,231.67
6820155,68,2015,5,Karnataka,Mandya,200,200,272.31,200
6820165,68,2016,5,Karnataka,Mandya,280,253.64,326,253.64
6820175,68,2017,5,Karnataka,Mandya,332.5,287.5,354,287.5
6919905,69,1990,5,Karnataka,Hassan,20,15,15.51,15
6919915,69,1991,5,Karnataka,Hassan,-1,-1,16.84,-1
6919925,69,1992,5,Karnataka,Hassan,-1,-1,16.33,-1
6919935,69,1993,5,Karnataka,Hassan,-1,-1,22.29,-1
6919945,69,1994,5,Karnataka,Hassan,-1,-1,21.81,-1
6919955,69,1995,5,Karnataka,Hassan,-1,-1,-1,-1
6919965,69,1996,5,Karnataka,Hassan,-1,-1,-1,-1
6919975,69,1997,5,Karnataka,Hassan,-1,-1,35.45,-1
6919985,69,1998,5,Karnataka,Hassan,-1,-1,38.89,-1
6919995,69,1999,5,Karnataka,Hassan,40.55,25,51.3,25
6920005,69,2000,5,Karnataka,Hassan,-1,-1,-1,-1
6920015,69,2001,5,Karnataka,Hassan,-1,-1,50.57,-1
6920025,69,2002,5,Karnataka,Hassan,-1,-1,-1,-1
6920035,69,2003,5,Karnataka,Hassan,-1,-1,62.01,-1
6920045,69,2004,5,Karnataka,Hassan,51.33,35.71,65.36,35.71
6920055,69,2005,5,Karnataka,Hassan,-1,-1,68.42,-1
6920065,69,2006,5,Karnataka,Hassan,-1,-1,71.13,-1
6920075,69,2007,5,Karnataka,Hassan,100,85,86.35,85
6920085,69,2008,5,Karnataka,Hassan,145.83,144.58,113.75,144.58
6920095,69,2009,5,Karnataka,Hassan,133.33,133.33,115.13,133.33
6920125,69,2012,5,Karnataka,Hassan,183.33,156.67,180.71,156.67
6920135,69,2013,5,Karnataka,Hassan,246.36,210.91,223.77,210.91
6920145,69,2014,5,Karnataka,Hassan,295.83,255,279,255
6920155,69,2015,5,Karnataka,Hassan,270,220,272.31,220
6920165,69,2016,5,Karnataka,Hassan,280,250,326,250
6920175,69,2017,5,Karnataka,Hassan,355,325,354,325
7019905,70,1990,5,Karnataka,Shimoge,-1,-1,15.51,-1
7019915,70,1991,5,Karnataka,Shimoge,20,16,16.84,16
7019925,70,1992,5,Karnataka,Shimoge,25,20,16.33,20
7019935,70,1993,5,Karnataka,Shimoge,20,18,22.29,18
7019945,70,1994,5,Karnataka,Shimoge,25,23,21.81,23
7019955,70,1995,5,Karnataka,Shimoge,-1,-1,-1,-1
7019965,70,1996,5,Karnataka,Shimoge,-1,-1,-1,-1
7019975,70,1997,5,Karnataka,Shimoge,35.45,27,35.45,27
7019985,70,1998,5,Karnataka,Shimoge,42.14,40,38.89,40
7019995,70,1999,5,Karnataka,Shimoge,52.61,39.74,51.3,39.74
7020005,70,2000,5,Karnataka,Shimoge,-1,-1,-1,-1
7020015,70,2001,5,Karnataka,Shimoge,52.5,48.75,50.57,48.75
7020025,70,2002,5,Karnataka,Shimoge,-1,-1,-1,-1
7020035,70,2003,5,Karnataka,Shimoge,70,60,62.01,60
7020045,70,2004,5,Karnataka,Shimoge,52.95,40.05,65.36,40.05
7020055,70,2005,5,Karnataka,Shimoge,70,60,68.42,60
7020065,70,2006,5,Karnataka,Shimoge,71.13,68.01,71.13,68.01
7020075,70,2007,5,Karnataka,Shimoge,86.35,82.28,86.35,82.28
7020085,70,2008,5,Karnataka,Shimoge,112.73,111.27,113.75,111.27
7020095,70,2009,5,Karnataka,Shimoge,120,120,115.13,120
7020125,70,2012,5,Karnataka,Shimoge,169.17,156.67,180.71,156.67
7020135,70,2013,5,Karnataka,Shimoge,218,212.55,223.77,212.55
7020145,70,2014,5,Karnataka,Shimoge,290.8,239.8,279,239.8
7020155,70,2015,5,Karnataka,Shimoge,290,290,272.31,290
7020165,70,2016,5,Karnataka,Shimoge,340,296.67,326,296.67
7020175,70,2017,5,Karnataka,Shimoge,387.5,336.36,354,336.36
7119905,71,1990,5,Karnataka,Chickmagalur,15.1,15,15.51,15
7119915,71,1991,5,Karnataka,Chickmagalur,16.4,15.2,16.84,15.2
7119925,71,1992,5,Karnataka,Chickmagalur,15.2,15.2,16.33,15.2
7119935,71,1993,5,Karnataka,Chickmagalur,20,15.2,22.29,15.2
7119945,71,1994,5,Karnataka,Chickmagalur,20,20,21.81,20
7119955,71,1995,5,Karnataka,Chickmagalur,-1,-1,-1,-1
7119965,71,1996,5,Karnataka,Chickmagalur,-1,-1,-1,-1
7119975,71,1997,5,Karnataka,Chickmagalur,35,33,35.45,33
7119985,71,1998,5,Karnataka,Chickmagalur,-1,-1,38.89,-1
7119995,71,1999,5,Karnataka,Chickmagalur,57.21,45,51.3,45
7120005,71,2000,5,Karnataka,Chickmagalur,-1,-1,-1,-1
7120015,71,2001,5,Karnataka,Chickmagalur,52,48,50.57,48
7120025,71,2002,5,Karnataka,Chickmagalur,-1,-1,-1,-1
7120035,71,2003,5,Karnataka,Chickmagalur,50,50,62.01,50
7120045,71,2004,5,Karnataka,Chickmagalur,57.81,43.33,65.36,43.33
7120055,71,2005,5,Karnataka,Chickmagalur,70,70,68.42,70
7120065,71,2006,5,Karnataka,Chickmagalur,70,70,71.13,70
7120075,71,2007,5,Karnataka,Chickmagalur,74.33,74.33,86.35,74.33
7120085,71,2008,5,Karnataka,Chickmagalur,85.5,85.5,113.75,85.5
7120095,71,2009,5,Karnataka,Chickmagalur,92.92,92.92,115.13,92.92
7120125,71,2012,5,Karnataka,Chickmagalur,180,155.83,180.71,155.83
7120135,71,2013,5,Karnataka,Chickmagalur,227.27,206.36,223.77,206.36
7120145,71,2014,5,Karnataka,Chickmagalur,273.33,257.5,279,257.5
7120155,71,2015,5,Karnataka,Chickmagalur,260,220,272.31,220
7120165,71,2016,5,Karnataka,Chickmagalur,340.91,292.73,326,292.73
7120175,71,2017,5,Karnataka,Chickmagalur,357.5,330,354,330
7219905,72,1990,5,Karnataka,Chitradurga,20,15,15.51,15
7219915,72,1991,5,Karnataka,Chitradurga,20,15,16.84,15
7219925,72,1992,5,Karnataka,Chitradurga,15.3,12,16.33,12
7219935,72,1993,5,Karnataka,Chitradurga,20,15,22.29,15
7219945,72,1994,5,Karnataka,Chitradurga,20,15,21.81,15
7219955,72,1995,5,Karnataka,Chitradurga,-1,-1,-1,-1
7219965,72,1996,5,Karnataka,Chitradurga,-1,-1,-1,-1
7219975,72,1997,5,Karnataka,Chitradurga,30,25,35.45,25
7219985,72,1998,5,Karnataka,Chitradurga,28.83,24.17,38.89,24.17
7219995,72,1999,5,Karnataka,Chitradurga,40.11,27.79,51.3,27.79
7220005,72,2000,5,Karnataka,Chitradurga,-1,-1,-1,-1
7220015,72,2001,5,Karnataka,Chitradurga,50,40,50.57,40
7220025,72,2002,5,Karnataka,Chitradurga,-1,-1,-1,-1
7220035,72,2003,5,Karnataka,Chitradurga,50,50,62.01,50
7220045,72,2004,5,Karnataka,Chitradurga,70.59,32.45,65.36,32.45
7220055,72,2005,5,Karnataka,Chitradurga,60,45,68.42,45
7220065,72,2006,5,Karnataka,Chitradurga,60,45,71.13,45
7220075,72,2007,5,Karnataka,Chitradurga,60,45,86.35,45
7220085,72,2008,5,Karnataka,Chitradurga,116.25,88,113.75,88
7220095,72,2009,5,Karnataka,Chitradurga,117.08,91.08,115.13,91.08
7220125,72,2012,5,Karnataka,Chitradurga,163.33,143.33,180.71,143.33
7220135,72,2013,5,Karnataka,Chitradurga,236.36,204.55,223.77,204.55
7220145,72,2014,5,Karnataka,Chitradurga,308.33,256.67,279,256.67
7220155,72,2015,5,Karnataka,Chitradurga,260,210,272.31,210
7220165,72,2016,5,Karnataka,Chitradurga,350,309.09,326,309.09
7220175,72,2017,5,Karnataka,Chitradurga,350,315,354,315
7319905,73,1990,5,Karnataka,Bellary,16,13,15.51,13
7319915,73,1991,5,Karnataka,Bellary,16.4,13,16.84,13
7319925,73,1992,5,Karnataka,Bellary,20,15,16.33,15
7319935,73,1993,5,Karnataka,Bellary,20,15,22.29,15
7319945,73,1994,5,Karnataka,Bellary,20,15,21.81,15
7319955,73,1995,5,Karnataka,Bellary,-1,-1,-1,-1
7319965,73,1996,5,Karnataka,Bellary,-1,-1,-1,-1
7319975,73,1997,5,Karnataka,Bellary,30,20,35.45,20
7319985,73,1998,5,Karnataka,Bellary,28,23,38.89,23
7319995,73,1999,5,Karnataka,Bellary,35.78,24.23,51.3,24.23
7320005,73,2000,5,Karnataka,Bellary,-1,-1,-1,-1
7320015,73,2001,5,Karnataka,Bellary,-1,-1,50.57,-1
7320025,73,2002,5,Karnataka,Bellary,-1,-1,-1,-1
7320035,73,2003,5,Karnataka,Bellary,-1,-1,62.01,-1
7320045,73,2004,5,Karnataka,Bellary,57.25,33.07,65.36,33.07
7320055,73,2005,5,Karnataka,Bellary,-1,-1,68.42,-1
7320065,73,2006,5,Karnataka,Bellary,-1,-1,71.13,-1
7320075,73,2007,5,Karnataka,Bellary,-1,-1,86.35,-1
7320085,73,2008,5,Karnataka,Bellary,137.5,137.5,113.75,137.5
7320095,73,2009,5,Karnataka,Bellary,120,111.67,115.13,111.67
7320125,73,2012,5,Karnataka,Bellary,161.67,148,180.71,148
7320135,73,2013,5,Karnataka,Bellary,175.83,162.5,223.77,162.5
7320145,73,2014,5,Karnataka,Bellary,350,325,279,325
7320155,73,2015,5,Karnataka,Bellary,500,500,272.31,500
7320165,73,2016,5,Karnataka,Bellary,483.33,350,326,350
7320175,73,2017,5,Karnataka,Bellary,410,357.5,354,357.5
7419905,74,1990,5,Karnataka,Dharwad,-1,-1,15.51,-1
7419915,74,1991,5,Karnataka,Dharwad,-1,-1,16.84,-1
7419925,74,1992,5,Karnataka,Dharwad,-1,-1,16.33,-1
7419935,74,1993,5,Karnataka,Dharwad,-1,-1,22.29,-1
7419945,74,1994,5,Karnataka,Dharwad,-1,-1,21.81,-1
7419955,74,1995,5,Karnataka,Dharwad,-1,-1,-1,-1
7419965,74,1996,5,Karnataka,Dharwad,-1,-1,-1,-1
7419975,74,1997,5,Karnataka,Dharwad,-1,-1,35.45,-1
7419985,74,1998,5,Karnataka,Dharwad,-1,-1,38.89,-1
7419995,74,1999,5,Karnataka,Dharwad,37.33,26.94,51.3,26.94
7420005,74,2000,5,Karnataka,Dharwad,-1,-1,-1,-1
7420015,74,2001,5,Karnataka,Dharwad,-1,-1,50.57,-1
7420025,74,2002,5,Karnataka,Dharwad,-1,-1,-1,-1
7420035,74,2003,5,Karnataka,Dharwad,-1,-1,62.01,-1
7420045,74,2004,5,Karnataka,Dharwad,62.81,38.93,65.36,38.93
7420055,74,2005,5,Karnataka,Dharwad,-1,-1,68.42,-1
7420065,74,2006,5,Karnataka,Dharwad,-1,-1,71.13,-1
7420075,74,2007,5,Karnataka,Dharwad,-1,-1,86.35,-1
7420085,74,2008,5,Karnataka,Dharwad,-1,-1,113.75,-1
7420095,74,2009,5,Karnataka,Dharwad,-1,-1,115.13,-1
7519905,75,1990,5,Karnataka,Belgaum,-1,-1,15.51,-1
7519915,75,1991,5,Karnataka,Belgaum,-1,-1,16.84,-1
7519925,75,1992,5,Karnataka,Belgaum,-1,-1,16.33,-1
7519935,75,1993,5,Karnataka,Belgaum,-1,-1,22.29,-1
7519945,75,1994,5,Karnataka,Belgaum,-1,-1,21.81,-1
7519955,75,1995,5,Karnataka,Belgaum,-1,-1,-1,-1
7519965,75,1996,5,Karnataka,Belgaum,-1,-1,-1,-1
7519975,75,1997,5,Karnataka,Belgaum,-1,-1,35.45,-1
7519985,75,1998,5,Karnataka,Belgaum,-1,-1,38.89,-1
7519995,75,1999,5,Karnataka,Belgaum,50.14,27.42,51.3,27.42
7520005,75,2000,5,Karnataka,Belgaum,-1,-1,-1,-1
7520015,75,2001,5,Karnataka,Belgaum,-1,-1,50.57,-1
7520025,75,2002,5,Karnataka,Belgaum,-1,-1,-1,-1
7520035,75,2003,5,Karnataka,Belgaum,-1,-1,62.01,-1
7520045,75,2004,5,Karnataka,Belgaum,55.62,35.49,65.36,35.49
7520055,75,2005,5,Karnataka,Belgaum,-1,-1,68.42,-1
7520065,75,2006,5,Karnataka,Belgaum,-1,-1,71.13,-1
7520075,75,2007,5,Karnataka,Belgaum,-1,-1,86.35,-1
