Key,Row Labels,Sum of Potato Kharif Area  (000Ha),Sum of Potato Kharif Production  (000t),Sum of Potato Rabi Area  (000Ha),Sum of Potato Rabi Production  (000t),Sum of Potato Summer Area  (000Ha),Sum of Potato Summer Production  (000t),Sum of Potato Total Area  (000Ha),Sum of Potato Total Production  (000t),Sum of Potato Total Yield  (kg/Ha),Sum of Sweet Potato Kharif Area  (000Ha),Sum of Sweet Potato Kharif Production  (000t),Sum of Sweet Potato Rabi Area  (000Ha),Sum of Sweet Potato Rabi Production  (000t),Sum of Sweet Potato Total Area  (000Ha),Sum of Sweet Potato Total Production  (000t),Sum of Sweet Potato Total Yield  (kg/Ha),Sum of Turmeric Kharif Area  (000Ha),Sum of Turmeric Kharif Production  (000t),Sum of Turmeric Total Area  (000Ha),Sum of Turmeric Total Production  (000t),Sum of Turmeric Total Yield  (kg/Ha),Sum of Coriander Rabi Area  (000Ha),Sum of Coriander Rabi Production  (000t),Sum of Coriander Total Area  (000Ha),Sum of Coriander Total Production  (000t),Sum of Coriander Total Yield  (kg/Ha),Sum of Tapioca Kharif Area  (000Ha),Sum of Tapioca Kharif Production  (000t),Sum of Tapioca Total Area  (000Ha),Sum of Tapioca Total Production  (000t),Sum of Tapioca Total Yield  (kg/Ha),Sum of Arecanut Kharif Area  (000Ha),Sum of Arecanut Kharif Production  (000t),Sum of Arecanut Rabi Area  (000Ha),Sum of Arecanut Rabi Production  (000t),Sum of Arecanut Total Area  (000Ha),Sum of Arecanut Total Production  (000t),Sum of Arecanut Total Yield  (kg/Ha),Sum of Coconut  Total Area  (000Ha),Sum of Coconut Total Production  (000t),Sum of Coconut Total Yield  (kg/Ha),Sum of Cashewnut Kharif Area  (000Ha),Sum of Cashewnut Kharif Production  (000t),Sum of Cashewnut Total Area  (000Ha),Sum of Cashewnut Total Production  (000t),Sum of Cashewnut Total Yield  (kg/Ha),Sum of Banana Kharif Area  (000Ha),Sum of Banana Kharif Production  (000t),Sum of Banana Summer Area  (000Ha),Sum of Banana Summer Production  (000t),Sum of Banana Total Area  (000Ha),Sum of Banana Total Production  (000t),Sum of Banana Total Yield  (kg/Ha),Sum of Dry chillies Kharif Area  (000Ha),Sum of Dry chillies Kharif Production  (000t),Sum of Dry chillies Rabi Area  (000Ha),Sum of Dry chillies Rabi Production  (000t),Sum of Dry chillies Summer Area  (000Ha),Sum of Dry chillies Summer Production  (000t),Sum of Dry chillies Total Area  (000Ha),Sum of Dry chillies Total Production  (000t),Sum of Dry chillies Total Yield  (kg/Ha),Sum of Garlic Rabi Area  (000Ha),Sum of Garlic Rabi Production  (000t),Sum of Garlic Total Area  (000Ha),Sum of Garlic Total Production  (000t),Sum of Garlic Total Yield  (kg/Ha),Sum of Ginger Kharif Area  (000Ha),Sum of Ginger Kharif Production  (000t),Sum of Ginger Total Area  (000Ha),Sum of Ginger Total Production  (000t),Sum of Ginger Total Yield  (kg/Ha),Sum of Black pepper Total Area  (000Ha),Sum of Black pepper Total Production  (000t),Sum of Cardamom Total Area  (000Ha),Sum of Black pepper Total Yield  (kg/Ha),Sum of Cardamom Total Production  (000t),Sum of Cardamom Total Yield  (kg/Ha),Sum of Guar seed Kharif Area  (000Ha),Sum of Guar seed Kharif Production  (000t),Sum of Guar seed Total Area  (000Ha),Sum of Guar seed Total Production  (000t),Sum of Guar seed Total Yield  (kg/Ha),Sum of Total  agricultural credit (in 000Rs),Sum of Agricultural credit direct (in 000Rs),Count of Agricultural credit indirect (in 000Rs),Sum of  Total  credit (in 000Rs),Sum of Mango Area (000Ha),Sum of Mango Production (000t),Sum of Orange  Area (000Ha),Sum of Orange Production (000t),Sum of Sweet Orange Area (000Ha),Sum of Sweet Orange Production (000t),Sum of  Mandarin Orange Area (000Ha),Sum of  Mandarin Orange Production (000t),Sum of Orange(Santra) Area (000Ha),Sum of Orange(Santra) Production (000t),Sum of Malta Area (000Ha),Sum of Malta Production (000t),Sum of Mausmi Area (000Ha),Sum of Banana Area (000Ha),Sum of Banana Production (000t),Sum of Grapes Area (000Ha),Sum of Grapes Production (000t),Sum of Guava Area (000Ha),Sum of Guava Production (000t),Sum of Papaya Area (000Ha),Sum of Papaya Production (000t),Sum of Water Melon Area (000Ha),Sum of Water Melon Production (000t),Sum of Litchi Area (000Ha),Sum of Litchi Production (000t),Sum of Custard Apple Area (000Ha),Sum of Custard Apple Production (000t),Sum of Aonla Area (000Ha),Sum of Aonla Production (000t),Sum of  Amla Area (000Ha),Sum of  Amla Production (000t),Sum of Ber Area (000Ha),Sum of Ber Production (000t),Sum of Jack fruit Area (000Ha),Sum of Jack fruit Production (000t),Sum of Sapota  Area (000Ha),Sum of Sapota Production (000t),Sum of Pomegranate Area (000Ha),Sum of Pomegranate Production (000t),Sum of Pine Apple Area (000Ha),Sum of Pine Apple Production (000t),Sum of Lemon Area (000Ha),Sum of Lemon Production (000t),Sum of K.Lime Area (000Ha),Sum of K.Lime Production (000t),Sum of Galgal Area (000Ha),Sum of Galgal Production (000t),Sum of Musk Melon Area (000Ha),Sum of Musk Melon Production (000t),Sum of Pear Area (000Ha),Sum of Pear Production (000t),Sum of Date palm Area (000Ha),Sum of Date palm Production (000t),Sum of Peach Area (000Ha),Sum of Peach Production (000t),Sum of Plum Area (000Ha),Sum of Plum Production (000t),Sum of Jamun Area (000Ha),Sum of Jamun Production (000t),Sum of Bael Area (000Ha),Sum of Bael Production (000t),Sum of Strawberry Area (000Ha),Sum of Strawberry Production (000t),Sum of  Apple Area (000Ha),Sum of  Apple Production (000t),Sum of  Apricot Area (000Ha),Sum of  Apricot Production (000t),Sum of  Cherry Area (000Ha),Sum of  Cherry Production (000t),Sum of Almond Area (000Ha),Sum of Almond Production (000t),Sum of Persimon Area (000Ha),Sum of Persimon Production (000t),Sum of Olive Area (000Ha),Sum of Olive Production (000t),Sum of Kiwi Area (000Ha),Sum of Kiwi Production (000t),Sum of Walnut Area (000Ha),Sum of Walnut Production (000t),Sum of Picanut Area (000Ha),Sum of Picanut Production (000t),Sum of Loquat Area (000Ha),Sum of Loquat Production (000t),Sum of Fig Area (000Ha),Sum of Fig Production (000t),Sum of Phalsa Area (000Ha),Sum of Mulberry Area (000Ha),Count of Dragon Fruit Area (000Ha),Count of Dragon Fruit Production (000t),Sum of Citrus Area (000Ha),Sum of Citrus Production (000t),Sum of Other citrus Area (000Ha),Sum of Other citrus Production (000t),Sum of Arecanut Area (000Ha),Sum of Arecanut Production (000t),Sum of Cashew Nut Area (000Ha),Sum of Cashew Nut Production (000t),Sum of Coconut Area (000Ha),Sum of Coconut Production (000t),Sum of Other Fruits Area (000Ha),Sum of Other Fruits Production (000t),Sum of Total Fruits  Area (000Ha),Sum of Total Fruits  Production (000t),Sum of Chilli Area (000Ha),Sum of Chilli Production (000t),Sum of Dry Chillies Area (000Ha),Sum of Dry Chillies Production (000t),Sum of Paprika Area (000Ha),Sum of Paprika Production (000t),Sum of Methi Area (000Ha),Sum of Methi Production (000t),Sum of Ajwain Area (000Ha),Sum of Ajwain Production (000t),Sum of Karayat Area (000Ha),Sum of Karayat Production (000t),Sum of Cumin Area (000Ha),Sum of Black Cumin Area (000Ha),Sum of Cumin Production (000t),Sum of Black Cumin Production (000t),Sum of Fennel Area (000Ha),Sum of Fennel Production (000t),Sum of Fenugreek Area (000Ha),Sum of Fenugreek Production (000t),Sum of Isabgul Area (000Ha),Sum of Isabgul Production (000t),Sum of Suva Area (000Ha),Sum of Suva Production (000t),Sum of Dill Area (000Ha),Sum of Dill Production (000t),Sum of Tamarind Area (000Ha),Sum of Tamarind Production (000t),Sum of Clove Area (000Ha),Sum of Clove Production (000t),Sum of Cinnamom Area (000Ha),Sum of Cinnamom Production (000t),Sum of Cloves & Cinnamon Area (000Ha),Sum of Cloves & Cinnamon Production (000t),Sum of Vanilla Area (000Ha),Sum of Vanilla Production (000t),Sum of Mint Area (000Ha),Sum of Mint Production (000t),Sum of Betelvine Area (000Ha),Sum of Betelvine Production (000t),Sum of Pepper Area (000Ha),Sum of Pepper Production (000t),Sum of Red Pepper  Area (000Ha),Sum of Red Pepper  Production (000t),Sum of Black Pepper Area (000Ha),Sum of Black Pepper Production (000t),Sum of Radhuni Area (000Ha),Sum of Radhuni Production (000t),Sum of Cocoa Area (000Ha),Sum of Cocoa Production (000t),Sum of Ginger Area (000Ha),Sum of Ginger Production (000t),Sum of Ginger (Dry) Area (000Ha),Sum of Ginger (Dry) Production (000t),Sum of Garlic Area (000Ha),Sum of Garlic Production (000t),Sum of Turmeric Area (000Ha),Sum of Turmeric Production (000t),Sum of Cardamom Area (000Ha),Sum of Cardamom Production (000t),Sum of Coriander Area (000Ha),Sum of Coriander Production (000t),Sum of Other Spices Area (000Ha),Sum of Other Spices Production (000t),Sum of Total Spices Area (000Ha),Sum of Total Spices Production (000t)
Andhra Pradesh2006,2006,,,,,,,3.64,44.74,47021,,,,,1.02,8.62,139341,,,64.53,400.96,123027,,,25.4,10.07,7398,,,19.74,209.16,35577,,,,,0.26,0.18,3182,105.03,1326398.08,200133,13.74,3.47,199.17,85.43,4702,,,,,51.59,1158.97,283047,74.11,268.88,16.46,38.4,,,104.49,326.11,39162,,,0.08,0.63,7875,0.02,0.06,1.67,6.18,21388,66.76,31.05,31.81,1499,15,472,,,,,,146929116,136046502,22,578259055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andhra Pradesh2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83,2.11,150.54,55.34,4051,,,,,49.08,847.78,231918,90.75,185.73,19.86,45.44,,,115.82,236.94,29977,,,,,,0,0.01,1.37,4.08,17766,33.89,7.06,0.13,766,,,,,,,,192160548,179289232,22,680191119,483.47,4157.94,194.4,2624.35,,,,,,,,,,75.19,2631.24,2.78,58.06,9.64,144.43,14.94,1195.62,,,,,2.43,14.57,,,,,,,,,18.75,187.31,5.7,85.51,,,58.85,883.03,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,0.61,,,,,23.25,232.49,889.75,12214.95,,,189.16,567.27,,,,,4.14,2.07,,,,,,,,,,,,,,,,,6.11,46.97,,,,,,,,,,,2.77,93.7,2.08,3.12,,,,,,,14.24,2.55,2.58,51.64,,,1.59,15.91,67.79,420.19,,,26.53,31.83,,,316.94,1235.25
Andhra Pradesh2008,2008,,,,,,,5.24,50.13,44207,,,,,0.89,9.86,126193,,,61.6,403.24,135589,,,33.43,15.63,9001,,,16.77,208.05,53372,,,,,0.37,0.27,3697,106.63,970056.62,146056,16.49,4.39,147.31,69.69,4494,,,,,54.16,710.46,164805,98.18,417.9,21.22,42.78,,,126.36,469.11,35855,,,0.88,1.37,9084,1.82,20.34,3.49,26.35,56024,120.83,42.2,31.3,1298,16.51,530,,,,,,254538018,234572335,22,938555053,492.49,4235.22,211.06,2849.12,,,,,,,,,,82,2868.69,2.41,50.33,10.69,160.28,19.81,1586.18,,,,,2.47,14.83,,,,,,,,,20.5,204.8,6.06,60.51,,,60.89,913.57,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.74,,,,,23.87,238.65,932.61,13182.77,,,192.37,577.14,,,,,4.14,2.07,,,,,,,,,,,,,,,,,6.26,48.14,,,,,,,,,,,2.84,28.43,2.08,3.12,,,,,,,14.44,7.23,2.73,54.48,,,1.68,16.71,67.51,418.6,,,20.59,24.69,,,314.62,1180.6
Andhra Pradesh2009,2009,,,,,,,5.04,57.16,49123,,,,,0.9,6.79,88400,,,59.47,364.04,133328,,,37.48,20.61,11761,,,11.25,146.37,52267,,,,,0.39,0.2,2472,104.54,1149330.22,136167,,,131.24,54.77,3917,,,,,34.15,698.9,216730,88.54,331.94,22.07,45.05,,,114.56,382,29734,,,2.33,14.12,19039,1.81,11.97,5,23.01,40838,91.73,37.01,32.82,1201,4.56,139,,,,,,330754235,297015544,22,1132333055,480.45,4058.36,223.8,3021.35,,,,,,,,,,80.57,2819.65,1.42,29.78,10.06,150.81,18.78,1500.72,,,,,2.74,16.47,,,,,,,,,17.15,171.44,5.64,56.4,,,57.5,862.36,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.57,,,,,23.12,231.1,921.5,12918.9,,,174.22,522.64,,,,,3.26,1.63,,,,,,,,,,,,,,,,,6.2,30.97,,,,,,,,,,,2.47,24.67,2.08,3.12,,,,,,,15.33,7.67,2.63,52.42,,,0.83,8.28,71.95,446.12,,,19.9,23.85,,,298.82,1121.32
Andhra Pradesh2010,2010,,,,,,,5.95,66.32,71148,,,,,0.85,10.89,152757,,,69.17,466.93,134874,,,20.32,13.76,9417,,,12.86,84.69,33379,,,,,0.44,0.19,939,103.95,1220268,157934,,,125.16,51.1,3943,,,,,44.09,815.65,297190,83.04,291.43,20.98,49.82,,,107.26,346.56,35711,,,0.85,14.43,16976,1.46,10.66,4.8,22.81,51484,97.53,20.23,32.93,783,6.09,263,,,,,,426431109,369213549,22,1340386468,391.08,3363.41,82.89,1119.01,,,,,,,,,,79.28,2774.77,1.31,27.61,8.56,128.23,14.23,1138.66,,,,,4.3,25.96,,,,,,,,,12.18,122.08,2.76,27.78,,,45.78,686.68,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.16,8.27,,,,,20.04,200.49,667.65,9622.87,,,454.56,1363.66,,,,,23.64,11.82,,,,,,,,,,,,,,,,,3.51,26.96,,,,,,,,,,,7.7,77.03,0.36,0.54,,,,,,,8.1,4.05,3.36,67.33,,,3.7,36.54,287.94,1785.24,,,11.11,13.27,,,803.88,3386.46
Andhra Pradesh2011,2011,,,,,,,6.07,60.8,70304,,,,,1,12.6,175367,,,81.17,506.87,145008,,,12.83,7.45,7739,,,12.79,127.95,60843,,,,,0.56,0.28,1000,103.98,1430853.71,165024,,,169.63,71.39,4709,,,,,58.16,1260.72,318044,92.58,370.81,16.01,46.75,,,134.09,456.35,39495,,,0.54,9.15,16944,1.49,10.61,5.09,23.64,47723,99.14,29.81,33,925,7.09,316,,,,,,544271777,489620378,22,1640743736,408.68,3514.73,86.6,1169.34,,,,,,,,,,82.85,2899.63,1.37,28.86,8.94,134.01,14.85,1189.92,,,,,4.51,27.13,,,,,,,,,12.74,127.6,2.91,29.02,,,47.82,717.55,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.32,8.51,,,,,16.81,148.19,693.5,9994.46,,,463.64,1390.94,,,,,24.11,12.06,,,,,,,,,,,,,,,,,3.59,27.51,,,,,,,,,,,7.86,78.57,0.36,0.55,,,,,,,8.99,4.5,3.43,68.68,,,3.72,37.3,293.71,1820.92,,,11.29,13.55,,,820.7,3454.53
Andhra Pradesh2012,2012,0.27,4.1,0.95,14.31,,,1.22,18.41,77426,0.12,1.34,0.66,6.29,0.79,7.63,99383,18.03,151.4,18.08,151.69,108787,7.54,4.53,8.65,5.25,3249,11.62,213.95,11.62,213.95,94403,0.58,0.36,,,0.58,0.36,3536,99.85,1670659,190002,22.49,8.23,161.35,55,4474,,,,,52.31,1142.33,363280,104.57,410.03,19.54,52.07,,,124.12,462.1,39326,2.15,1.53,2.44,6.51,21263,1.68,12.41,4.91,22.37,47411,100.6,31.14,33,972,7.81,338,,,,,,707257376,635178652,22,1949161674,475.32,4277.75,202.05,2727.68,,,,,,,,,,89.81,3143.12,1.54,32.12,11.95,179.12,20.03,1603.6,,,,,4.79,28.66,,,,,,,,,12.79,127.9,6.01,90.32,,,48.78,731.72,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,1.86,,,,,31.91,319.08,906.12,13262.75,,,316.92,950.8,,,,,16.85,8.45,,,,,,,,,,,,,,,,,4.44,34.12,,,,,,,,,,,7.7,77.03,0.19,0.29,,,,,,,12.05,2.17,4.78,95.72,,,4.01,39.68,158.94,985.41,,,11.65,13.92,,,537.47,2207.62
Andhra Pradesh2013,2013,0.39,6.71,1.07,18.53,,,4.97,72.65,102296,0.17,1.66,0.62,6.06,0.89,8.46,99315,67.45,403.67,67.48,403.98,152348,7.94,4.69,9.83,6.01,8563,10.59,194.97,10.61,195.33,90869,0.47,0.26,,,0.47,0.26,3922,99.49,1616963.71,192793,54.67,15.92,155.81,57.6,4949,,,,,57.02,1280.24,368713,105.63,417.05,19.62,53.59,,,125.26,470.67,38012,2.21,1.9,2.83,12.37,21469,2.48,5.28,4.71,12.46,34491,105.98,42.91,33.07,1152,8.08,346,,,,,,897838516,834647652,22,2331573025,486.44,4377.9,224.94,3036.79,,,,,,,,,,107.59,3765.87,1.66,34.68,13.85,207.92,22.67,1814.68,,,,,5.78,34.54,,,,,,,,,27.58,275.78,6.87,103.33,,,54.31,814.82,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,2.07,,,,,36.29,362.93,989.29,14831.27,,,341.12,1023.42,,,,,16.85,8.45,,,,,,,,,,,,,,,,,4.92,37.89,,,,,,,,,,,8.56,85.52,0.19,0.29,,,,,,,13.84,2.48,5.31,106.25,,,4.41,44.06,176.44,1093.81,,,12.88,15.46,,,584.51,2417.59
Andhra Pradesh2014,2014,0.35,6.06,1.04,17.88,,,1.38,23.93,82916,0.11,1.15,0.67,7.42,0.77,8.57,105304,16.54,143.21,16.54,143.24,112358,40.02,20.7,40.19,20.79,2545,10.73,210.57,10.78,210.57,80586,0.48,0.34,,,0.48,0.34,3609,99.12,2091669,218145,85.96,24.78,120.91,38.77,2845,,,,,30.56,909.25,330513,101.27,442.39,22.35,63.72,,,123.6,506.1,35102,,,,,,0.3,0.76,0.36,1.29,26346,,,,,,,,,,,,796722300,724668997,13,1895305981,315.43,2822.08,72.86,1217.46,,,,,,,,,,79.37,3487.3,0.62,11.19,6.19,100.53,8.75,688.29,8.91,249.65,,,1.28,8.5,,,0.85,9.17,1.07,18.58,0.04,0.54,10.92,130.46,5.38,76.69,2.79,35.96,38.25,499.91,,,,,6.11,144.38,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16,15.01,560.89,9515.65,,,142.64,742.9,,,,,10.83,10.83,,,,,,,,,,,,,,,,,6.71,48.18,,,,,,,,,,,3.18,48.14,16,2.4,,,,,,,,,1.18,22.46,,,0,0,20.55,116.96,,,23.05,29.39,3.35,12.5,227.45,1033.72
Andhra Pradesh2015,2015,0.57,7.85,1.47,17.11,,,2.05,24.95,36020,0.15,1.31,0.45,5.57,0.58,6.89,123053,17,120.98,17.02,121.13,98252,25.3,10.39,25.35,10.4,2764,8.58,111.28,8.64,112.03,92073,0.52,1.79,,,0.52,1.79,6460,100.32,2162.79,244,101.85,27.23,114.93,30.13,2659,,,,,36.82,955.2,314859,107.57,332,19.61,63.78,,,127.19,395.77,44572,,,,,,0.33,0.75,0.41,1.3,13733,0,0,,0,,,,,,,,782200287,724517978,13,2043338269,327.34,2803.68,77.95,1265.17,,,,,,,,,,75.72,3570.61,0.73,14.64,6.05,109.02,10.94,987.94,7.24,206.6,,,1.4,11.35,,,1,21.81,1.22,23.76,0.18,6.28,11.86,148.75,8.39,113.28,3.79,55.38,34.27,563.76,,,,,6,151.5,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,35.32,577.03,10088.82,,,156.08,793.49,,,,,7.47,7.47,,,,,,,,,,,,,,,,,6.72,84.61,,,,,,,,,,,2.91,37.99,16,2.4,,,,,,,,,1.17,22.49,,,0,0,20.84,121.45,,,17.51,35.71,3.39,24.53,232.08,1130.11
Assam,Assam,,,,,,,1584.43,11715.77,3397444,,,,,141.9,530.93,1827220,,,251.37,196.92,370690,,,,,,,,55.65,327.26,2225150,,,339.85,348.51,1197.47,1084.59,398799,362.63,2652187.54,2924804,,,,,,,,,,301.81,4456.09,2180881,5.67,2.01,,,,,117.84,75.84,114302,,,14.28,24.54,279887,2.08,24.79,102.48,844.39,1905894,9.08,15.64,,122593,,,,,,,,349773435,333166051,360,2955158776,66.79,626.37,164.66,1889.24,,,,,,,,,,687.04,10125.83,,,63.39,1156.87,106.55,1807.33,,,73.34,533.66,,,,,,,,,313.04,2694.31,0,0,,,208.44,3332.94,164.4,1192.02,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.05,116.04,1862.45,23472.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.47,72.32,,,,,254.34,1815.87,,,142.31,554.41,207.92,167.16,,,339.92,403.71,52.92,49.39,1043.4,3061.93
Assam1997,1997,,,,,,,75.29,671.88,173738,,,,,9.4,32.64,78892,,,10.1,6.98,15372,,,,,,,,2.52,11.73,94707,,,,,73.84,56.73,18304,19.67,126905,120502,,,,,,,,,,9.99,132.65,67181,0.01,0,,,,,3.72,2.24,3699,,,1.17,2.15,21701,0.15,1.36,1.8,18.98,92572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assam1998,1998,,,,,,,76.97,611.06,166300,,,,,9.46,32.43,78539,,,10.74,7.43,15355,,,,,,,,2.82,13.29,95104,,,,,74.47,55.38,18057,20.19,149866,138873,,,,,,,,,,10.39,137.71,67084,0.76,0.23,,,,,4.09,2.27,4792,,,1.07,1.73,21638,0.13,1.3,1.72,16.2,86878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assam1999,1999,,,,,,,76.76,699.78,185442,,,,,8.95,30.97,78202,,,10.99,7.61,15388,,,,,,,,2.85,13.45,92047,,,,,73.47,52.94,17148,20.27,150062,130325,,,,,,,,,,9.14,117.67,65021,,,,,,,3.31,2.03,3812,,,1.2,2.1,18658,0,0.01,2.13,23.13,83846,0.04,0.08,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assam2000,2000,,,,,,,80.51,668.46,171618,,,,,8.81,30.37,76237,,,11.64,8.04,15365,,,,,,,,2.87,13.59,95856,,,,,73.27,68.31,22023,20.93,135910,133247,,,,,,,,,,9,125.71,69165,,,,,,,3.4,2.09,3782,,,0.9,1.8,20594,0,0.03,1.96,18.46,72040,0.08,0.14,,3467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assam2001,2001,,,,,,,80.06,620.6,169090,,,,,8.35,28.66,76275,,,11.85,8.19,15478,,,,,,,,2.92,13.73,94167,,,,,73.23,69.67,22660,21.08,163597,177106,,,,,,,,,,9.44,128.7,68257,,,,,,,3.27,2.08,4058,,,0.61,1.06,17672,0.2,2.42,2.63,26.36,80672,0.14,0.22,,4734,,,,,,,,,,,,3.7,28.61,5.97,70.98,,,,,,,,,,43.64,605.87,,,3.82,59.42,7.54,111.81,,,4.08,18.76,,,,,,,,,17.38,158.83,0,0,,,14.09,220.07,8.8,54.07,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,6.83,110.87,1335.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,3.64,,,,,17.9,114.39,,,6.65,20.96,11.87,8.29,,,19.76,15.13,2.13,1.44,60.86,163.82
Assam2002,2002,,,,,,,75.51,589.92,173968,,,,,8.27,28.48,78456,,,12.09,8.32,15368,,,,,,,,2.86,13.52,93154,,,,,73.68,51.64,16370,20.93,160277,159898,,,,,,,,,,11.34,155.71,84298,,,,,,,3.19,2,3930,,,0.88,1.75,17886,0.15,1.34,2.99,26.21,98650,0.16,0.27,,6733,,,,,,,,3868959,2036241,23,80981347,3.71,28.88,6,66.87,,,,,,,,,,42.64,589.6,,,3.79,49.79,6.96,101.51,,,4.16,18.85,,,,,,,,,17.45,156.1,0,0,,,13.93,212.58,8.82,51.46,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95,6.99,109.2,1282.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,3.65,,,,,17.94,115.25,,,6.7,21.95,12.09,8.32,,,19.95,16.6,2.11,1.56,61.45,167.27
Assam2003,2003,,,,,,,77.92,543.09,148726,,,,,8.22,28.4,77485,,,12.28,8.41,15333,,,,,,,,2.9,13.63,92954,,,,,74.03,70.42,22503,21.32,154284,155237,,,,,,,,,,11.86,173.02,86485,,,,,,,4.45,2.77,4014,,,0.92,1.73,17396,0.45,8.16,3.21,25.4,108706,0.24,0.44,,9633,,,,,,,,4695009,3131697,23,79131846,3.76,29.98,7.4,82.72,,,,,,,,,,42.99,594.65,,,3.94,63.09,7.11,104.23,,,4.17,19.76,,,,,,,,,17.93,169.9,0,0,,,14.26,220.61,8.83,59.27,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.26,1344.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,3.72,,,,,17.97,115.55,,,6.7,21.99,12.28,8.41,,,19.95,16.6,2.15,1.58,61.68,167.85
Assam2004,2004,,,,,,,73.14,589.11,171843,,,,,8.06,28.02,77224,,,11.72,8.4,16565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.73,191.57,89131,,,,,,,5.02,3.07,4027,,,0.98,1.36,11910,,,4.98,38.37,103576,0.59,1.01,,10892,,,,,,,,5045742,3774225,23,46487046,4.31,34.77,7.33,82.03,,,,,,,,,,42.13,581,,,4.12,64.27,6.78,99.18,,,4.51,22.51,,,,,,,,,19.25,182.9,0,0,,,12.87,198.59,9.31,60.48,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.47,1325.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,4.43,,,,,18.47,124,,,6.75,22.18,11.72,8.4,,,20.21,19,2.34,1.78,62.4,179.74
