Key, State code, State name, District code, District name, Year,Bore Well Monsoon meters level,Bore Well Postmonsoon Kharif meters level,Bore Well Postmonsoon Rabi meters level,Bore Well Premonsoon meters level,Dug Well Monsoon meters level,Dug Well Postmonsoon Kharif meters level,Dug Well Postmonsoon Rabi meters level,Dug Well Premonsoon meters level,Tube Well Monsoon meters level,Tube Well Postmonsoon Kharif meters level,Tube Well Postmonsoon Rabi meters level,Tube Well Premonsoon meters level,Dug Cum Bore Well Monsoon meters level,Dug Cum Bore Well Postmonsoon Kharif meters level,Dug Cum Bore Well Postmonsoon Rabi meters level,Dug Cum Bore Well Premonsoon meters level,Slim Hole Monsoon meters level,Slim Hole Postmonsoon Kharif meters level,Slim Hole Postmonsoon Rabi meters level,Slim Hole Premonsoon meters level,
823200213,13,West Bengal,823,Purba Medinipur,2002,.,.,.,.,.,.,.,.,5.01,4.75,8.50,8.48,.,.,.,.,.,.,.,.,
823200313,13,West Bengal,823,Purba Medinipur,2003,.,.,.,.,.,.,.,.,5.59,4.80,5.88,8.23,.,.,.,.,.,.,.,.,
823200413,13,West Bengal,823,Purba Medinipur,2004,.,.,.,.,.,.,.,.,6.81,5.75,7.21,9.80,.,.,.,.,.,.,.,.,
823200513,13,West Bengal,823,Purba Medinipur,2005,.,.,.,.,.,.,.,.,5.82,4.95,7.20,8.65,.,.,.,.,.,.,.,.,
823200613,13,West Bengal,823,Purba Medinipur,2006,.,.,.,.,.,.,.,.,6.08,5.96,6.95,9.27,.,.,.,.,.,.,.,.,
823200713,13,West Bengal,823,Purba Medinipur,2007,.,.,.,.,.,.,.,.,6.22,4.90,8.07,10.61,.,.,.,.,.,.,.,.,
823200813,13,West Bengal,823,Purba Medinipur,2008,.,.,.,.,.,.,.,.,5.51,6.29,6.53,8.73,.,.,.,.,.,.,.,.,
823200913,13,West Bengal,823,Purba Medinipur,2009,.,.,.,.,.,.,.,.,7.73,8.02,8.30,9.30,.,.,.,.,.,.,.,.,
823201013,13,West Bengal,823,Purba Medinipur,2010,.,.,.,.,.,.,.,.,10.36,9.90,8.93,12.73,.,.,.,.,.,.,.,.,
823201113,13,West Bengal,823,Purba Medinipur,2011,.,.,.,.,.,.,.,.,9.48,9.25,9.55,14.29,.,.,.,.,.,.,.,.,
823201213,13,West Bengal,823,Purba Medinipur,2012,.,7.86,.,.,.,1.73,.,.,.,10.93,8.75,11.96,.,.,.,.,.,.,.,.,
823201313,13,West Bengal,823,Purba Medinipur,2013,8.36,7.62,7.49,13.04,1.72,1.90,2.12,2.72,5.77,8.24,10.47,14.59,.,.,.,.,.,.,.,.,
823201413,13,West Bengal,823,Purba Medinipur,2014,7.93,6.53,5.99,8.45,2.25,2.03,2.10,2.72,9.96,9.07,9.05,14.50,.,.,.,.,.,.,.,.,
823201513,13,West Bengal,823,Purba Medinipur,2015,9.31,9.28,6.01,13.52,1.67,2.87,2.62,2.08,10.50,12.15,10.63,14.66,.,.,.,.,.,.,.,.,
823201613,13,West Bengal,823,Purba Medinipur,2016,.,.,9.21,.,.,1.32,2.00,2.17,10.36,11.86,15.89,15.44,.,.,.,.,.,.,.,.,
823201713,13,West Bengal,823,Purba Medinipur,2017,.,.,.,.,.,.,10.50,3.55,9.29,.,12.22,13.26,.,.,.,.,.,.,.,.,
824199613,13,West Bengal,824,Pashchim Medinipur,1996,.,.,.,.,2.05,3.95,4.20,7.85,3.87,3.87,4.65,8.20,.,.,.,.,.,.,.,.,
824199713,13,West Bengal,824,Pashchim Medinipur,1997,.,.,.,.,2.11,4.87,6.25,6.57,3.59,5.20,5.64,8.13,.,.,.,.,.,.,.,.,
824199813,13,West Bengal,824,Pashchim Medinipur,1998,.,.,.,.,4.25,3.73,5.78,5.89,6.31,5.43,6.10,7.84,.,.,.,.,.,.,.,.,
824199913,13,West Bengal,824,Pashchim Medinipur,1999,.,.,.,.,2.41,3.22,6.52,8.79,3.60,4.58,9.08,11.62,.,.,.,.,.,.,.,.,
824200013,13,West Bengal,824,Pashchim Medinipur,2000,.,.,.,.,2.33,3.71,5.42,6.44,3.39,5.43,7.37,7.63,.,.,.,.,.,.,.,.,
824200113,13,West Bengal,824,Pashchim Medinipur,2001,.,.,.,.,2.92,5.19,8.19,7.71,4.57,4.98,10.33,9.91,.,.,.,.,.,.,.,.,
824200213,13,West Bengal,824,Pashchim Medinipur,2002,.,.,.,.,2.67,4.01,7.56,6.83,3.75,5.06,10.63,8.41,.,.,.,.,.,.,.,.,
824200313,13,West Bengal,824,Pashchim Medinipur,2003,.,.,.,.,3.47,2.80,6.30,7.39,5.72,3.95,7.82,8.72,.,5.97,.,.,.,.,.,.,
824200413,13,West Bengal,824,Pashchim Medinipur,2004,.,.,.,.,2.73,3.87,5.66,8.43,5.69,4.15,6.41,9.09,6.73,7.23,8.50,10.23,.,.,.,.,
824200513,13,West Bengal,824,Pashchim Medinipur,2005,.,.,.,.,2.55,3.02,6.61,8.17,4.26,4.34,6.95,8.73,7.53,6.98,8.97,10.70,.,.,.,.,
824200613,13,West Bengal,824,Pashchim Medinipur,2006,.,.,.,.,2.25,3.48,5.68,6.42,4.01,4.81,.,9.20,6.49,7.70,.,10.15,.,.,.,.,
824200713,13,West Bengal,824,Pashchim Medinipur,2007,.,.,.,.,2.12,3.87,7.09,6.71,3.88,4.45,8.43,9.58,6.35,6.70,8.75,10.10,.,.,.,.,
824200813,13,West Bengal,824,Pashchim Medinipur,2008,.,.,.,.,2.21,4.08,5.94,7.42,3.31,6.08,7.00,7.38,6.55,8.15,7.61,10.28,.,.,.,.,
824200913,13,West Bengal,824,Pashchim Medinipur,2009,.,.,.,.,4.43,3.62,6.17,5.96,6.59,6.37,9.29,10.03,8.39,9.37,9.58,10.74,.,.,.,.,
824201013,13,West Bengal,824,Pashchim Medinipur,2010,.,.,.,.,4.30,4.06,5.42,7.52,8.60,7.93,8.90,12.22,10.72,10.36,9.99,11.04,.,.,.,.,
824201113,13,West Bengal,824,Pashchim Medinipur,2011,.,.,.,.,2.19,3.69,5.68,6.56,6.08,7.08,9.08,13.89,.,.,10.62,.,.,.,.,.,
824201213,13,West Bengal,824,Pashchim Medinipur,2012,.,7.12,.,.,.,4.43,4.81,6.98,.,10.26,8.71,11.37,.,.,.,.,.,.,.,.,
824201313,13,West Bengal,824,Pashchim Medinipur,2013,2.03,3.50,6.63,12.28,3.59,2.49,5.78,8.27,4.30,7.25,10.95,16.21,.,.,9.21,.,.,.,.,.,
824201413,13,West Bengal,824,Pashchim Medinipur,2014,5.28,4.64,4.89,11.71,3.05,4.18,4.40,7.32,9.44,9.75,9.20,13.90,.,.,.,.,.,.,.,.,
824201513,13,West Bengal,824,Pashchim Medinipur,2015,4.48,12.86,6.62,12.27,4.12,6.57,5.77,7.08,9.97,11.02,10.58,13.94,.,.,.,.,.,.,.,.,
824201613,13,West Bengal,824,Pashchim Medinipur,2016,.,.,12.44,.,3.59,4.73,6.10,7.79,10.43,12.27,16.23,13.51,.,9.31,.,.,.,.,.,.,
824201713,13,West Bengal,824,Pashchim Medinipur,2017,.,.,.,.,3.12,.,6.07,7.91,7.07,.,11.72,11.53,11.62,.,10.44,9.34,.,.,.,.,
1200014,14,Chhattisgarh,1,Durg,2000,2.12,4.47,.,6.72,3.23,4.61,4.83,6.08,.,.,.,.,.,.,.,.,.,.,.,.,
1200114,14,Chhattisgarh,1,Durg,2001,1.84,4.50,7.09,11.53,2.88,3.41,6.13,7.61,.,.,.,.,.,.,.,.,.,.,.,.,
1200214,14,Chhattisgarh,1,Durg,2002,1.58,3.09,6.70,9.72,3.04,4.71,4.71,7.20,.,.,.,.,.,.,.,.,.,.,.,.,
1200314,14,Chhattisgarh,1,Durg,2003,0.43,1.97,5.62,10.68,2.19,2.02,6.52,7.00,.,.,.,.,.,.,.,.,.,.,.,.,
1200414,14,Chhattisgarh,1,Durg,2004,1.67,3.72,3.77,8.94,1.58,3.55,3.83,6.83,.,.,.,.,.,.,.,.,.,.,.,.,
1200514,14,Chhattisgarh,1,Durg,2005,0.69,1.92,5.62,10.67,1.72,2.48,5.39,7.11,.,.,.,.,.,.,.,.,.,.,.,.,
1200614,14,Chhattisgarh,1,Durg,2006,1.57,2.68,4.30,9.15,2.10,3.75,4.25,6.93,.,.,.,.,.,.,.,.,.,.,.,.,
1200714,14,Chhattisgarh,1,Durg,2007,1.55,2.77,5.28,9.51,2.20,3.07,5.18,7.30,.,.,.,.,.,.,.,.,.,.,.,.,
1200814,14,Chhattisgarh,1,Durg,2008,2.74,3.58,5.06,7.72,3.42,4.05,4.50,6.93,.,.,.,.,.,.,.,.,.,.,.,.,
1200914,14,Chhattisgarh,1,Durg,2009,1.19,4.19,6.68,11.71,3.30,4.15,5.41,7.59,.,.,.,.,.,.,.,.,.,.,.,.,
1201014,14,Chhattisgarh,1,Durg,2010,0.64,3.12,5.10,11.43,3.07,3.81,5.07,7.71,.,.,.,.,.,.,.,.,.,.,.,.,
1201114,14,Chhattisgarh,1,Durg,2011,0.50,4.29,3.36,11.62,2.93,4.02,4.61,6.97,.,.,.,.,.,.,.,.,.,.,.,.,
1201214,14,Chhattisgarh,1,Durg,2012,.,11.87,6.76,12.65,.,3.44,4.78,6.75,.,.,.,.,.,.,.,.,.,.,.,.,
1201314,14,Chhattisgarh,1,Durg,2013,9.36,12.22,16.79,20.45,1.56,3.17,5.13,7.04,.,.,.,.,.,.,.,.,.,.,.,.,
1201414,14,Chhattisgarh,1,Durg,2014,8.62,7.95,15.98,17.75,1.77,2.85,4.65,5.90,.,.,.,.,.,.,.,.,.,.,.,.,
1201514,14,Chhattisgarh,1,Durg,2015,10.55,9.97,14.34,14.56,2.56,4.12,5.76,5.79,.,.,.,.,.,.,.,.,.,.,.,.,
1201614,14,Chhattisgarh,1,Durg,2016,13.08,10.63,14.81,22.88,2.88,4.23,6.07,6.88,.,.,.,.,.,.,.,.,.,.,.,.,
1201714,14,Chhattisgarh,1,Durg,2017,13.06,.,17.64,23.28,3.22,.,6.10,7.29,.,.,.,.,.,.,.,.,.,.,.,.,
2200014,14,Chhattisgarh,2,Bastar,2000,5.29,6.46,7.14,11.51,2.27,4.03,4.92,6.78,.,.,.,.,.,.,.,.,.,.,.,.,
2200114,14,Chhattisgarh,2,Bastar,2001,2.77,6.11,8.37,11.17,1.44,3.37,5.66,7.40,.,.,.,.,.,.,.,.,.,.,.,.,
2200214,14,Chhattisgarh,2,Bastar,2002,7.01,11.57,8.09,11.11,2.66,5.25,4.50,7.49,.,.,.,.,.,.,.,.,.,.,.,.,
2200314,14,Chhattisgarh,2,Bastar,2003,5.35,.,10.34,13.27,1.94,.,6.15,8.14,.,.,.,.,.,.,.,.,.,.,.,.,
2200414,14,Chhattisgarh,2,Bastar,2004,1.80,2.90,4.11,9.07,1.42,2.55,3.73,6.43,.,.,.,.,.,.,.,.,.,.,.,.,
2200514,14,Chhattisgarh,2,Bastar,2005,4.01,3.47,4.97,10.35,1.97,2.44,4.82,6.59,.,.,.,.,.,.,.,.,.,.,.,.,
2200614,14,Chhattisgarh,2,Bastar,2006,2.53,3.70,5.86,8.77,1.01,2.04,4.37,5.44,.,.,.,.,.,.,.,.,.,.,.,.,
2200714,14,Chhattisgarh,2,Bastar,2007,2.66,3.88,5.68,12.92,1.29,3.12,3.77,6.42,.,.,.,.,.,.,.,.,.,.,.,.,
2200814,14,Chhattisgarh,2,Bastar,2008,2.88,3.20,5.13,.,1.36,2.71,4.28,6.40,.,.,.,.,.,.,.,.,.,.,.,.,
2200914,14,Chhattisgarh,2,Bastar,2009,3.08,.,5.67,12.07,1.10,3.26,4.39,6.48,.,.,.,.,.,.,.,.,.,.,.,.,
2201014,14,Chhattisgarh,2,Bastar,2010,.,3.08,11.02,.,.,1.45,4.33,.,.,.,.,.,.,.,.,.,.,.,.,.,
2201114,14,Chhattisgarh,2,Bastar,2011,7.39,9.35,8.73,13.35,2.85,3.78,3.72,6.29,.,.,.,.,.,.,.,.,.,.,.,.,
2201214,14,Chhattisgarh,2,Bastar,2012,.,12.45,8.24,10.78,.,3.00,4.83,5.81,.,.,.,.,.,.,.,.,.,.,.,.,
2201314,14,Chhattisgarh,2,Bastar,2013,6.59,8.23,11.58,10.34,2.18,3.31,5.58,6.47,.,.,.,.,.,.,.,.,.,.,.,.,
2201414,14,Chhattisgarh,2,Bastar,2014,5.25,8.31,9.63,13.48,1.66,3.35,4.08,5.78,.,.,.,.,.,.,.,.,.,.,.,.,
2201514,14,Chhattisgarh,2,Bastar,2015,1.27,9.53,12.10,12.13,2.34,4.49,5.93,3.40,.,.,.,.,.,.,.,.,.,.,.,.,
2201614,14,Chhattisgarh,2,Bastar,2016,5.43,6.38,8.77,18.53,2.12,3.00,4.60,6.77,.,.,.,.,.,.,.,.,.,.,.,.,
2201714,14,Chhattisgarh,2,Bastar,2017,4.70,.,9.55,13.75,1.98,.,5.81,8.29,.,.,.,.,.,.,.,.,.,.,.,.,
3200014,14,Chhattisgarh,3,Raipur,2000,4.98,6.80,.,5.66,3.23,4.34,4.32,6.29,.,.,.,.,.,.,.,.,.,.,.,.,
3200114,14,Chhattisgarh,3,Raipur,2001,2.96,.,8.87,10.89,1.27,3.01,5.81,8.26,.,.,.,.,.,.,.,.,.,.,.,.,
3200214,14,Chhattisgarh,3,Raipur,2002,4.39,4.97,.,13.36,2.94,3.73,4.60,6.73,.,.,.,.,.,.,.,.,.,.,.,.,
3200314,14,Chhattisgarh,3,Raipur,2003,2.13,1.38,6.86,14.59,1.41,1.78,5.71,7.46,.,.,.,.,.,.,.,.,.,.,.,.,
3200414,14,Chhattisgarh,3,Raipur,2004,1.13,3.53,5.26,11.70,1.38,3.04,3.31,6.74,.,.,.,.,.,.,.,.,.,.,.,.,
3200514,14,Chhattisgarh,3,Raipur,2005,3.67,3.95,18.96,19.99,1.51,2.19,4.85,6.74,.,.,.,.,.,.,.,.,.,.,.,.,
3200614,14,Chhattisgarh,3,Raipur,2006,1.13,5.87,8.91,17.58,1.38,2.32,4.84,6.49,.,.,.,.,.,.,.,.,.,.,.,.,
3200714,14,Chhattisgarh,3,Raipur,2007,1.79,4.28,11.98,22.40,1.23,2.42,5.17,7.34,.,.,.,.,.,.,.,.,.,.,.,.,
3200814,14,Chhattisgarh,3,Raipur,2008,3.14,5.96,9.84,.,1.39,3.37,4.71,7.38,.,.,.,.,.,.,.,.,.,.,.,.,
3200914,14,Chhattisgarh,3,Raipur,2009,2.58,5.85,10.44,16.01,1.19,3.00,4.67,7.12,.,.,.,.,.,.,.,.,.,.,.,.,
3201014,14,Chhattisgarh,3,Raipur,2010,2.79,4.54,8.97,14.83,1.68,2.59,4.68,7.12,.,.,.,.,.,.,.,.,.,.,.,.,
3201114,14,Chhattisgarh,3,Raipur,2011,1.22,6.31,7.58,14.20,0.86,3.00,3.73,6.39,.,.,.,.,.,.,.,.,.,.,.,.,
3201214,14,Chhattisgarh,3,Raipur,2012,.,5.09,6.14,19.96,.,2.88,3.41,7.78,.,.,.,.,.,.,.,.,.,.,.,.,
3201314,14,Chhattisgarh,3,Raipur,2013,2.02,5.51,8.05,10.39,0.90,3.05,4.59,7.25,.,.,.,.,.,.,.,.,.,.,.,.,
3201414,14,Chhattisgarh,3,Raipur,2014,1.93,4.32,7.35,16.60,1.03,2.69,4.43,6.99,.,.,.,.,.,.,.,.,.,.,.,.,
3201514,14,Chhattisgarh,3,Raipur,2015,3.70,4.61,8.32,9.95,1.98,3.43,4.65,4.78,.,.,.,.,.,.,.,.,.,.,.,.,
3201614,14,Chhattisgarh,3,Raipur,2016,4.45,5.48,8.70,12.34,2.39,2.58,5.06,7.91,.,.,.,.,.,.,.,.,.,.,.,.,
3201714,14,Chhattisgarh,3,Raipur,2017,4.10,.,7.35,12.31,2.02,.,4.72,6.65,.,.,.,.,.,.,.,.,.,.,.,.,
4200014,14,Chhattisgarh,4,Bilaspur,2000,7.10,13.82,.,.,4.35,5.20,5.76,7.26,.,.,.,.,.,.,.,.,.,.,.,.,
4200114,14,Chhattisgarh,4,Bilaspur,2001,.,.,18.37,.,2.39,4.68,6.08,7.95,.,.,.,.,.,.,.,.,.,.,.,.,
4200214,14,Chhattisgarh,4,Bilaspur,2002,.,11.23,.,23.37,6.28,5.74,5.65,8.35,.,.,.,.,.,.,.,.,.,.,.,.,
4200314,14,Chhattisgarh,4,Bilaspur,2003,4.77,6.20,16.29,25.04,4.86,3.68,6.87,8.34,.,.,.,.,.,.,.,.,.,.,.,.,
4200414,14,Chhattisgarh,4,Bilaspur,2004,6.00,8.51,10.78,17.75,2.50,4.42,5.03,7.86,.,.,.,.,.,.,.,.,.,.,.,.,
4200514,14,Chhattisgarh,4,Bilaspur,2005,4.22,11.77,12.40,19.03,5.32,5.46,5.27,8.09,.,.,.,.,.,.,.,.,.,.,.,.,
4200614,14,Chhattisgarh,4,Bilaspur,2006,5.95,9.95,11.07,21.11,3.72,5.09,5.67,8.40,.,.,.,.,.,.,.,.,.,.,.,.,
4200714,14,Chhattisgarh,4,Bilaspur,2007,5.19,10.55,15.09,22.80,3.88,4.53,6.38,8.25,.,.,.,.,.,.,.,.,.,.,.,.,
4200814,14,Chhattisgarh,4,Bilaspur,2008,5.93,11.79,14.16,.,4.77,5.13,6.42,8.31,.,.,.,.,.,.,.,.,.,.,.,.,
4200914,14,Chhattisgarh,4,Bilaspur,2009,13.19,14.15,15.63,29.63,4.86,5.09,6.22,8.40,.,.,.,.,.,.,.,.,.,.,.,.,
4201014,14,Chhattisgarh,4,Bilaspur,2010,14.10,14.15,17.45,28.75,3.96,4.39,6.41,8.05,.,.,.,.,.,.,.,.,.,.,.,.,
4201114,14,Chhattisgarh,4,Bilaspur,2011,6.58,12.95,17.23,28.90,4.19,4.48,6.49,8.13,.,.,.,.,.,.,.,.,.,.,.,.,
4201214,14,Chhattisgarh,4,Bilaspur,2012,.,8.02,11.59,18.25,.,3.66,5.12,7.81,.,.,.,.,.,.,.,.,.,.,.,.,
4201314,14,Chhattisgarh,4,Bilaspur,2013,7.97,9.31,10.29,12.97,2.40,3.69,5.04,7.32,.,.,.,.,.,.,.,.,.,.,.,.,
4201414,14,Chhattisgarh,4,Bilaspur,2014,9.26,9.59,11.04,13.85,2.62,3.34,4.84,6.19,.,.,.,.,.,.,.,.,.,.,.,.,
4201514,14,Chhattisgarh,4,Bilaspur,2015,7.20,11.37,11.31,14.63,2.53,4.22,4.89,7.00,.,.,.,.,.,.,.,.,.,.,.,.,
4201614,14,Chhattisgarh,4,Bilaspur,2016,9.43,11.23,13.36,14.41,4.12,4.49,5.61,8.27,.,.,.,.,.,.,.,.,.,.,.,.,
4201714,14,Chhattisgarh,4,Bilaspur,2017,6.23,.,15.42,22.72,3.16,.,6.12,7.97,.,.,.,.,.,.,.,.,.,.,.,.,
5200014,14,Chhattisgarh,5,Raigarh,2000,1.01,4.56,.,.,4.14,5.29,5.91,8.42,.,.,.,.,.,.,.,.,.,.,.,.,
5200114,14,Chhattisgarh,5,Raigarh,2001,1.13,.,5.38,.,2.58,4.21,5.94,8.84,.,.,.,.,.,.,.,.,.,.,.,.,
5200214,14,Chhattisgarh,5,Raigarh,2002,.,2.65,.,4.04,4.87,4.47,5.60,8.46,.,.,.,.,.,.,.,.,.,.,.,.,
5200314,14,Chhattisgarh,5,Raigarh,2003,4.77,2.44,4.85,4.33,4.03,2.62,6.25,8.71,.,.,.,.,.,.,.,.,.,.,.,.,
5200414,14,Chhattisgarh,5,Raigarh,2004,2.41,4.05,4.14,6.06,2.53,4.31,4.28,7.90,.,.,.,.,.,.,.,.,.,.,.,.,
5200514,14,Chhattisgarh,5,Raigarh,2005,3.48,3.67,4.73,5.88,3.05,3.32,5.86,7.69,.,.,.,.,.,.,.,.,.,.,.,.,
5200614,14,Chhattisgarh,5,Raigarh,2006,3.78,4.07,4.61,5.93,3.01,4.28,4.87,7.23,.,.,.,.,.,.,.,.,.,.,.,.,
5200714,14,Chhattisgarh,5,Raigarh,2007,3.17,3.23,5.06,6.07,3.08,3.61,5.59,7.66,.,.,.,.,.,.,.,.,.,.,.,.,
5200814,14,Chhattisgarh,5,Raigarh,2008,2.16,2.68,4.19,.,2.20,3.81,5.06,7.41,.,.,.,.,.,.,.,.,.,.,.,.,
5200914,14,Chhattisgarh,5,Raigarh,2009,.,4.20,4.53,5.93,2.43,4.39,4.97,7.87,.,.,.,.,.,.,.,.,.,.,.,.,
5201014,14,Chhattisgarh,5,Raigarh,2010,2.83,3.11,3.33,6.13,3.74,4.19,5.30,7.80,.,.,.,.,.,.,.,.,.,.,.,.,
5201114,14,Chhattisgarh,5,Raigarh,2011,1.43,2.83,3.79,4.73,2.78,4.23,5.33,7.25,.,.,.,.,.,.,.,.,.,.,.,.,
5201214,14,Chhattisgarh,5,Raigarh,2012,.,9.96,3.15,4.73,.,3.17,4.73,6.78,.,10.07,.,.,.,.,.,.,.,.,.,.,
5201314,14,Chhattisgarh,5,Raigarh,2013,6.57,9.55,11.76,16.28,2.80,4.13,5.13,6.87,7.89,10.24,13.13,16.35,.,.,.,.,.,.,.,.,
5201414,14,Chhattisgarh,5,Raigarh,2014,9.38,8.09,10.55,17.66,2.02,3.60,4.57,6.90,.,.,12.72,.,.,.,.,.,.,.,.,.,
5201514,14,Chhattisgarh,5,Raigarh,2015,7.27,.,10.46,25.85,2.59,5.70,5.84,6.84,.,.,.,.,.,.,.,.,.,.,.,.,
5201614,14,Chhattisgarh,5,Raigarh,2016,4.88,11.34,24.60,19.78,3.37,4.11,5.83,7.71,.,.,.,.,.,.,.,.,.,.,.,.,
5201714,14,Chhattisgarh,5,Raigarh,2017,5.77,.,11.11,21.86,3.54,.,5.28,6.91,.,.,.,.,.,.,.,.,.,.,.,.,
6200014,14,Chhattisgarh,6,Surguja,2000,7.01,6.81,10.50,8.60,4.31,4.78,5.50,7.82,.,.,.,.,.,.,.,.,.,.,.,.,
6200114,14,Chhattisgarh,6,Surguja,2001,5.38,.,7.76,10.58,2.36,4.05,5.71,8.14,.,.,.,.,.,.,.,.,.,.,.,.,
6200214,14,Chhattisgarh,6,Surguja,2002,6.94,7.22,6.10,10.02,4.07,4.62,5.46,8.07,.,.,.,.,.,.,.,.,.,.,.,.,
6200314,14,Chhattisgarh,6,Surguja,2003,7.82,5.57,8.90,9.77,3.90,2.66,5.57,8.10,.,.,.,.,.,.,.,.,.,.,.,.,
6200414,14,Chhattisgarh,6,Surguja,2004,5.93,6.63,7.45,9.94,3.43,4.83,4.69,7.78,.,.,.,.,.,.,.,.,.,.,.,.,
6200514,14,Chhattisgarh,6,Surguja,2005,8.45,7.82,8.38,10.00,4.38,5.21,6.32,8.59,.,.,.,.,.,.,.,.,.,.,.,.,
6200614,14,Chhattisgarh,6,Surguja,2006,8.00,8.09,8.77,11.06,3.07,5.20,6.31,8.67,.,.,.,.,.,.,.,.,.,.,.,.,
6200714,14,Chhattisgarh,6,Surguja,2007,8.77,7.99,9.67,11.55,4.77,4.74,6.54,8.45,.,.,.,.,.,.,.,.,.,.,.,.,
6200814,14,Chhattisgarh,6,Surguja,2008,6.40,8.64,9.38,.,2.97,5.04,6.11,8.26,.,.,.,.,.,.,.,.,.,.,.,.,
6200914,14,Chhattisgarh,6,Surguja,2009,10.43,10.69,9.90,12.43,5.74,5.50,6.49,8.75,.,.,.,.,.,.,.,.,.,.,.,.,
6201014,14,Chhattisgarh,6,Surguja,2010,10.11,8.25,10.35,12.99,5.75,5.98,6.93,8.80,.,.,.,.,.,.,.,.,.,.,.,.,
6201114,14,Chhattisgarh,6,Surguja,2011,6.97,7.99,11.90,13.58,3.33,4.71,7.30,9.15,.,.,.,.,.,.,.,.,.,.,.,.,
6201214,14,Chhattisgarh,6,Surguja,2012,.,7.83,8.49,12.23,.,4.17,5.46,8.64,.,.,.,.,.,.,.,.,.,.,.,.,
6201314,14,Chhattisgarh,6,Surguja,2013,6.28,8.88,9.46,11.90,3.09,4.92,6.80,8.28,.,.,.,.,.,.,.,.,.,.,.,.,
6201414,14,Chhattisgarh,6,Surguja,2014,6.26,8.61,8.88,12.17,3.10,4.85,6.32,8.68,.,.,.,.,.,.,.,.,.,.,.,.,
6201514,14,Chhattisgarh,6,Surguja,2015,8.10,8.75,10.01,13.72,3.43,5.23,6.37,7.75,.,.,.,.,.,.,.,.,.,.,.,.,
6201614,14,Chhattisgarh,6,Surguja,2016,7.36,9.32,13.29,14.39,3.18,4.91,7.01,8.28,.,.,.,.,.,.,.,.,.,.,.,.,
6201714,14,Chhattisgarh,6,Surguja,2017,6.88,.,10.14,14.49,3.46,.,6.11,7.57,.,.,.,.,.,.,.,.,.,.,.,.,
501200014,14,Chhattisgarh,501,Rajnandgaon,2000,.,8.87,12.30,.,2.47,4.25,4.60,7.07,.,.,.,.,.,.,.,.,.,.,.,.,
501200114,14,Chhattisgarh,501,Rajnandgaon,2001,.,.,.,.,1.50,3.74,6.45,8.60,.,.,.,.,.,.,.,.,.,.,.,.,
501200214,14,Chhattisgarh,501,Rajnandgaon,2002,8.33,9.49,.,9.10,2.99,4.21,5.47,7.74,.,.,.,.,.,.,.,.,.,.,.,.,
501200314,14,Chhattisgarh,501,Rajnandgaon,2003,7.69,5.46,9.14,16.18,2.13,3.07,5.96,8.23,.,.,.,.,.,.,.,.,.,.,.,.,
501200414,14,Chhattisgarh,501,Rajnandgaon,2004,4.07,6.12,6.72,11.79,2.11,4.38,4.76,8.07,.,.,.,.,.,.,.,.,.,.,.,.,
501200514,14,Chhattisgarh,501,Rajnandgaon,2005,3.26,5.09,7.44,9.61,1.24,2.62,6.01,7.29,.,.,.,.,.,.,.,.,.,.,.,.,
501200614,14,Chhattisgarh,501,Rajnandgaon,2006,4.90,6.35,7.53,12.27,2.27,3.59,4.80,7.72,.,.,.,.,.,.,.,.,.,.,.,.,
501200714,14,Chhattisgarh,501,Rajnandgaon,2007,5.50,6.85,8.10,11.74,2.07,3.40,5.78,8.43,.,.,.,.,.,.,.,.,.,.,.,.,
501200814,14,Chhattisgarh,501,Rajnandgaon,2008,7.59,8.58,9.05,13.18,3.86,4.49,5.31,7.57,.,.,.,.,.,.,.,.,.,.,.,.,
501200914,14,Chhattisgarh,501,Rajnandgaon,2009,8.39,7.93,10.22,13.96,3.84,4.38,6.13,7.70,.,.,.,.,.,.,.,.,.,.,.,.,
501201014,14,Chhattisgarh,501,Rajnandgaon,2010,6.23,8.57,9.30,15.43,2.79,3.29,5.92,8.30,.,.,.,.,.,.,.,.,.,.,.,.,
501201114,14,Chhattisgarh,501,Rajnandgaon,2011,4.72,9.53,11.22,15.83,2.15,4.27,5.04,7.31,.,.,.,.,.,.,.,.,.,.,.,.,
501201214,14,Chhattisgarh,501,Rajnandgaon,2012,.,4.93,10.53,13.53,.,3.79,5.02,7.46,.,.,.,.,.,.,.,.,.,.,.,.,
501201314,14,Chhattisgarh,501,Rajnandgaon,2013,2.66,6.76,8.18,10.78,1.23,3.17,5.16,7.55,.,.,.,.,.,.,.,.,.,.,.,.,
501201414,14,Chhattisgarh,501,Rajnandgaon,2014,3.36,4.80,7.76,10.57,2.56,2.75,4.78,7.25,.,.,.,.,.,.,.,.,.,.,.,.,
501201514,14,Chhattisgarh,501,Rajnandgaon,2015,5.07,6.13,6.96,7.23,3.00,4.07,5.43,6.93,.,.,.,.,.,.,.,.,.,.,.,.,
501201614,14,Chhattisgarh,501,Rajnandgaon,2016,6.75,5.20,6.99,11.95,3.12,3.93,5.87,7.95,.,.,.,.,.,.,.,.,.,.,.,.,
501201714,14,Chhattisgarh,501,Rajnandgaon,2017,6.43,.,9.10,13.11,4.47,.,5.55,7.22,.,.,.,.,.,.,.,.,.,.,.,.,
