Key,Dist Code,Year,State Code,State Name,Dist Name,DIESEL PUMPSETS NUMBER (1000 Number),DIESEL PUMPSETS DENSITY (Per 1000 ha),ELECTRIC PUMPSETS NUMBER (1000 Number),ELECTRIC PUMPSETS DENSITY (Per 1000 ha),POWER TILLER NUMBER (1000 Number),POWER TILLER DENSITY (Per 1000 ha),TRACTORS NUMBER (1000 Number),TRACTORS DENSITY (Per 1000 ha)
52319974,523,1997,4,Haryana,Yamunanagar,9.5,760.16,18.28,1462.16,6.96,556.48,14.54,1163.12
52320034,523,2003,4,Haryana,Yamunanagar,7.17,573.6,14.06,1124.72,5.38,430.4,17.51,1400.4
52320074,523,2007,4,Haryana,Yamunanagar,-1,-1,-1,-1,-1,-1,12.34,964.06
52419924,524,1992,4,Haryana,Kaithal,27.06,1346.37,37.85,1882.99,3.8,189.25,10.28,511.64
52419974,524,1997,4,Haryana,Kaithal,32.3,1639.59,31.81,1614.92,4.95,251.22,14.01,711.02
52420034,524,2003,4,Haryana,Kaithal,19.15,972.18,25.53,1295.74,1.24,63.05,12.38,628.53
52420074,524,2007,4,Haryana,Kaithal,-1,-1,-1,-1,-1,-1,12.32,609.7
52519924,525,1992,4,Haryana,Panipat,3.67,394.73,20.38,2191.29,1.15,123.12,5.25,564.19
52519974,525,1997,4,Haryana,Panipat,3.5,356.84,19.42,1981.63,1.4,142.86,7.66,781.33
52520034,525,2003,4,Haryana,Panipat,7.23,776.99,18.73,2013.98,0.59,63.87,8.45,908.49
52520074,525,2007,4,Haryana,Panipat,-1,-1,-1,-1,-1,-1,14.03,1461.46
52619924,526,1992,4,Haryana,Rewari,0,0,0,0,0.6,47.03,3.37,263.13
52619974,526,1997,4,Haryana,Rewari,5.02,398.17,36.85,2924.92,1.31,103.97,2.8,222.22
52620034,526,2003,4,Haryana,Rewari,4.98,385.74,19.21,1488.76,0.36,27.91,6.43,498.22
52620074,526,2007,4,Haryana,Rewari,-1,-1,-1,-1,-1,-1,8.18,649.44
527199216,527,1992,16,Uttarakhand,Haridwar,16.82,1393.45,2.81,232.39,-1,-1,4.62,383.02
527199716,527,1997,16,Uttarakhand,Haridwar,-1,-1,-1,-1,-1,-1,-1,-1
527200316,527,2003,16,Uttarakhand,Haridwar,17.97,1497.69,3.57,297.17,5.49,457.76,8.6,716.51
528199212,528,1992,12,Uttar Pradesh,Firozabad,17.87,1023.9,5.76,330.07,-1,-1,2.29,131.22
528199712,528,1997,12,Uttar Pradesh,Firozabad,21.3,1195.75,8.44,473.59,-1,-1,4.67,262.03
528200312,528,2003,12,Uttar Pradesh,Firozabad,32.37,1789.25,3.6,199.22,0.43,23.6,5.16,284.95
528200712,528,2007,12,Uttar Pradesh,Firozabad,17.95,992.08,7.9,436.27,-1,-1,8.25,455.67
529199212,529,1992,12,Uttar Pradesh,Sonbhadra,8.52,496.04,0.11,6.28,-1,-1,1.47,85.6
529199712,529,1997,12,Uttar Pradesh,Sonbhadra,11.63,628.09,0.21,11.51,-1,-1,1.93,104.28
529200312,529,2003,12,Uttar Pradesh,Sonbhadra,72.79,3775.13,85.63,4441.45,0,0,26,1348.57
529200712,529,2007,12,Uttar Pradesh,Sonbhadra,11.63,837.45,0.21,15.34,-1,-1,5.77,415.95
530199212,530,1992,12,Uttar Pradesh,Mau,6.66,513.66,7.16,552.16,-1,-1,1.75,135.19
530199712,530,1997,12,Uttar Pradesh,Mau,10,777.87,6.95,540.72,-1,-1,2.77,215.23
530200312,530,2003,12,Uttar Pradesh,Mau,54.97,4368.62,0.56,44.51,0.18,14.31,9.08,721.43
530200712,530,2007,12,Uttar Pradesh,Mau,10,798.44,6.95,555.01,-1,-1,4.59,366.5
531199212,531,1992,12,Uttar Pradesh,Mahrajgani,34.34,1668.58,0.98,47.81,-1,-1,4.43,215.1
531199712,531,1997,12,Uttar Pradesh,Mahrajgani,43.13,2118.61,0.54,26.72,-1,-1,5.03,246.97
531200312,531,2003,12,Uttar Pradesh,Mahrajgani,52.35,2590.61,0.95,47.01,0.13,6.53,7.48,370.12
531200712,531,2007,12,Uttar Pradesh,Mahrajgani,43.13,2132.53,0.54,26.9,-1,-1,9.72,480.42
532199212,532,1992,12,Uttar Pradesh,Sidharthnagar,31.54,1252.68,0.42,16.52,-1,-1,3.37,133.87
532199712,532,1997,12,Uttar Pradesh,Sidharthnagar,37.44,1532,0.26,10.68,-1,-1,4.04,165.21
532200312,532,2003,12,Uttar Pradesh,Sidharthnagar,137.41,5816.58,1.82,77.04,1.13,47.92,10.37,438.77
532200712,532,2007,12,Uttar Pradesh,Sidharthnagar,37.44,1558.47,0.26,10.86,-1,-1,8.41,349.83
533199712,533,1997,12,Uttar Pradesh,Mahoba,18.42,843.26,0.15,6.91,-1,-1,4.18,191.13
533200312,533,2003,12,Uttar Pradesh,Mahoba,54.08,2210.92,1.51,61.78,0.16,6.66,6.98,285.18
533200712,533,2007,12,Uttar Pradesh,Mahoba,18.42,985.44,0.15,8.08,-1,-1,7.03,376.22
536199210,536,1992,10,Rajasthan,Baran,20.8,665.59,4.7,150.28,0.22,6.98,2.58,82.43
536199710,536,1997,10,Rajasthan,Baran,28.69,896.62,8.21,256.62,-1,-1,5.49,171.56
536200310,536,2003,10,Rajasthan,Baran,37.7,1192.8,12.99,411.06,0.56,17.75,8.71,275.54
536200710,536,2007,10,Rajasthan,Baran,-1,-1,-1,-1,-1,-1,12.07,362.38
537199210,537,1992,10,Rajasthan,Dausa,26.71,1216.28,13.91,633.44,0.13,5.97,2.73,124.46
537199710,537,1997,10,Rajasthan,Dausa,33.97,1513.01,19.22,856.15,-1,-1,3.92,174.69
537200310,537,2003,10,Rajasthan,Dausa,39.2,1799.3,25.66,1177.87,0.23,10.7,6.21,284.97
537200710,537,2007,10,Rajasthan,Dausa,-1,-1,-1,-1,-1,-1,8.38,384.16
538199210,538,1992,10,Rajasthan,Rajsamand,4.33,435.01,6.92,694.97,0.13,12.95,0.58,58.22
538199710,538,1997,10,Rajasthan,Rajsamand,9.55,986.59,8.45,872.85,-1,-1,1.1,113.85
538200310,538,2003,10,Rajasthan,Rajsamand,10.63,1140.32,7.72,828.54,0.2,21.89,1.7,182.45
538200710,538,2007,10,Rajasthan,Rajsamand,-1,-1,-1,-1,-1,-1,4.08,417.06
539199710,539,1997,10,Rajasthan,Hanumangarh,11.36,133.94,2.83,33.31,-1,-1,16.14,190.31
539200310,539,2003,10,Rajasthan,Hanumangarh,26.1,331.13,5.38,68.19,0.8,10.09,20.43,259.19
539200710,539,2007,10,Rajasthan,Hanumangarh,-1,-1,-1,-1,-1,-1,13.79,168.37
542199211,542,1992,11,Tamil Nadu,Nagapattinam,17.63,610.21,17.23,596.54,0.14,4.71,0,0
542199711,542,1997,11,Tamil Nadu,Nagapattinam,7.36,485.08,8.69,572.58,0.22,14.63,1.61,106.35
542200311,542,2003,11,Tamil Nadu,Nagapattinam,4.98,377.36,43.23,3278.03,0.3,22.9,2.8,212.45
542200711,542,2007,11,Tamil Nadu,Nagapattinam,-1,-1,-1,-1,-1,-1,2.63,170.54
543199211,543,1992,11,Tamil Nadu,Villupuram,43.83,-1,76.09,-1,0.9,-1,0,-1
543199711,543,1997,11,Tamil Nadu,Villupuram,37.19,1048.58,76.51,2157.36,4.93,138.99,52.39,1477.26
543200311,543,2003,11,Tamil Nadu,Villupuram,43.07,1498.88,85.86,2987.96,0.79,27.46,4.67,162.61
543200711,543,2007,11,Tamil Nadu,Villupuram,-1,-1,-1,-1,-1,-1,6.23,185.85
54520039,545,2003,9,Punjab,Mansa,31.59,1662.53,9.48,498.79,0,0.05,16.4,862.95
54520079,545,2007,9,Punjab,Mansa,-1,-1,-1,-1,-1,-1,12.75,671.21
54620039,546,2003,9,Punjab,Fatehgarh Sahib,9.58,930.29,16.28,1580.68,0.34,32.82,10.26,996.41
54620079,546,2007,9,Punjab,Fatehgarh Sahib,-1,-1,-1,-1,-1,-1,4.77,467.75
547199212,547,1992,12,Uttar Pradesh,Kanpur Nagar,6.08,1029.27,2.39,403.49,-1,-1,0.72,121.3
547199712,547,1997,12,Uttar Pradesh,Kanpur Nagar,19.35,998.76,2.11,108.87,-1,-1,4.23,218.32
547200312,547,2003,12,Uttar Pradesh,Kanpur Nagar,65.95,3520.94,11.78,629.13,3.13,167.32,13.87,740.56
547200712,547,2007,12,Uttar Pradesh,Kanpur Nagar,19.35,1045.1,2.11,113.93,-1,-1,6.18,333.94
548199212,548,1992,12,Uttar Pradesh,Kanpur Dehat,32.22,896.15,1.98,55.04,-1,-1,4.62,128.52
548199712,548,1997,12,Uttar Pradesh,Kanpur Dehat,19.05,891.37,1.36,63.65,-1,-1,4.68,219.02
548200312,548,2003,12,Uttar Pradesh,Kanpur Dehat,38.9,1758.7,1.02,46.21,0.79,35.86,11.95,540.19
548200712,548,2007,12,Uttar Pradesh,Kanpur Dehat,19.05,852.03,1.36,60.84,-1,-1,6.36,284.68
54919925,549,1992,5,Karnataka,Bangalore(Rural),3.92,125.47,31.99,1025.25,0.73,23.3,1.09,34.97
54919975,549,1997,5,Karnataka,Bangalore(Rural),2.7,95,36,1266.67,-1,-1,4.8,168.89
54920035,549,2003,5,Karnataka,Bangalore(Rural),0.56,18.11,35.62,1162.37,-1,-1,2.4,78.2
54920075,549,2007,5,Karnataka,Bangalore(Rural),-1,-1,-1,-1,-1,-1,6.89,663.16
55019925,550,1992,5,Karnataka,Bangalore(Urban),0.97,100.82,9.25,961.13,0.25,25.47,0.98,101.96
55019975,550,1997,5,Karnataka,Bangalore(Urban),0.4,53.97,9.7,1308.78,-1,-1,1.7,229.37
55020035,550,2003,5,Karnataka,Bangalore(Urban),0.4,54.66,7.8,1063.29,-1,-1,1.44,196.03
55020075,550,2007,5,Karnataka,Bangalore(Urban),-1,-1,-1,-1,-1,-1,4.5,764.21
601199217,601,1992,17,Assam,Cachar,0.05,4.22,0.01,0.63,0.01,1.26,0.09,7.73
601199617,601,1996,17,Assam,Cachar,1.82,159.37,0.1,8.67,0.52,45.56,0,0
601200317,601,2003,17,Assam,Cachar,0.02,1.38,0,0,0.02,1.9,0.01,0.52
602199217,602,1992,17,Assam,Darrang,0.28,13.73,0.01,0.53,0.01,0.63,0.04,1.98
602199617,602,1996,17,Assam,Darrang,2.88,138.18,0.15,7.33,0.66,31.53,0,0
602200317,602,2003,17,Assam,Darrang,0.01,0.4,0,0.15,0.3,15.1,0.1,4.93
603199217,603,1992,17,Assam,Dibrugarh,0.2,16.33,0.19,14.89,0.22,17.45,0.12,9.85
603199617,603,1996,17,Assam,Dibrugarh,2.38,191.82,0.15,11.75,0.67,53.99,0,0
603200317,603,2003,17,Assam,Dibrugarh,0,0,0,0,0.02,1.55,0.07,5.08
604199217,604,1992,17,Assam,Goalpara,0.5,64.16,0,0.38,0.1,12.73,0.02,3.06
604199617,604,1996,17,Assam,Goalpara,0.67,83.58,0,0,0.25,31.17,0,0
604200317,604,2003,17,Assam,Goalpara,0,0.13,0.03,4.05,0.57,71.83,0.04,5.31
605199217,605,1992,17,Assam,Kamrup,0.07,4.1,0,0,0.01,0.34,0,0
605199617,605,1996,17,Assam,Kamrup,1.95,107.83,0.4,22.07,10.62,586.05,2.49,137.35
605200317,605,2003,17,Assam,Kamrup,0,0,0,0,0,0.11,0.02,1.25
606199217,606,1992,17,Assam,Karbi Anglong,0.01,0.61,0,0,0,0,0.03,2
606199617,606,1996,17,Assam,Karbi Anglong,1.99,149.55,0,0,3.49,262.3,3.66,275.14
606200317,606,2003,17,Assam,Karbi Anglong,0,0,0,0,0.21,16.55,0.06,4.33
607199217,607,1992,17,Assam,Lakhimpur,0.21,21.75,0,0,0.14,14.6,0.04,4.14
607199617,607,1996,17,Assam,Lakhimpur,0.45,47.83,0,0,0.16,17.26,0.11,11.72
607200317,607,2003,17,Assam,Lakhimpur,0,0,0,0,0.27,27.2,0.3,29.81
608199217,608,1992,17,Assam,North Cachar Hil,0.02,7.51,0,0,0,0,0,0
608199617,608,1996,17,Assam,North Cachar Hil,0.03,12.24,0,0,0.06,23.04,0.03,12.24
608200317,608,2003,17,Assam,North Cachar Hil,0,0,0,0,0,1.43,0,1.07
609199217,609,1992,17,Assam,Nagaon,1.13,47.85,0.09,3.87,0.08,3.19,0.03,1.06
609199617,609,1996,17,Assam,Nagaon,0.25,10.65,0.11,4.93,1.32,56.95,0.04,1.73
609200317,609,2003,17,Assam,Nagaon,0.12,5.16,0,0,0.35,14.71,0.06,2.34
610199217,610,1992,17,Assam,Sibsagar,0.25,17.42,0.01,0.49,0.08,5.5,0.04,2.54
610199617,610,1996,17,Assam,Sibsagar,2.94,212.41,0,0,0.98,70.35,0.02,1.44
610200317,610,2003,17,Assam,Sibsagar,0.11,8.2,0,0,0.29,20.87,0.06,4.25
615199217,615,1992,17,Assam,Barpeta,0.39,21.3,0,0.11,0.17,9.27,0.02,1.05
615199617,615,1996,17,Assam,Barpeta,0.47,26.79,0.11,6.16,3.43,193.78,1.44,81.23
615200317,615,2003,17,Assam,Barpeta,0,0,0,0,2.02,111.81,0.2,10.85
616199217,616,1992,17,Assam,Dhubri,0,0,0,0,0,0,0,0
616199617,616,1996,17,Assam,Dhubri,1.33,91.56,0,0,0.79,54.55,0.25,17.4
616200317,616,2003,17,Assam,Dhubri,0.06,4.43,0,0.14,0.47,33.18,0.1,6.75
617199217,617,1992,17,Assam,Golaghat,0.27,21.43,0.02,1.36,0.16,12.76,0.04,2.97
617199617,617,1996,17,Assam,Golaghat,7.48,635.04,0.26,22.07,32.84,2787.43,1.97,167.57
617200317,617,2003,17,Assam,Golaghat,0.21,18.32,0,0,0.55,46.66,0.07,6.16
618199217,618,1992,17,Assam,Jorhat,0.74,58.84,0,0,0.01,0.56,0.01,0.96
618199617,618,1996,17,Assam,Jorhat,1.4,116.01,0,0,2.37,196.05,3.48,287.99
618200317,618,2003,17,Assam,Jorhat,0.01,0.42,0,0,7.06,590.95,0.15,12.31
619199217,619,1992,17,Assam,Karimganj,0.04,6.68,0,0,0.01,1.52,0,0.61
619199617,619,1996,17,Assam,Karimganj,1.23,194.1,0,0,1.38,217.26,2.43,382.06
619200317,619,2003,17,Assam,Karimganj,0,0,0,0,0.16,23.05,0.01,1.9
620199217,620,1992,17,Assam,Kokrajhar,0.07,7.57,0,0,0.03,3.26,0.02,2.33
620199617,620,1996,17,Assam,Kokrajhar,0.73,91.11,0.02,2.37,0.15,18.22,0,0
620200317,620,2003,17,Assam,Kokrajhar,0,0,0,0,0.09,10.57,0.05,5.52
621199217,621,1992,17,Assam,Nalbari,0.16,10.44,0.04,2.96,0.04,2.36,0.03,2.02
621199617,621,1996,17,Assam,Nalbari,0.09,6.27,0,0,0.43,28.92,0.01,0.74
621200317,621,2003,17,Assam,Nalbari,0.02,0.99,0,0,0.08,5.49,0,0
622199217,622,1992,17,Assam,Sonitpur,0.78,47.94,0.01,0.43,0.03,1.53,0.06,3.62
622199617,622,1996,17,Assam,Sonitpur,5.08,300.86,0,0,6.43,380.82,10.5,621.31
622200317,622,2003,17,Assam,Sonitpur,0,0,0.06,3.33,0.14,8.48,0.09,5.27
626199218,626,1992,18,Himachal Pradesh,Bilashpur,0.11,33.9,0.08,26.37,0,0.63,0.12,36.1
626199618,626,1996,18,Himachal Pradesh,Bilashpur,0.61,197.17,1.3,415.86,-1,-1,-1,-1
626200318,626,2003,18,Himachal Pradesh,Bilashpur,0.31,105.15,0.9,300.71,0.01,4.35,0.42,138.97
627199218,627,1992,18,Himachal Pradesh,Chamba,0,0,0,0,0,0,0,0.47
627199618,627,1996,18,Himachal Pradesh,Chamba,-1,-1,-1,-1,-1,-1,1.79,422.98
627200318,627,2003,18,Himachal Pradesh,Chamba,0.02,5.48,0,0.95,0.27,64.86,0.03,8.11
628199218,628,1992,18,Himachal Pradesh,Hamirpur,0.03,8.59,0.05,12.88,0.02,4.56,0.12,31.94
628199618,628,1996,18,Himachal Pradesh,Hamirpur,0.67,179.16,1.41,379.87,-1,-1,0.67,179.16
628200318,628,2003,18,Himachal Pradesh,Hamirpur,0.05,14.78,0.54,152.35,0.03,9.38,0.36,101.19
629199218,629,1992,18,Himachal Pradesh,Kangra,0.35,29.61,0.17,13.8,0.18,15.06,0.66,55.04
629199618,629,1996,18,Himachal Pradesh,Kangra,0.02,1.76,0.02,1.76,-1,-1,0.42,35.2
629200318,629,2003,18,Himachal Pradesh,Kangra,1.27,108.88,1.74,149.52,0.4,34.38,2.19,187.41
630199218,630,1992,18,Himachal Pradesh,Kinnaur,0,0,0,0,0,0,0,0
630199618,630,1996,18,Himachal Pradesh,Kinnaur,-1,-1,-1,-1,-1,-1,-1,-1
630200318,630,2003,18,Himachal Pradesh,Kinnaur,0.01,6.68,0,0,0,1.34,0,2.67
631199218,631,1992,18,Himachal Pradesh,Kullu,0.02,5.5,0,0,0,0,0.09,23.65
631199618,631,1996,18,Himachal Pradesh,Kullu,-1,-1,-1,-1,-1,-1,-1,-1
631200318,631,2003,18,Himachal Pradesh,Kullu,0.13,34.67,0.09,24.21,0.05,13.21,0.04,11.56
632199218,632,1992,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0,0,0,0.01,37.81
632199618,632,1996,18,Himachal Pradesh,Lahul & Spiti,0.01,43.51,-1,-1,-1,-1,-1,-1
632200318,632,2003,18,Himachal Pradesh,Lahul & Spiti,0,9.86,0,0,0.01,42.72,0.11,345.05
633199218,633,1992,18,Himachal Pradesh,Solan,0.39,97.26,0.35,86.26,0.65,162.51,0.41,101.51
633199618,633,1996,18,Himachal Pradesh,Solan,-1,-1,-1,-1,-1,-1,-1,-1
633200318,633,2003,18,Himachal Pradesh,Solan,0.5,127.18,0.87,224.55,0.55,140.79,1.02,262.58
634199218,634,1992,18,Himachal Pradesh,Mandi,0.02,2.42,0.02,1.9,0.02,1.79,0.19,19.6
634199618,634,1996,18,Himachal Pradesh,Mandi,-1,-1,-1,-1,-1,-1,-1,-1
634200318,634,2003,18,Himachal Pradesh,Mandi,0.09,10.73,0.32,36.75,0.03,3.03,0.33,37.92
635199218,635,1992,18,Himachal Pradesh,Shimla,0.03,3.89,0.01,0.67,0,0,0,0
635199618,635,1996,18,Himachal Pradesh,Shimla,-1,-1,-1,-1,-1,-1,0.85,116.89
635200318,635,2003,18,Himachal Pradesh,Shimla,0.01,1.92,0.03,4.28,0.01,0.74,0,0.15
636199218,636,1992,18,Himachal Pradesh,Sirmaur,0.03,7.49,0.09,20.59,0.14,31.82,0.37,86.09
636199618,636,1996,18,Himachal Pradesh,Sirmaur,-1,-1,-1,-1,-1,-1,-1,-1
636200318,636,2003,18,Himachal Pradesh,Sirmaur,0.22,53.46,0.77,189.58,0.77,188.35,0.9,221.21
637199218,637,1992,18,Himachal Pradesh,Una,0.31,74.09,0.47,111.37,0.48,114.93,0.61,145.56
637199618,637,1996,18,Himachal Pradesh,Una,-1,-1,-1,-1,-1,-1,-1,-1
637200318,637,2003,18,Himachal Pradesh,Una,1.01,274.14,2.03,551.53,0.57,153.2,1.65,447.14
651199219,651,1992,19,Kerala,Alappuzha,-1,-1,-1,-1,0.04,3.71,0.24,23.23
651199619,651,1996,19,Kerala,Alappuzha,0.72,68.98,26.93,2594.22,0.04,3.76,0,0.39
651200019,651,2000,19,Kerala,Alappuzha,1.65,174.71,41.71,4421.91,-1,-1,-1,-1
651200319,651,2003,19,Kerala,Alappuzha,0.69,73.12,53.44,5695.95,0.05,5.44,0.04,3.94
652199219,652,1992,19,Kerala,Kannur,-1,-1,-1,-1,0.06,2.93,0.01,0.39
652199619,652,1996,19,Kerala,Kannur,2.21,107.17,14.17,686.55,0.06,2.91,0,0.05
652200019,652,2000,19,Kerala,Kannur,2.24,110.76,20.28,1001.47,-1,-1,-1,-1
652200319,652,2003,19,Kerala,Kannur,3.01,149.72,29.5,1469.24,0.13,6.23,0.03,1.34
653199219,653,1992,19,Kerala,Eranakulam,-1,-1,-1,-1,0.2,10.92,0.07,4.06
653199619,653,1996,19,Kerala,Eranakulam,0.69,37.82,37.99,2094,0.2,10.97,0.01,0.33
653200019,653,2000,19,Kerala,Eranakulam,1.54,90.89,34.46,2030.93,-1,-1,-1,-1
653200319,653,2003,19,Kerala,Eranakulam,1.18,71.17,54.73,3300.83,0.19,11.22,0.11,6.75
654199219,654,1992,19,Kerala,Idukki,-1,-1,-1,-1,0.01,0.48,0.02,0.91
654199619,654,1996,19,Kerala,Idukki,0.65,30.51,3.16,149.43,0.01,0.43,0.01,0.28
654200019,654,2000,19,Kerala,Idukki,1.03,45.73,6.01,266.21,-1,-1,-1,-1
654200319,654,2003,19,Kerala,Idukki,2.06,89.48,18.29,796.42,0.06,2.48,0.11,4.96
655199219,655,1992,19,Kerala,Kottayam,-1,-1,-1,-1,0.19,10.65,0.05,2.81
655199619,655,1996,19,Kerala,Kottayam,0.29,16.08,7.03,388.55,0.19,10.66,0,0.22
655200019,655,2000,19,Kerala,Kottayam,0.3,17,9.36,539.44,-1,-1,-1,-1
655200319,655,2003,19,Kerala,Kottayam,0.67,38.87,8.01,467.97,0.06,3.27,0.04,2.28
656199219,656,1992,19,Kerala,Kozhikode,-1,-1,-1,-1,0.02,1.04,0.01,0.8
656199619,656,1996,19,Kerala,Kozhikode,1.78,109.19,14.15,866.71,0.02,1.04,0,0.18
656200019,656,2000,19,Kerala,Kozhikode,0.87,54.16,12.14,758.05,-1,-1,-1,-1
656200319,656,2003,19,Kerala,Kozhikode,0.63,39.24,12.54,784.63,0.04,2.32,0.03,1.56
657199219,657,1992,19,Kerala,Malappuram,-1,-1,-1,-1,0.02,1.1,0.18,8.54
657199619,657,1996,19,Kerala,Malappuram,2.37,115.11,15.43,748.61,0.02,1.12,0.02,0.82
657200019,657,2000,19,Kerala,Malappuram,2.53,125.88,16.76,834.01,-1,-1,-1,-1
657200319,657,2003,19,Kerala,Malappuram,5.95,299.21,35.83,1803.48,0.06,2.97,0.16,8.2
658199219,658,1992,19,Kerala,Palakkad,-1,-1,-1,-1,0.37,17.12,0.84,38.63
658199619,658,1996,19,Kerala,Palakkad,3.4,162.22,17.5,835.26,0.37,17.85,0.04,2
658200019,658,2000,19,Kerala,Palakkad,1.12,55.05,9.5,465.2,-1,-1,-1,-1
658200319,658,2003,19,Kerala,Palakkad,2.38,116.31,20.75,1015.67,0.31,15.03,1.08,53.06
659199219,659,1992,19,Kerala,Kollam,-1,-1,-1,-1,0.11,7.48,0.09,6.15
659199619,659,1996,19,Kerala,Kollam,0.09,6.24,10.66,731.58,0.11,7.34,0.03,1.72
659200019,659,2000,19,Kerala,Kollam,0.27,19.19,10.82,760.93,-1,-1,-1,-1
659200319,659,2003,19,Kerala,Kollam,0.11,7.71,11.58,819.07,0.03,1.77,0.04,2.69
660199219,660,1992,19,Kerala,Thrissur,-1,-1,-1,-1,0.18,11.57,0.16,10.41
660199619,660,1996,19,Kerala,Thrissur,3.58,227.83,65.8,4188.35,0.18,11.39,0.31,19.42
660200019,660,2000,19,Kerala,Thrissur,6.75,464.85,151.96,10462.17,-1,-1,-1,-1
660200319,660,2003,19,Kerala,Thrissur,2.16,152.38,84.32,5951.23,0.15,10.38,0.2,13.9
661199219,661,1992,19,Kerala,Thiruvananthapuram,-1,-1,-1,-1,0.11,7.81,0.08,5.19
661199619,661,1996,19,Kerala,Thiruvananthapuram,0.18,12.14,12.22,833.37,0.11,7.71,0.01,0.34
661200019,661,2000,19,Kerala,Thiruvananthapuram,0.42,29.13,13.59,949.57,-1,-1,-1,-1
661200319,661,2003,19,Kerala,Thiruvananthapuram,0.44,30.77,23.27,1638.13,0.04,2.82,0.04,2.89
662199219,662,1992,19,Kerala,Kasaragod,-1,-1,-1,-1,0.13,8.88,0.04,3.1
662199619,662,1996,19,Kerala,Kasaragod,9.39,656.97,21.58,1510.44,0.13,8.82,0.02,1.61
662200019,662,2000,19,Kerala,Kasaragod,7.73,569.5,23.15,1705.4,-1,-1,-1,-1
662200319,662,2003,19,Kerala,Kasaragod,8.97,673.59,36.84,2767.47,0.37,27.8,0.06,4.28
663199219,663,1992,19,Kerala,Pathanamthitta,-1,-1,-1,-1,0.05,4.52,0.02,1.81
663199619,663,1996,19,Kerala,Pathanamthitta,0.14,14.64,2.8,290.92,0.05,4.67,0,0
663200019,663,2000,19,Kerala,Pathanamthitta,0.13,14.22,3.96,426.59,-1,-1,-1,-1
663200319,663,2003,19,Kerala,Pathanamthitta,0.07,7.52,4.81,532.4,0.02,1.66,0.01,1.33
664199219,664,1992,19,Kerala,Wayanad,-1,-1,-1,-1,0.15,13.29,0.18,15.88
664199619,664,1996,19,Kerala,Wayanad,1.44,122.87,1.77,151.24,0.15,13.16,0,0.34
664200019,664,2000,19,Kerala,Wayanad,1.43,122.86,3.48,299.83,-1,-1,-1,-1
664200319,664,2003,19,Kerala,Wayanad,1.23,104.95,3.04,259.32,0.26,21.89,0.19,16.36
70119928,701,1992,8,Orissa,Balasore,2.73,59.82,0.4,8.68,0.06,1.34,0.1,2.24
70120038,701,2003,8,Orissa,Balasore,6.51,278.25,3.03,129.66,0.49,20.9,0.75,32.01
70120098,701,2009,8,Orissa,Balasore,-1,-1,-1,-1,0.59,26.62,0.1,4.41
70219928,702,1992,8,Orissa,Bolangir,1.32,28.37,0.86,18.58,0.01,0.15,0.1,2.17
70220038,702,2003,8,Orissa,Bolangir,5.25,156.72,2.31,68.84,0.03,0.84,0.57,16.9
70220098,702,2009,8,Orissa,Bolangir,-1,-1,-1,-1,0.12,3.78,0.08,2.5
70319928,703,1992,8,Orissa,Cuttack,0.73,10.7,0.43,6.26,0.01,0.09,0.13,1.89
70320038,703,2003,8,Orissa,Cuttack,2.85,172.55,2.76,167.09,0.26,16,0.95,57.39
70320098,703,2009,8,Orissa,Cuttack,-1,-1,-1,-1,0.43,25.94,0.11,6.61
70419928,704,1992,8,Orissa,Dhenkanal,0.51,11.43,0.63,14.16,0.01,0.25,0.04,0.92
70420038,704,2003,8,Orissa,Dhenkanal,1,59.35,2.48,147.44,0.04,2.32,0.46,27.44
70420098,704,2009,8,Orissa,Dhenkanal,-1,-1,-1,-1,0.12,7.9,0.06,4.08
70519928,705,1992,8,Orissa,Ganjam,1.47,30.77,0.84,17.49,0.05,1,0.15,3.05
70520038,705,2003,8,Orissa,Ganjam,4.98,130.63,1.34,35.25,0.4,10.39,0.96,25.14
70520098,705,2009,8,Orissa,Ganjam,-1,-1,-1,-1,0.58,14.97,0.13,3.26
70619928,706,1992,8,Orissa,Kalahandi,1.47,26.11,0.41,7.38,0.01,0.2,0.32,5.65
70620038,706,2003,8,Orissa,Kalahandi,1.44,39.53,0.85,23.35,0.03,0.91,0.74,20.19
70620098,706,2009,8,Orissa,Kalahandi,-1,-1,-1,-1,0.67,17.64,0.1,2.57
70719928,707,1992,8,Orissa,Keonjhar,0.29,9.5,0.25,8.38,0.02,0.5,0.03,0.93
70720038,707,2003,8,Orissa,Keonjhar,1.64,55.41,0.88,29.63,0.04,1.25,0.51,17.09
70720098,707,2009,8,Orissa,Keonjhar,-1,-1,-1,-1,0.23,8.18,0.08,2.77
70819928,708,1992,8,Orissa,Koraput,0.14,1.86,0.04,0.51,0.01,0.08,0.05,0.61
70820038,708,2003,8,Orissa,Koraput,0.62,22.5,0.08,3.04,0.49,17.68,0.86,31.2
70820098,708,2009,8,Orissa,Koraput,-1,-1,-1,-1,0.12,4.06,0.05,1.87
70919928,709,1992,8,Orissa,Mayurbhanja,1.22,27.91,0.12,2.82,0.07,1.67,0.1,2.34
70920038,709,2003,8,Orissa,Mayurbhanja,2.87,72.03,0.5,12.46,0.12,2.88,0.77,19.17
70920098,709,2009,8,Orissa,Mayurbhanja,-1,-1,-1,-1,0.34,8.88,0.14,3.54
