Key,Dist Code,Year,State Code,State Name,Dist Name,JANUARY ACTUAL (Millimeters),FEBRUARY ACTUAL (Millimeters),MARCH ACTUAL (Millimeters),APRIL ACTUAL (Millimeters),MAY ACTUAL (Millimeters),JUNE ACTUAL (Millimeters),JULY ACTUAL (Millimeters),AUGUST ACTUAL (Millimeters),SEPTEMBER ACTUAL (Millimeters),OCTOBER ACTUAL (Millimeters),NOVEMBER ACTUAL (Millimeters),DECEMBER ACTUAL (Millimeters)
100619953,1006,1995,3,Gujarat,Porbandar,8.44,5.38,3.81,2.86,2.23,4.93,128.58,88.06,70.93,25.81,14.81,6.86
100619963,1006,1996,3,Gujarat,Porbandar,4.71,3.32,2.99,1.99,2.12,160.72,132.12,92.68,75.41,34.99,11.81,7.08
100619973,1006,1997,3,Gujarat,Porbandar,5.32,3.46,8.21,2.07,1.79,149.54,129.64,120.84,129.79,80.29,38.05,15.02
100619983,1006,1998,3,Gujarat,Porbandar,8.17,6.12,6.09,2.83,2.2,149.58,130.59,124.53,94.86,108.29,33.48,13.7
100619993,1006,1999,3,Gujarat,Porbandar,7.89,5.35,3.71,2.8,2.27,154.47,114.76,43.1,35.64,48.6,5.17,2.59
100620003,1006,2000,3,Gujarat,Porbandar,2.07,1.63,1.34,1.13,1.18,28.41,128.98,123.51,83.83,48.05,16.18,9.19
100620013,1006,2001,3,Gujarat,Porbandar,5.74,4.03,3,2.32,12.99,156.73,122.86,103.38,77.35,48.93,13.83,7.96
100620023,1006,2002,3,Gujarat,Porbandar,5.24,3.74,2.81,2.2,1.77,106.24,19.94,122.53,45.05,15.14,8.65,10.93
100620033,1006,2003,3,Gujarat,Porbandar,3.86,3.08,2.22,1.78,1.47,97.26,120.08,117.98,89.57,52.44,17.44,9.36
100620043,1006,2004,3,Gujarat,Porbandar,7.62,4.16,3.08,2.38,3.01,131.42,120.62,123.21,90.07,89.18,25.67,11.83
100620053,1006,2005,3,Gujarat,Porbandar,7.11,4.78,3.45,2.62,2.16,75.95,129.66,114.42,129.02,85.4,38.45,15.29
100620063,1006,2006,3,Gujarat,Porbandar,8.46,5.5,30.56,2.91,2.27,69.32,126.34,119.98,106,79.14,26.6,11.8
100620073,1006,2007,3,Gujarat,Porbandar,7.08,6.34,10.61,2.63,2.09,150.63,126.19,118.61,131.14,83.85,36.76,14.76
100620083,1006,2008,3,Gujarat,Porbandar,8.35,5.53,3.82,2.86,2.23,145.08,120.22,113.26,130.82,88.49,40.34,21.52
100620093,1006,2009,3,Gujarat,Porbandar,8.54,5.55,4.39,2.93,2.28,153.23,125.14,121.42,89.91,54.41,33.19,9.41
100620103,1006,2010,3,Gujarat,Porbandar,6.12,4.34,3.09,2.38,1.9,91.13,120.64,115.89,129.36,93.8,89.59,27.3
100620113,1006,2011,3,Gujarat,Porbandar,12.45,8.03,4.93,3.56,2.69,160.24,126.25,124.02,114.41,77.62,26.96,12.07
100620123,1006,2012,3,Gujarat,Porbandar,7.19,4.83,3.49,2.65,2.09,27.53,58.45,58.23,125.24,13.76,6.35,9.7
100620133,1006,2013,3,Gujarat,Porbandar,3.31,2.12,11.37,1.33,1.11,134.13,123.77,116.02,112.04,78.4,32.74,14.39
100620143,1006,2014,3,Gujarat,Porbandar,7.88,5.08,4.55,2.7,2.12,34.89,122.46,115.24,130.15,99.62,55.2,20.25
100620153,1006,2015,3,Gujarat,Porbandar,11.48,6.35,11.85,3.21,2.5,151.39,135.72,82.56,102.56,36.38,16.86,8.19
100719584,1007,1958,4,Haryana,Fatehabad,21.12,4.43,7.8,1.75,1.92,9.79,141.65,71.7,135.45,73.4,13.91,16.22
100719594,1007,1959,4,Haryana,Fatehabad,29.82,8.18,6.35,1.63,12.14,13.71,132.3,133.87,132.52,16.1,6.58,0.71
100719604,1007,1960,4,Haryana,Fatehabad,14.86,0.44,17.91,1.61,1.39,16.82,113.44,119.92,28.86,19.46,0.14,5.85
100719614,1007,1961,4,Haryana,Fatehabad,36.77,22.65,2.15,2.09,4.53,21.85,107.25,136.17,101.72,35.28,3.11,4.37
100719624,1007,1962,4,Haryana,Fatehabad,28.35,8.98,17,0.51,2.13,7.5,139.77,67.7,132.87,50.88,15.33,10.24
100719634,1007,1963,4,Haryana,Fatehabad,4.49,8.63,15.32,3.06,6.94,13.84,75.22,112.03,99.56,0.63,3.31,6.07
100719644,1007,1964,4,Haryana,Fatehabad,6.7,2.28,2.67,1.85,11.31,8.58,162.94,148.04,120.2,31.58,7.73,7.87
100719654,1007,1965,4,Haryana,Fatehabad,11.45,15.55,8.66,6.56,9.42,2.75,117.19,51.85,41.19,10.76,2.96,0.4
100719664,1007,1966,4,Haryana,Fatehabad,2.03,22.3,5.47,1.15,15.11,37.79,64.85,127.41,92.61,29.38,2.52,1.21
100719674,1007,1967,4,Haryana,Fatehabad,0.18,5.33,48.27,0.69,1.53,8.31,113.6,138.86,95.25,29.95,5.31,22.8
100719684,1007,1968,4,Haryana,Fatehabad,15.36,12.01,7.57,0.77,2.06,12.28,131.54,93.19,5.15,25.64,0.21,2.49
100719694,1007,1969,4,Haryana,Fatehabad,4.69,7.83,12,2.59,7.73,8.91,107.89,60.26,73.95,3.36,0.2,0.06
100719704,1007,1970,4,Haryana,Fatehabad,22.63,23.23,19.15,0.55,7.3,35.52,56.7,114.15,123.21,5.53,0.23,0.18
100719714,1007,1971,4,Haryana,Fatehabad,7.54,12.11,1.43,2.44,16.73,42.52,104.6,134.34,62.39,8.05,3.51,0.44
100719724,1007,1972,4,Haryana,Fatehabad,8.7,10.95,4.24,2.81,0.13,18.45,102.22,93.37,46.41,11.46,5.99,4.01
100719734,1007,1973,4,Haryana,Fatehabad,19.89,5.87,4.76,0.25,7.6,20.43,115.44,142.71,42.51,16.4,1.04,10.5
100719744,1007,1974,4,Haryana,Fatehabad,3.08,1.91,2.42,1.25,5.34,17.25,136.57,51.74,17.78,15.08,0.16,5.4
100719754,1007,1975,4,Haryana,Fatehabad,15.52,7.92,10.57,0.52,1.31,28.84,134.8,101.67,132.61,24.95,4.02,3.09
100719764,1007,1976,4,Haryana,Fatehabad,16.09,20.2,9.43,2.8,9.96,31.34,142.07,135.32,86.95,7.6,2.47,0.84
100719774,1007,1977,4,Haryana,Fatehabad,24.83,1.16,0.65,9.13,12.36,42.14,157.26,94.95,128.8,24.48,4.53,7.99
100719784,1007,1978,4,Haryana,Fatehabad,4.16,18.24,28.65,3.4,0.92,36.97,159.1,116.8,100.8,2.94,3.43,2.34
100719794,1007,1979,4,Haryana,Fatehabad,19.87,33.88,19.95,3.25,9.93,19.03,85.14,37.01,44.77,8.75,4.87,3.82
100719804,1007,1980,4,Haryana,Fatehabad,6.08,4.62,18.66,1.05,2.16,26.34,162.16,101.29,46.91,19.49,8.53,17.38
100719814,1007,1981,4,Haryana,Fatehabad,34.04,9.56,29.68,0.81,5.61,22.61,158.31,60.89,30.2,4.47,17.21,1.02
100719824,1007,1982,4,Haryana,Fatehabad,24.01,9.05,44.99,11.84,19.15,18.14,127.31,129.04,10.92,23.18,5.96,8.28
100719834,1007,1983,4,Haryana,Fatehabad,22.96,9.99,10.55,6.55,26.73,15.01,124.97,124.52,74.59,34.24,0.27,1.5
100719844,1007,1984,4,Haryana,Fatehabad,0.8,18.25,4.06,3.7,2.74,15.55,119.17,116.6,90.97,1.29,1.08,3.33
100719854,1007,1985,4,Haryana,Fatehabad,3.18,0.5,4.93,7.16,3.55,15.62,159.52,112.37,68.28,51.19,2.34,11.48
100719864,1007,1986,4,Haryana,Fatehabad,8.94,21.91,15.81,2.58,11.07,25.1,105.65,76.04,48.23,12.4,1.46,2.79
100719874,1007,1987,4,Haryana,Fatehabad,23.1,11.67,12.62,1.89,26.7,17.81,40.44,48.99,13.05,30.93,0.09,4.52
100719884,1007,1988,4,Haryana,Fatehabad,3.69,6.79,24.74,1.49,2.09,29.02,105.98,130.77,137.79,52.94,8.75,12.23
100719894,1007,1989,4,Haryana,Fatehabad,45.46,4.9,17.05,1.49,2.16,11.03,146.08,105.1,63.92,2.71,4.39,5.23
100719904,1007,1990,4,Haryana,Fatehabad,1.98,31.38,14.22,1.7,10.24,15.07,136.8,137.79,125.84,4.48,4.59,12.14
100719914,1007,1991,4,Haryana,Fatehabad,0.82,22.51,4.79,5.43,8.7,16.15,54.27,95.08,55.52,3.25,3.48,9.71
100719924,1007,1992,4,Haryana,Fatehabad,25.61,21.81,8.48,1.57,6.99,7.34,55.88,115.97,112.64,19.24,9.39,0.69
100719934,1007,1993,4,Haryana,Fatehabad,8.93,12.58,8.24,2.39,4.12,28.38,131.62,39.38,103.61,0.86,0.3,0
100719944,1007,1994,4,Haryana,Fatehabad,28.94,5.93,1.98,3.65,11.34,17,160.31,107.78,73.73,5.16,1.43,4.72
100719954,1007,1995,4,Haryana,Fatehabad,36.26,29.19,15.34,3.05,0.61,11.52,114.98,142.74,105.67,17.92,6.43,3.38
100719964,1007,1996,4,Haryana,Fatehabad,14.85,17.09,8.39,2.35,5.61,66.67,87.13,135.63,88.92,18.32,0.5,0.41
100719974,1007,1997,4,Haryana,Fatehabad,8.21,3.11,11.1,9.11,13.97,39.76,96.19,133.3,54.73,45.51,9.57,5.71
100719984,1007,1998,4,Haryana,Fatehabad,0.32,16.49,16.93,5.39,3.51,25.55,129.74,69.8,114.38,49.67,4.58,0.05
100719994,1007,1999,4,Haryana,Fatehabad,29.8,3.26,3.62,0.11,6.58,22.45,75.55,66.66,50.53,19.58,0.16,0.22
100720004,1007,2000,4,Haryana,Fatehabad,18.49,18.32,7.14,0.56,5.94,25.05,148.25,58.01,26.71,1.68,2.17,0
100720014,1007,2001,4,Haryana,Fatehabad,5.8,5.46,5.49,5.72,20.75,42.05,125.93,52.1,36.16,6.47,0,1.51
100720024,1007,2002,4,Haryana,Fatehabad,7.74,7.3,4.86,1.05,8.44,15.71,22.4,53.73,113.93,3.81,2.04,9.52
100720034,1007,2003,4,Haryana,Fatehabad,19.61,33.19,8.05,0.72,2.61,33.88,155.42,103.42,75.89,25.37,9.5,9.04
100720044,1007,2004,4,Haryana,Fatehabad,21.16,4.75,0.93,4.53,14.03,24.19,37.22,104.95,12.33,40.3,1.66,2.95
100720054,1007,2005,4,Haryana,Fatehabad,22.35,31.98,20.62,1.75,2.15,18.27,115.23,50.44,120.54,4.03,0.72,0.21
100720064,1007,2006,4,Haryana,Fatehabad,5.78,2.46,19.97,0.47,11.15,34.21,148.37,57.88,124.75,32.08,5.72,7.68
100720074,1007,2007,4,Haryana,Fatehabad,1.42,40.88,39.33,1.72,12.99,42.52,61.42,76.07,89.8,0.42,3.35,1.6
100720084,1007,2008,4,Haryana,Fatehabad,8.7,3.53,0.81,8.93,10.85,42.24,72.71,141.42,71.54,11.79,2.66,7.2
100720094,1007,2009,4,Haryana,Fatehabad,11.29,10.01,11.51,2.14,11.88,7.22,91.35,67.39,71.02,6.94,5.76,1.4
100720104,1007,2010,4,Haryana,Fatehabad,3.89,11.39,2.12,0.52,2.95,9.13,126.25,134.17,129.59,25.68,16.21,9.35
100720114,1007,2011,4,Haryana,Fatehabad,3.1,27.27,5.93,3.51,6.56,34.83,112.24,108.8,133.57,30.67,8.84,5.84
100720124,1007,2012,4,Haryana,Fatehabad,16,3.43,3.81,6.86,2.49,3.06,47.06,139.67,132.84,59.67,9.67,13.62
100720134,1007,2013,4,Haryana,Fatehabad,17.56,28.59,11.89,4.81,1.49,45.39,153.34,108.68,42.13,32.65,4.95,2.44
100720144,1007,2014,4,Haryana,Fatehabad,7.37,18.55,20.21,6.06,14.94,20.5,54.01,52.3,133.53,27.66,8.33,5.17
100720154,1007,2015,4,Haryana,Fatehabad,17.47,5.21,51.3,6.72,7.09,26.01,152.62,91.1,67.56,13.53,0.98,0.56
100819584,1008,1958,4,Haryana,Jhajjar,32.26,27.95,24.45,10.24,8.16,13.14,150.04,130.72,135.61,76.09,38.42,28.25
100819594,1008,1959,4,Haryana,Jhajjar,35.91,29.55,20.2,10.43,23.44,22.36,149.46,130.24,132.24,47.36,21.97,9.7
100819604,1008,1960,4,Haryana,Jhajjar,16.43,4.54,23.34,5.11,4.5,21.35,147.39,129.82,84.91,77.88,22.47,17.2
100819614,1008,1961,4,Haryana,Jhajjar,30.65,33.62,6.11,5.99,10.15,34.89,138.68,129.14,122.67,90.61,35.84,24.14
100819624,1008,1962,4,Haryana,Jhajjar,36.63,32.4,30.93,10.87,8.44,16.51,152.41,112.06,131.25,42.63,24.12,18.57
100819634,1008,1963,4,Haryana,Jhajjar,11.11,12.09,11.45,6.52,8.58,32.67,90.44,129.66,132.04,54.94,27.74,21.48
100819644,1008,1964,4,Haryana,Jhajjar,13.67,9.99,7.28,5.83,17.55,12.13,148.86,133.03,128.61,70.36,34.46,26.94
100819654,1008,1965,4,Haryana,Jhajjar,26.46,32.05,17.82,14.46,11.04,7.54,144.84,108.46,100.86,13.11,2.6,1.36
100819664,1008,1966,4,Haryana,Jhajjar,3.33,17.52,2.7,1.31,22.6,58.42,83.21,132.84,89.54,44.39,15.35,6.97
100819674,1008,1967,4,Haryana,Jhajjar,4.61,5.58,44.15,2.81,2.77,16.1,151.05,126.71,128.1,72.66,35.25,39.34
100819684,1008,1968,4,Haryana,Jhajjar,30.11,31.51,25.39,11.12,9,17.96,150.44,133.65,47.07,31.31,9.25,7.26
100819694,1008,1969,4,Haryana,Jhajjar,9.65,10.26,11.51,3.68,13.21,20.54,152.17,121.55,120.27,5.78,2.96,2.12
100819704,1008,1970,4,Haryana,Jhajjar,28.57,32.4,26.41,1.38,17.3,45.53,76.81,129.89,133.16,29.3,11.43,7.18
100819714,1008,1971,4,Haryana,Jhajjar,15.38,12.64,3.98,6.29,23.83,63.31,142.31,127.78,122.48,61.11,27.11,16.48
100819724,1008,1972,4,Haryana,Jhajjar,17.3,20.58,7.56,7.97,3.23,25.1,147.75,132.2,77.34,37.92,15.45,9.39
100819734,1008,1973,4,Haryana,Jhajjar,25.79,10.2,4.95,2.36,8.3,19.59,123.27,128.49,98.3,64.86,22.23,18.3
100819744,1008,1974,4,Haryana,Jhajjar,12.39,8.02,7.06,4.38,7.82,14.93,149.38,108.06,37.75,49.46,7.34,11.14
100819754,1008,1975,4,Haryana,Jhajjar,19.36,7.04,9.01,2.3,2.8,38.33,146.37,131.05,130.07,85.09,38.48,25.99
100819764,1008,1976,4,Haryana,Jhajjar,25.13,37.48,22.76,12.45,26.92,42.24,153.71,129.98,111.62,54.25,26.57,14.04
100819774,1008,1977,4,Haryana,Jhajjar,29.21,9.69,5.68,20.7,17.67,51.63,142.78,128.12,129.68,71.98,32.05,25.3
100819784,1008,1978,4,Haryana,Jhajjar,19.3,33.23,33.91,12.53,5.66,59.44,148.13,128.26,131.43,64,33.1,19.57
100819794,1008,1979,4,Haryana,Jhajjar,27.95,45.87,24.18,10.48,17.21,32.93,104.57,63.14,35.21,6.87,6.87,6.62
100819804,1008,1980,4,Haryana,Jhajjar,3.92,5.83,20.04,1.37,4.1,38.18,147.79,115.06,78.45,33.33,14.28,23.3
100819814,1008,1981,4,Haryana,Jhajjar,25.67,10.71,26.38,2.36,9.28,62.3,147.76,89.24,57.98,4.59,26.17,3.16
100819824,1008,1982,4,Haryana,Jhajjar,23.13,7.87,37.44,20.84,27.15,28.57,158.56,129.77,58.18,51.83,18.71,15.51
100819834,1008,1983,4,Haryana,Jhajjar,30.19,13.61,9.11,18.91,32.88,27.48,150.75,132.04,122.45,64.72,16.63,12.22
100819844,1008,1984,4,Haryana,Jhajjar,8.01,12.67,4.41,10.59,4.32,22,119.82,133.72,111.27,20.82,11.08,8.01
100819854,1008,1985,4,Haryana,Jhajjar,9.27,3.7,7.84,11.73,4.8,22.59,147.28,135.65,103.59,92.21,28.94,30.73
100819864,1008,1986,4,Haryana,Jhajjar,24.11,34.59,18.56,8.16,18.18,29.25,116.4,114.56,56.54,15.26,2.17,5.22
100819874,1008,1987,4,Haryana,Jhajjar,23.41,12.8,11.21,2.34,30.39,14.74,46.75,104.86,25.97,14.85,0.33,10.15
100819884,1008,1988,4,Haryana,Jhajjar,3.01,8.12,23.36,4.91,3.11,33.13,144.15,132.01,137.34,66.87,28.27,20.34
100819894,1008,1989,4,Haryana,Jhajjar,51.04,19.2,29.37,6.73,5.96,14.88,109.73,134.43,93.87,10.01,10,6.65
100819904,1008,1990,4,Haryana,Jhajjar,3.02,35.49,6.79,3.2,18.04,29.89,146.35,132.47,130.67,51.73,27.86,24.92
100819914,1008,1991,4,Haryana,Jhajjar,13.7,33.84,11.03,8.93,17.42,14.63,82.3,130.31,77.08,19.87,18.47,20.38
100819924,1008,1992,4,Haryana,Jhajjar,23.34,20.38,7.58,4.57,6.33,7.95,70.41,127.54,103.52,29.17,22.6,4.22
100819934,1008,1993,4,Haryana,Jhajjar,11.41,17.23,8.2,4.06,6.11,59.92,150.87,109,131.58,25.72,11.95,7.22
100819944,1008,1994,4,Haryana,Jhajjar,34.95,10.19,4.14,8.81,9.86,32.51,147.35,132.01,104.32,55.85,25.21,15.97
100819954,1008,1995,4,Haryana,Jhajjar,46.74,31.78,26.31,8.74,4.21,15.09,111.61,130.43,129.12,73.85,36.54,22.58
100819964,1008,1996,4,Haryana,Jhajjar,24.25,29.5,14.25,7.86,11.94,74,121.48,130.86,135.87,63.54,24.19,14.51
100819974,1008,1997,4,Haryana,Jhajjar,16.88,10.99,13.28,20.11,22.92,58.18,77.42,132.7,85.08,61.71,20.13,16.74
100819984,1008,1998,4,Haryana,Jhajjar,3.6,17.47,21.89,7.77,6.09,47.83,143.92,129.39,129.47,69.37,22.27,8.1
100819994,1008,1999,4,Haryana,Jhajjar,31.89,9.43,4.67,2.88,9.16,35.16,101.23,81.03,73.68,39.29,0.82,0.99
100820004,1008,2000,4,Haryana,Jhajjar,16.61,25.68,10.11,1.48,8.22,37.62,146.37,115.55,36.72,7.89,6.16,3.1
100820014,1008,2001,4,Haryana,Jhajjar,10.84,10.14,5.44,14.4,33.1,55.86,126.45,131.78,36.79,9.96,1.12,1.29
100820024,1008,2002,4,Haryana,Jhajjar,12.9,11.3,3.56,1.57,5.46,19.53,14.79,86.41,126.1,4.7,3.71,12.06
100820034,1008,2003,4,Haryana,Jhajjar,26.2,25.34,5.11,1.46,3.59,59.53,143.62,119.64,106.55,70.88,33.09,26.42
100820044,1008,2004,4,Haryana,Jhajjar,26.8,24.45,14.8,13.01,20.66,35.07,25.36,129.67,34.65,81.53,11.84,8.01
100820054,1008,2005,4,Haryana,Jhajjar,11.28,35.51,23.51,4.77,3.17,28.38,141.72,89.18,135.12,13.9,7.56,4.9
100820064,1008,2006,4,Haryana,Jhajjar,5.54,3.34,20.64,2.48,21.77,50.69,150.84,96.34,119.9,26.04,12.12,8.44
100820074,1008,2007,4,Haryana,Jhajjar,5.41,38.7,40.9,5.6,26.19,57.8,110.63,133.84,81.39,4.02,4.66,2.95
100820084,1008,2008,4,Haryana,Jhajjar,4.3,3.14,1.57,15.87,14.5,47.74,104.79,129.77,115.03,37.27,18.76,12.21
100820094,1008,2009,4,Haryana,Jhajjar,11.23,9.55,10.97,4.33,27.41,10.83,129.03,131.22,122.78,13.32,11.57,3.09
100820104,1008,2010,4,Haryana,Jhajjar,5.26,18.2,1.01,1.15,3.02,8.26,146.64,127.38,123.88,68.74,44.87,23.48
100820114,1008,2011,4,Haryana,Jhajjar,21.7,47.39,30.46,16.57,18.04,45.95,119.59,132.05,132.59,42.34,19.18,10.85
100820124,1008,2012,4,Haryana,Jhajjar,16.81,6.84,7.52,11.05,5.19,4.68,72.33,128.63,130.25,65.95,32.54,25.1
100820134,1008,2013,4,Haryana,Jhajjar,32.42,47.77,31.98,16.73,7.94,57.03,146.74,128.07,101.77,84.13,28.54,20.1
100820144,1008,2014,4,Haryana,Jhajjar,22.92,38.92,31.24,13.14,27.22,26.31,81.48,105.43,100.38,22.34,2.35,6.61
100820154,1008,2015,4,Haryana,Jhajjar,18.28,2.94,41.88,12.19,4.2,29.84,147.66,129.19,50.46,14.24,7.43,5.45
100919584,1009,1958,4,Haryana,Panchkula,49.46,40.55,65.18,22.22,13.54,37.61,137,119.11,116.72,94.79,40.48,45.38
100919594,1009,1959,4,Haryana,Panchkula,49.65,51.27,81.47,39.52,37.43,47.65,135.92,120.14,118.78,91.76,44.01,26.12
100919604,1009,1960,4,Haryana,Panchkula,50.06,46.29,79.44,34.39,18.27,60.68,138.25,120.19,122.06,86.52,37.6,36.87
100919614,1009,1961,4,Haryana,Panchkula,49.86,62.35,73.28,56.68,25.66,79.66,136.68,119.35,118.42,95.8,36.22,38.93
100919624,1009,1962,4,Haryana,Panchkula,46.62,54.11,75.52,57.31,24.22,59.86,139.72,121.33,116.56,61.85,41.15,30.9
100919634,1009,1963,4,Haryana,Panchkula,26.68,41.31,84.69,13.9,22.13,48.62,142.29,120.09,119.09,67.98,39.98,35.57
100919644,1009,1964,4,Haryana,Panchkula,42.94,30.43,25.76,12.87,36.08,32.37,136.93,123.3,120.2,65.03,30.73,28.18
100919654,1009,1965,4,Haryana,Panchkula,39.95,54.78,44.11,23.31,36.52,12.61,138.37,120.25,102.45,79.13,36.75,19.78
100919664,1009,1966,4,Haryana,Panchkula,18.32,55.62,36.65,8.79,34.35,128.72,138.94,121.29,119.36,94.47,39.35,31.49
100919674,1009,1967,4,Haryana,Panchkula,24.12,41.5,95.22,25.4,15.76,41.95,137.87,117.97,118.05,86.66,36.84,43.7
100919684,1009,1968,4,Haryana,Panchkula,44.24,51.67,73.17,49.08,17.8,81.03,135.61,118.69,94.71,90.56,32.08,34.66
100919694,1009,1969,4,Haryana,Panchkula,30.73,38.33,53.12,15.8,24.9,30.48,138.4,120.78,117.91,65.33,30.95,17.16
100919704,1009,1970,4,Haryana,Panchkula,48.95,42.22,62.14,15.5,31.17,126.24,140.27,119.86,120.02,71.5,32.31,19.49
100919714,1009,1971,4,Haryana,Panchkula,39.59,48.87,25.87,15.26,51.05,144.09,133.71,118.32,118.02,74.8,40.24,24.31
100919724,1009,1972,4,Haryana,Panchkula,34.93,45.16,38.3,19.21,6.87,51.21,139.5,120.05,116.51,76.94,45.3,36.29
100919734,1009,1973,4,Haryana,Panchkula,48.28,49.1,68.36,31.51,34.66,135.02,136.46,119,118.27,88.74,36.29,42.4
100919744,1009,1974,4,Haryana,Panchkula,34.22,32.09,39.65,13.23,26.08,64.6,136.15,120.84,94.89,64.71,23.6,27.65
100919754,1009,1975,4,Haryana,Panchkula,44.85,41.07,58.04,12.21,12.76,99.87,131.93,117.85,116.15,83.15,34.1,21.91
100919764,1009,1976,4,Haryana,Panchkula,47.89,59.01,60.4,26.66,25.66,97.39,137.02,115.44,119.49,72.68,32.4,19.62
100919774,1009,1977,4,Haryana,Panchkula,48.98,31.75,30.4,34.3,39.53,107.27,133.23,119.02,115.08,79.88,34.77,40.54
100919784,1009,1978,4,Haryana,Panchkula,27.45,53.12,88.67,34.46,13.78,118.18,133.35,118.53,117.29,66.82,38.15,23.69
100919794,1009,1979,4,Haryana,Panchkula,49.05,60.72,78.68,51.29,35.22,64.67,136.25,123.43,112.2,64.93,35.01,27.24
100919804,1009,1980,4,Haryana,Panchkula,33.19,31.9,48.9,9.38,11.13,82.43,136.12,119.33,117.92,80.22,43.74,47.53
100919814,1009,1981,4,Haryana,Panchkula,46.3,51.3,92.33,64.32,36.47,67.53,134.15,120.82,105.07,60.7,50.13,18.64
100919824,1009,1982,4,Haryana,Panchkula,48.61,45.02,101.2,72.56,63.42,61.68,140.84,118.83,91.83,64.32,30.97,35.39
100919834,1009,1983,4,Haryana,Panchkula,48.15,45.52,66.26,39.7,63.35,61.37,135.35,120.5,119.47,97.74,41.46,29.81
100919844,1009,1984,4,Haryana,Panchkula,27.16,61.5,49.59,22.33,18.84,94.39,131.85,120.97,115.08,64.85,30.82,32.04
100919854,1009,1985,4,Haryana,Panchkula,36.47,23.14,20.46,24.51,14.06,56.61,134.56,122.3,120.23,96.12,39.92,48.76
100919864,1009,1986,4,Haryana,Panchkula,34.2,54.95,77.02,37.93,41.64,73.54,133.45,121.7,121.06,86.67,41.47,32.63
100919874,1009,1987,4,Haryana,Panchkula,47.79,50.98,71.86,33.64,88.85,40.63,140.75,122.48,65.1,100.44,18.23,19.85
100919884,1009,1988,4,Haryana,Panchkula,27.66,28.63,57.12,5.65,12.77,89.08,134.65,118.62,118.73,66.46,29.82,45.12
100919894,1009,1989,4,Haryana,Panchkula,46.59,44.13,77.83,42.27,20.46,49.35,136.9,117.27,119.84,67.73,39.96,32.5
100919904,1009,1990,4,Haryana,Panchkula,26.51,63.18,74.3,22.31,38.99,59.37,135.1,119.04,118.29,63.6,36.9,46.71
100919914,1009,1991,4,Haryana,Panchkula,22.71,59.41,49.75,27.84,33.38,65.84,142.2,119.27,120.22,67.64,36.04,37.17
100919924,1009,1992,4,Haryana,Panchkula,49.6,57.1,73.52,43.72,38.76,48.48,133.7,118.86,117.46,72.5,46.31,24.15
100919934,1009,1993,4,Haryana,Panchkula,43.29,46.05,58.9,20.7,21.15,103,134.07,119.97,116.35,63.06,31.08,17.4
100919944,1009,1994,4,Haryana,Panchkula,48.91,40.74,31.09,18.95,41.8,56.76,135.66,118.7,118.33,67.33,30.8,29.69
100919954,1009,1995,4,Haryana,Panchkula,46.49,64.59,81.4,68.52,18.98,57.31,138.44,115.55,119.85,68.39,37.99,20.85
100919964,1009,1996,4,Haryana,Panchkula,50.94,55.46,48.94,14.89,16.28,172.96,138.38,118.5,120.54,81.17,33.36,21.7
100919974,1009,1997,4,Haryana,Panchkula,34.9,30.11,45.38,32.34,41.02,113.99,137.4,118.71,117.48,88.59,48.18,37.98
100919984,1009,1998,4,Haryana,Panchkula,29.34,55.75,74.71,54.44,26.18,80.2,137.15,119.99,117.37,94.12,40.63,24.57
100919994,1009,1999,4,Haryana,Panchkula,45.48,46.25,66.75,31.04,24.75,94.6,137.16,119.53,119.47,75.9,34.65,21.16
100920004,1009,2000,4,Haryana,Panchkula,48.67,57.72,63.57,29.38,42.69,121.13,133.37,119.65,106.7,58.22,31.55,15.57
100920014,1009,2001,4,Haryana,Panchkula,36.58,28.98,23.57,18.86,58.37,128.51,134.81,120.31,109.39,61.16,26.39,19.17
100920024,1009,2002,4,Haryana,Panchkula,38.75,41.99,32.03,13.1,21.32,84.23,92.17,120.35,112.67,65.71,30.64,28.24
100920034,1009,2003,4,Haryana,Panchkula,47.42,62.8,70.2,40.53,21.19,114.87,133.36,119.27,116.49,76.09,41.69,36.61
100920044,1009,2004,4,Haryana,Panchkula,45.56,42.58,49.1,19.93,47.63,108.82,124.68,119.43,76.32,91.06,30.59,26.29
100920054,1009,2005,4,Haryana,Panchkula,44.67,59.38,78.34,50.27,19.89,72.14,133.7,124.23,118.83,68.14,31.91,17.86
100920064,1009,2006,4,Haryana,Panchkula,46.61,30.67,58.76,9.07,34.45,101.81,136.99,119.86,118.53,96.87,43.72,34.51
100920074,1009,2007,4,Haryana,Panchkula,27.64,61.7,98.54,76.18,58.81,126.86,136.03,121.37,117.56,58.46,32.07,17.94
100920084,1009,2008,4,Haryana,Panchkula,44.06,25.42,16.55,27.52,27.86,142.99,135.89,118.31,116.38,75.98,33.95,25.73
100920094,1009,2009,4,Haryana,Panchkula,45.28,43.06,45.95,16.69,38.46,23.23,137.8,123.03,116.92,78.47,41.25,22.46
100920104,1009,2010,4,Haryana,Panchkula,37.09,48.8,32.1,13.04,17.27,16.85,137.15,118.48,115.92,69.74,39.66,29.2
100920114,1009,2011,4,Haryana,Panchkula,25.26,61.03,38.76,20.41,23.83,145.16,136.46,119.57,117.89,62.96,31.88,23.3
100920124,1009,2012,4,Haryana,Panchkula,43.06,31.2,44.01,28.08,9.45,14.21,140.22,118.95,117.28,72.71,31.55,31.59
